,senior-level_skill
2050,0.0
2328,0.0
3817,0.0
3928,0.0
3730,0.0
3500,0.0
2316,0.0
2357,0.0
3903,0.0
3561,0.0
2295,0.0
2291,0.0
3099,0.0
2636,0.0
3972,0.0
2120,0.0
2498,0.0
3911,0.0
2017,0.0
3992,0.0
2228,0.0
2997,0.0
3126,0.0
2878,0.0
2334,0.0
3075,0.0
3133,0.0
2749,0.0
3865,0.0
2674,0.0
3567,0.0
2416,0.0
3548,0.0
2423,0.0
3323,0.0
2930,0.0
3368,0.0
2974,0.0
3588,0.0
2127,0.0
3390,0.0
3431,0.0
2309,0.0
2989,0.0
2565,0.0
3257,0.0
3277,0.0
2908,0.0
2157,0.0
2611,0.0
3830,0.0
2466,0.0
3586,0.0
2976,0.0
2993,0.0
2428,0.0
3343,0.0
3096,0.0
3573,0.0
2024,0.0
2907,0.0
3578,0.0
3522,0.0
2516,0.0
2362,0.0
2265,0.0
3828,0.0
3468,0.0
3624,0.0
3365,0.0
3813,0.0
3268,0.0
3625,0.0
3881,0.0
3632,0.0
3551,0.0
3538,0.0
2601,0.0
3227,0.0
3255,0.0
2657,0.0
2091,0.0
3243,0.0
2386,0.0
3056,0.0
2682,0.0
2491,0.0
2957,0.0
3560,0.0
3441,0.0
2834,0.0
2062,0.0
3024,0.0
2612,0.0
3927,0.0
3921,0.0
2263,0.0
3264,0.0
2009,0.0
2846,0.0
3922,0.0
2879,0.0
2424,0.0
2785,0.0
3955,0.0
2290,0.0
3290,0.0
2821,0.0
3942,0.0
2898,0.0
3708,0.0
3394,0.0
2383,0.0
2392,0.0
3241,0.0
3181,0.0
2138,0.0
2257,0.0
2354,0.0
2310,0.0
3493,0.0
3371,0.0
2746,0.0
2995,0.0
2838,0.0
3920,0.0
2618,0.0
3669,0.0
3712,0.0
3846,0.0
2622,0.0
2399,0.0
3008,0.0
2871,0.0
2770,0.0
3834,0.0
3484,0.0
2451,0.0
3313,0.0
2892,0.0
2215,0.0
3964,0.0
2426,0.0
2874,0.0
2747,0.0
3345,0.0
3710,0.0
3205,0.0
3013,0.0
2115,0.0
2880,0.0
3386,0.0
3960,0.0
3821,0.0
2647,0.0
3344,0.0
2584,0.0
2411,0.0
2043,0.0
3214,0.0
2465,0.0
2139,0.0
2624,0.0
3472,0.0
2646,0.0
3655,0.0
3887,0.0
3749,0.0
2550,0.0
2404,0.0
3511,0.0
3953,0.0
3557,0.0
2901,0.0
2494,0.0
2143,0.0
3810,0.0
2832,0.0
3084,0.0
2748,0.0
2048,0.0
3795,0.0
3279,0.0
3719,0.0
3853,0.0
3818,0.0
3282,0.0
2511,0.0
2414,0.0
3211,0.0
3236,0.0
3979,0.0
3237,0.0
2054,0.0
2794,0.0
3773,0.0
2130,0.0
2340,0.0
2587,0.0
3492,0.0
