,years_experience,degree
222,0.0,1.0
318,0.0,1.0
397,2.0,1.0
346,0.0,1.0
351,1.0,1.0
268,2.0,0.0
352,0.0,1.0
296,0.0,1.0
286,1.0,1.0
283,2.0,2.0
376,0.0,3.0
313,0.0,1.0
348,1.0,1.0
394,1.0,1.0
389,1.0,2.0
240,1.0,1.0
301,0.0,2.0
360,1.0,3.0
244,1.0,1.0
233,1.0,1.0
238,2.0,0.0
300,1.0,0.0
395,0.0,3.0
282,1.0,1.0
304,1.0,1.0
354,1.0,0.0
335,0.0,1.0
305,0.0,1.0
259,1.0,0.0
314,1.0,1.0
315,0.0,1.0
364,0.0,1.0
392,0.0,1.0
316,0.0,2.0
377,1.0,1.0
211,3.0,0.0
372,0.0,3.0
332,0.0,2.0
359,1.0,0.0
382,1.0,0.0
278,3.0,1.0
380,1.0,0.0
331,0.0,1.0
253,1.0,2.0
228,0.0,2.0
279,2.0,0.0
293,1.0,0.0
356,1.0,2.0
271,0.0,1.0
214,0.0,2.0
