,0
802,0.0
580,0.0
718,0.0
798,0.0
875,0.0
811,1.0
817,0.0
858,0.0
926,0.0
630,0.0
819,0.0
990,0.0
647,0.0
700,0.0
852,0.0
758,0.0
913,0.0
573,0.0
669,0.0
764,0.0
616,0.0
975,0.0
892,1.0
906,1.0
683,0.0
915,0.0
810,0.0
673,0.0
603,0.0
699,1.0
940,1.0
689,0.0
615,0.0
951,0.0
529,0.0
692,1.0
569,1.0
666,0.0
920,1.0
749,0.0
712,0.0
766,0.0
624,0.0
969,0.0
607,0.0
889,0.0
691,0.0
684,0.0
967,0.0
948,0.0
662,0.0
859,0.0
979,0.0
586,0.0
863,1.0
928,0.0
816,0.0
602,0.0
939,0.0
815,0.0
632,0.0
874,0.0
754,0.0
671,0.0
993,0.0
974,0.0
963,1.0
503,1.0
898,1.0
658,0.0
509,1.0
701,0.0
654,0.0
947,0.0
855,0.0
516,0.0
576,1.0
805,0.0
600,0.0
871,0.0
717,0.0
556,1.0
782,0.0
907,0.0
957,0.0
572,0.0
716,1.0
519,1.0
903,0.0
962,1.0
759,0.0
723,0.0
918,0.0
612,0.0
794,0.0
912,0.0
854,1.0
635,0.0
781,0.0
853,0.0
