,y
2388,0.0
2200,0.0
3456,0.0
3977,0.0
3472,0.0
3841,0.0
2528,1.0
2774,0.0
3109,0.0
2419,0.0
2268,0.0
3368,0.0
2256,0.0
2660,0.0
2802,0.0
3938,0.0
2371,0.0
2670,0.0
2942,0.0
3965,1.0
2096,1.0
3570,0.0
3186,0.0
3234,0.0
3825,0.0
2573,0.0
3672,0.0
3879,1.0
3183,1.0
3406,0.0
3277,0.0
2293,0.0
2263,0.0
2117,0.0
2037,0.0
3959,0.0
2860,0.0
2425,0.0
2239,0.0
2436,0.0
2565,0.0
2695,1.0
3356,0.0
3886,0.0
2152,0.0
2042,1.0
2426,0.0
2488,1.0
3753,0.0
3048,1.0
2826,1.0
2992,0.0
3767,0.0
2400,0.0
3146,0.0
3384,0.0
2207,1.0
3558,0.0
2258,1.0
2810,0.0
3158,0.0
2993,1.0
2658,0.0
3087,0.0
2675,0.0
2824,0.0
2849,0.0
3816,0.0
3504,0.0
2928,0.0
2964,0.0
2435,0.0
2003,0.0
2767,0.0
3241,0.0
3807,0.0
2208,0.0
3235,1.0
2185,1.0
2393,0.0
2127,1.0
3117,1.0
3351,0.0
2731,0.0
3961,0.0
3344,0.0
3509,1.0
3917,0.0
3026,0.0
3940,0.0
2753,0.0
2505,0.0
2176,0.0
2982,0.0
3332,0.0
3779,0.0
3987,0.0
3737,0.0
2302,0.0
2668,1.0
3298,0.0
2167,0.0
3927,0.0
3400,0.0
2564,0.0
3263,0.0
3224,0.0
3752,0.0
2153,0.0
3256,0.0
3519,0.0
2938,0.0
2347,0.0
3494,0.0
3327,0.0
2187,0.0
3202,0.0
3726,1.0
2586,0.0
2430,0.0
3718,1.0
2919,0.0
3536,0.0
3971,1.0
2518,0.0
3627,0.0
2830,0.0
2361,0.0
3896,0.0
3102,0.0
3433,0.0
2631,1.0
2861,0.0
3255,0.0
2475,0.0
2782,0.0
3848,0.0
2228,0.0
2709,0.0
2223,0.0
2542,0.0
3395,1.0
3058,0.0
3161,0.0
3508,1.0
3629,0.0
3215,0.0
3994,0.0
3502,0.0
2931,0.0
3106,0.0
3725,0.0
3135,0.0
3552,0.0
3948,1.0
3407,0.0
2536,0.0
2250,0.0
2343,0.0
2021,0.0
2316,0.0
2558,1.0
3794,0.0
3636,0.0
2669,0.0
3549,0.0
2908,0.0
3427,0.0
2055,0.0
2721,0.0
3447,0.0
3717,0.0
2676,0.0
3081,1.0
2885,0.0
3763,0.0
3654,1.0
2386,0.0
3810,0.0
2918,0.0
2370,0.0
2642,1.0
2540,0.0
3512,0.0
2622,0.0
2241,1.0
3348,0.0
3178,0.0
2431,0.0
2533,0.0
2322,0.0
2352,0.0
3127,0.0
3004,0.0
2613,0.0
3430,0.0
3066,1.0
2221,0.0
2616,0.0
2473,0.0
