,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,0.0,0.9587405,0.0,2.0,4.0
2001,4.0,1.0,0.8384212,3.0,6.0,5.0
2002,4.0,3.0,0.43679404,6.0,2.0,6.0
2003,1.0,0.0,0.71757114,3.0,0.0,7.0
2004,2.0,2.0,0.8483175,1.0,1.0,3.0
2005,5.0,0.0,0.088566184,1.0,1.0,3.0
2006,3.0,2.0,0.7049533,9.0,2.0,3.0
2007,0.0,2.0,0.5653217,0.0,2.0,6.0
2008,1.0,0.0,0.05451286,3.0,8.0,5.0
2009,3.0,1.0,0.4515878,6.0,8.0,2.0
2010,2.0,1.0,0.20270252,3.0,0.0,6.0
2011,3.0,3.0,0.81216145,3.0,1.0,5.0
2012,4.0,2.0,0.95679736,2.0,2.0,5.0
2013,4.0,3.0,0.73169744,7.0,1.0,0.0
2014,3.0,0.0,0.9664484,4.0,9.0,4.0
2015,3.0,1.0,0.3734827,7.0,1.0,8.0
2016,5.0,3.0,0.39323473,4.0,1.0,7.0
2017,1.0,3.0,0.36510038,3.0,6.0,3.0
2018,1.0,0.0,0.48443234,5.0,2.0,1.0
2019,3.0,0.0,0.08852434,2.0,8.0,0.0
2020,3.0,2.0,0.27527308,6.0,2.0,9.0
2021,4.0,0.0,0.8516594,4.0,4.0,1.0
2022,1.0,2.0,0.07071257,6.0,5.0,8.0
2023,2.0,0.0,0.94187534,4.0,12.0,4.0
2024,0.0,2.0,0.14966738,3.0,1.0,4.0
2025,5.0,0.0,0.056986094,1.0,9.0,0.0
2026,9.0,0.0,0.75031734,1.0,5.0,2.0
2027,2.0,0.0,0.15441728,6.0,5.0,1.0
2028,2.0,0.0,0.6742884,10.0,3.0,3.0
2029,0.0,0.0,0.59264183,6.0,2.0,2.0
2030,2.0,2.0,0.13786423,4.0,3.0,6.0
2031,6.0,1.0,0.2816471,5.0,7.0,6.0
2032,2.0,0.0,0.015212417,2.0,2.0,3.0
2033,1.0,1.0,0.5155325,4.0,0.0,1.0
2034,6.0,1.0,0.4785676,7.0,1.0,2.0
2035,6.0,0.0,0.39150596,5.0,29.0,3.0
2036,1.0,2.0,0.5240017,3.0,4.0,7.0
2037,2.0,1.0,0.48287547,6.0,2.0,4.0
2038,1.0,0.0,0.043638706,8.0,4.0,6.0
2039,8.0,2.0,0.95733464,4.0,2.0,3.0
2040,5.0,2.0,0.55700004,8.0,3.0,4.0
2041,2.0,0.0,0.6036086,8.0,9.0,3.0
2042,2.0,2.0,0.31945956,4.0,4.0,2.0
2043,6.0,0.0,0.13099444,5.0,3.0,3.0
2044,2.0,0.0,0.87349916,6.0,1.0,1.0
2045,2.0,2.0,0.62757957,4.0,4.0,4.0
2046,3.0,0.0,0.78354406,2.0,2.0,9.0
2047,1.0,0.0,0.8241395,3.0,2.0,4.0
2048,1.0,1.0,0.23630345,3.0,5.0,11.0
2049,0.0,1.0,0.60999656,3.0,4.0,5.0
2050,6.0,2.0,0.26321697,9.0,0.0,4.0
2051,4.0,0.0,0.76850927,1.0,4.0,4.0
2052,1.0,0.0,0.31853735,4.0,5.0,4.0
2053,2.0,2.0,0.023073673,5.0,1.0,0.0
2054,1.0,2.0,0.4834478,6.0,4.0,6.0
2055,1.0,0.0,0.5969806,1.0,2.0,4.0
2056,8.0,0.0,0.0827657,5.0,2.0,4.0
2057,3.0,1.0,0.6578084,3.0,2.0,3.0
2058,8.0,0.0,0.7337742,6.0,10.0,5.0
2059,2.0,2.0,0.74799013,4.0,4.0,6.0
2060,2.0,0.0,0.62435746,5.0,5.0,4.0
2061,1.0,0.0,0.036658883,2.0,3.0,3.0
2062,6.0,1.0,0.6984552,8.0,15.0,1.0
2063,1.0,3.0,0.2668022,5.0,5.0,8.0
2064,5.0,1.0,0.86659527,5.0,7.0,5.0
2065,1.0,0.0,0.55752647,6.0,3.0,5.0
2066,1.0,2.0,0.88504636,6.0,3.0,3.0
2067,1.0,0.0,0.40425336,5.0,6.0,2.0
2068,1.0,0.0,0.67711914,1.0,1.0,9.0
2069,1.0,2.0,0.77369916,5.0,2.0,3.0
2070,4.0,2.0,0.11818457,5.0,2.0,5.0
2071,3.0,1.0,0.93365455,3.0,1.0,9.0
2072,4.0,1.0,0.027304888,4.0,3.0,5.0
2073,3.0,0.0,0.48239064,4.0,5.0,5.0
2074,3.0,2.0,0.70599496,3.0,0.0,4.0
2075,1.0,0.0,0.4912821,3.0,0.0,4.0
2076,4.0,3.0,0.54137194,4.0,0.0,6.0
2077,2.0,2.0,0.75609636,7.0,4.0,4.0
2078,3.0,0.0,0.8924484,0.0,10.0,3.0
2079,2.0,2.0,0.56519353,5.0,6.0,3.0
2080,1.0,2.0,0.28162992,5.0,3.0,5.0
2081,2.0,0.0,0.32911968,8.0,2.0,6.0
2082,3.0,2.0,0.8679882,2.0,2.0,1.0
2083,6.0,1.0,0.47746527,5.0,15.0,9.0
2084,5.0,0.0,0.848853,7.0,3.0,2.0
2085,1.0,0.0,0.79594064,2.0,2.0,11.0
2086,3.0,2.0,0.88228536,7.0,0.0,3.0
2087,1.0,2.0,0.41160607,3.0,3.0,3.0
2088,0.0,3.0,0.4353056,5.0,9.0,6.0
2089,7.0,0.0,0.564121,8.0,2.0,2.0
2090,10.0,0.0,0.5848676,1.0,2.0,4.0
2091,6.0,0.0,0.1512934,3.0,2.0,5.0
2092,2.0,0.0,0.5412303,6.0,6.0,1.0
2093,5.0,1.0,0.48259234,4.0,0.0,5.0
2094,1.0,3.0,0.5797056,3.0,0.0,4.0
2095,1.0,2.0,0.19037807,3.0,7.0,1.0
2096,1.0,2.0,0.1880318,3.0,1.0,4.0
2097,1.0,1.0,0.7084124,0.0,9.0,4.0
2098,3.0,0.0,0.13081503,1.0,9.0,2.0
2099,6.0,1.0,0.66935,4.0,1.0,1.0
2100,0.0,2.0,0.22541499,4.0,3.0,3.0
2101,1.0,0.0,0.7345339,3.0,5.0,8.0
2102,6.0,0.0,0.20694327,2.0,3.0,5.0
2103,5.0,0.0,0.5726929,5.0,2.0,1.0
2104,2.0,0.0,0.91618,2.0,4.0,4.0
2105,4.0,0.0,0.8966185,2.0,1.0,6.0
2106,5.0,2.0,0.83392644,5.0,3.0,0.0
2107,4.0,2.0,0.23070908,6.0,2.0,3.0
2108,1.0,0.0,0.12960947,1.0,3.0,8.0
2109,6.0,2.0,0.24610293,3.0,1.0,3.0
2110,5.0,1.0,0.9043231,9.0,0.0,2.0
2111,1.0,2.0,0.77832186,5.0,4.0,4.0
2112,1.0,2.0,0.45507765,6.0,5.0,3.0
2113,3.0,0.0,0.51684487,5.0,4.0,2.0
2114,2.0,1.0,0.83105516,3.0,4.0,6.0
2115,0.0,3.0,0.19899023,10.0,5.0,7.0
2116,1.0,0.0,0.72771657,2.0,4.0,4.0
2117,3.0,0.0,0.776014,3.0,2.0,0.0
2118,5.0,0.0,0.06896222,1.0,5.0,9.0
2119,2.0,0.0,0.6360384,4.0,2.0,5.0
2120,1.0,2.0,0.03943181,2.0,7.0,3.0
2121,1.0,2.0,0.77835405,2.0,1.0,6.0
2122,8.0,1.0,0.6607257,5.0,10.0,9.0
2123,5.0,1.0,0.21573973,2.0,1.0,6.0
2124,6.0,2.0,0.8621738,3.0,0.0,2.0
2125,2.0,0.0,0.68794286,1.0,5.0,2.0
2126,5.0,1.0,0.97192633,7.0,4.0,7.0
2127,3.0,0.0,0.9222641,2.0,6.0,2.0
2128,3.0,3.0,0.07029772,2.0,3.0,9.0
2129,3.0,2.0,0.69688475,4.0,5.0,4.0
2130,1.0,1.0,0.37582862,1.0,4.0,13.0
2131,0.0,0.0,0.4388671,6.0,2.0,4.0
2132,4.0,0.0,0.22673285,4.0,6.0,2.0
2133,1.0,2.0,0.6440855,5.0,1.0,6.0
2134,4.0,2.0,0.4489963,4.0,7.0,4.0
2135,1.0,0.0,0.007400632,8.0,5.0,6.0
2136,1.0,1.0,0.96724916,4.0,11.0,3.0
2137,6.0,1.0,0.7980372,1.0,1.0,6.0
2138,2.0,0.0,0.5254848,5.0,9.0,3.0
2139,2.0,1.0,0.75186694,5.0,3.0,8.0
2140,3.0,0.0,0.57698965,3.0,1.0,1.0
2141,2.0,3.0,0.9669757,3.0,4.0,2.0
2142,7.0,3.0,0.2070334,7.0,1.0,15.0
2143,2.0,0.0,0.43909192,8.0,6.0,7.0
2144,5.0,2.0,0.46618629,1.0,5.0,1.0
2145,3.0,0.0,0.6291013,2.0,1.0,2.0
2146,1.0,0.0,0.28674316,6.0,12.0,1.0
2147,2.0,2.0,0.113574386,4.0,4.0,7.0
2148,5.0,0.0,0.20162606,5.0,5.0,3.0
2149,3.0,0.0,0.40566444,5.0,5.0,7.0
2150,3.0,0.0,0.042037606,3.0,4.0,4.0
2151,2.0,3.0,0.7052294,6.0,4.0,3.0
2152,1.0,2.0,0.21929896,6.0,3.0,3.0
2153,3.0,2.0,0.110245466,8.0,0.0,4.0
2154,0.0,1.0,0.6935693,3.0,2.0,4.0
2155,3.0,3.0,0.5000042,4.0,1.0,10.0
2156,2.0,0.0,0.1207155,3.0,0.0,4.0
2157,0.0,0.0,0.8297626,2.0,4.0,2.0
2158,4.0,3.0,0.442361,4.0,7.0,1.0
2159,4.0,2.0,0.26241887,2.0,2.0,3.0
2160,2.0,2.0,0.7408438,1.0,7.0,1.0
2161,1.0,0.0,0.57607627,5.0,3.0,5.0
2162,6.0,0.0,0.51841235,5.0,1.0,8.0
2163,3.0,1.0,0.014903426,5.0,1.0,6.0
2164,1.0,2.0,0.7506356,1.0,2.0,1.0
2165,2.0,0.0,0.45961452,2.0,0.0,2.0
2166,4.0,2.0,0.30995214,5.0,0.0,7.0
2167,5.0,1.0,0.7506716,1.0,3.0,1.0
2168,4.0,2.0,0.92966163,2.0,3.0,2.0
2169,2.0,1.0,0.37006152,4.0,3.0,5.0
2170,6.0,2.0,0.5027139,2.0,2.0,4.0
2171,2.0,3.0,0.26362264,3.0,5.0,5.0
2172,2.0,1.0,0.04423189,2.0,6.0,8.0
2173,2.0,2.0,0.20239818,5.0,1.0,3.0
2174,4.0,1.0,0.22071576,4.0,2.0,2.0
2175,8.0,0.0,0.58781147,5.0,2.0,8.0
2176,1.0,0.0,0.4751668,4.0,4.0,5.0
2177,1.0,0.0,0.94446373,4.0,1.0,5.0
2178,2.0,0.0,0.24383032,4.0,2.0,6.0
2179,2.0,2.0,0.14964151,3.0,2.0,3.0
2180,3.0,2.0,0.72223186,0.0,3.0,6.0
