,y
3775,0.0
2970,0.0
2985,0.0
3691,0.0
2917,0.0
2263,0.0
2634,0.0
3960,0.0
3080,0.0
2267,0.0
3298,0.0
3597,1.0
2320,0.0
3639,0.0
2617,0.0
2473,0.0
3079,0.0
3801,0.0
2751,0.0
2260,0.0
3267,0.0
3325,0.0
2415,0.0
2428,0.0
3525,0.0
2249,0.0
2217,0.0
3149,0.0
3959,1.0
2454,0.0
3541,0.0
2789,1.0
3040,0.0
3513,0.0
3673,0.0
2050,0.0
3046,0.0
2708,0.0
3605,0.0
2734,0.0
3934,0.0
3776,0.0
3788,0.0
2678,0.0
3429,0.0
3899,0.0
2414,0.0
3447,0.0
3504,0.0
3272,0.0
3755,0.0
2897,0.0
3222,1.0
3512,0.0
2604,0.0
2999,0.0
2615,0.0
3620,0.0
3473,0.0
2478,0.0
2559,0.0
3292,0.0
2976,0.0
3832,0.0
2190,1.0
3109,0.0
3822,0.0
3967,0.0
2368,0.0
3335,0.0
2477,0.0
3515,0.0
3770,0.0
2423,0.0
3085,0.0
2486,0.0
2132,0.0
3166,0.0
3882,0.0
3311,0.0
3099,1.0
2335,0.0
3824,0.0
3826,0.0
3874,0.0
3810,0.0
2651,0.0
3659,0.0
3572,0.0
2083,0.0
2748,0.0
3728,0.0
3384,0.0
2584,0.0
3516,0.0
2623,0.0
2880,0.0
3401,0.0
2354,0.0
2438,0.0
2330,0.0
3153,0.0
2990,0.0
3319,0.0
3464,0.0
2940,0.0
2243,0.0
3792,0.0
3098,0.0
2896,1.0
2891,0.0
3641,0.0
3672,0.0
2714,0.0
3030,0.0
3965,0.0
2429,0.0
3560,0.0
2496,0.0
3231,0.0
3124,0.0
2312,0.0
3496,0.0
3587,0.0
3927,0.0
2205,0.0
3599,0.0
2529,0.0
3145,0.0
2377,0.0
3052,0.0
2915,1.0
3412,0.0
3461,0.0
3942,0.0
3269,0.0
3840,0.0
3002,1.0
3675,0.0
3827,0.0
2027,0.0
2847,0.0
2864,0.0
3125,0.0
3358,0.0
2589,0.0
3564,0.0
3642,0.0
2778,0.0
3284,0.0
3784,1.0
2561,0.0
3819,1.0
2629,0.0
2575,0.0
3690,0.0
2351,1.0
3726,0.0
3470,0.0
2616,0.0
3573,0.0
3912,0.0
2783,0.0
3757,0.0
2689,0.0
3137,0.0
2210,0.0
2370,0.0
2250,0.0
3352,0.0
3446,0.0
2949,0.0
2324,0.0
3534,0.0
2409,0.0
2591,0.0
2199,0.0
3210,1.0
3647,0.0
3468,0.0
3410,0.0
3982,0.0
2899,0.0
3205,0.0
3117,0.0
2558,1.0
3119,0.0
2001,0.0
2939,0.0
3055,0.0
3433,0.0
3736,0.0
2960,0.0
3317,0.0
3495,0.0
2638,0.0
2612,0.0
3807,0.0
3288,1.0
2749,0.0
