,x1,x2
548,0.0,2.1
885,0.4,0.5
662,1.5,0.0
824,0.8,0.6
566,1.8,1.5
735,2.0,2.0
632,1.5,2.6
844,0.9,0.0
599,3.2,4.2
829,0.8,1.6
663,1.1,2.0
857,2.8,1.2
943,2.0,0.0
646,0.5,-0.0
724,0.5,0.2
748,0.5,-0.0
832,0.0,0.5
941,1.2,-0.0
739,0.5,1.7
511,0.7,4.1
877,3.6,0.0
520,0.2,1.9
547,1.4,0.0
536,1.7,0.0
820,0.0,1.0
518,0.4,2.0
546,1.2,3.5
821,0.4,1.1
707,1.0,2.2
615,0.4,2.4
806,0.6,1.6
818,0.7,2.5
980,1.0,1.6
657,3.1,1.2
690,2.5,2.7
689,2.6,1.9
804,0.1,0.0
571,0.0,0.6
625,0.1,1.4
565,1.3,0.4
868,1.4,2.3
578,1.7,1.4
594,2.2,-0.0
601,1.3,4.7
778,1.5,2.1
871,0.9,-0.0
750,1.1,3.1
772,1.5,1.4
830,0.2,0.0
801,1.2,0.0
990,1.8,-0.0
746,3.2,4.1
966,1.6,0.0
670,2.1,3.4
570,1.9,-0.0
808,1.1,0.0
740,0.2,0.0
970,0.8,2.8
660,2.5,0.0
760,-0.0,0.5
654,3.1,3.7
588,0.5,0.5
836,1.5,0.6
737,0.7,0.0
959,2.0,1.7
669,0.1,3.1
936,2.0,2.5
676,1.8,0.0
977,1.1,-0.0
542,1.8,0.1
951,0.1,1.9
603,1.8,1.4
909,0.8,2.5
870,1.6,0.0
733,0.7,-0.0
838,2.1,1.0
800,1.9,-0.0
798,0.5,0.0
699,0.6,-0.0
713,0.6,0.0
799,1.0,-0.0
903,2.6,2.7
742,1.2,2.2
629,1.4,4.6
802,1.1,-0.0
503,1.2,0.0
665,1.9,3.0
574,0.0,2.9
907,2.0,-0.0
586,0.9,0.0
904,1.8,0.6
618,0.8,0.3
633,1.4,2.1
975,1.4,0.4
978,0.2,3.3
757,1.0,1.3
636,1.8,0.0
722,1.5,-0.0
863,0.3,2.1
961,1.3,5.1
