,0
1351,0.0
1622,0.0
1623,0.0
1426,0.0
1242,0.0
1103,0.0
1422,0.0
1761,0.0
1880,0.0
1995,0.0
1483,0.0
1402,0.0
1230,0.0
1496,0.0
1830,0.0
1175,0.0
1008,0.0
1211,0.0
1683,0.0
1700,0.0
1147,0.0
1675,0.0
1691,0.0
1927,0.0
1838,0.0
1222,0.0
1855,0.0
1235,0.0
1430,0.0
1881,0.0
1889,0.0
1657,0.0
1515,0.0
1170,0.0
1646,0.0
1234,0.0
1105,0.0
1901,0.0
1137,0.0
1635,0.0
1204,0.0
1594,0.0
1350,0.0
1063,0.0
1630,0.0
1482,0.0
1897,0.0
1814,0.0
1862,0.0
1763,0.0
1941,0.0
1005,0.0
1822,1.0
1360,0.0
1270,0.0
1917,0.0
1127,0.0
1219,0.0
1043,0.0
1502,0.0
1468,0.0
1340,0.0
1829,0.0
1453,0.0
1011,0.0
1878,0.0
1327,0.0
1291,0.0
1865,0.0
1661,0.0
1451,0.0
1730,0.0
1791,0.0
1952,0.0
1942,0.0
1686,0.0
1636,0.0
1492,0.0
1845,0.0
1009,0.0
1615,1.0
1966,0.0
1111,0.0
1595,0.0
1276,0.0
1174,0.0
1069,0.0
1091,0.0
1708,0.0
1747,0.0
1794,0.0
1297,0.0
1239,1.0
1122,1.0
1620,0.0
1680,0.0
1369,0.0
1379,0.0
1813,0.0
1039,0.0
