,years_experience,degree,nr_commits,nr_languages,nr_stars
2000,2.0,0.0,1857.0,1.0,2.0
2216,2.0,0.0,848.0,3.0,5.0
2861,1.0,1.0,847.0,0.0,3.0
2843,0.0,2.0,851.0,4.0,1.0
3894,0.0,0.0,844.0,4.0,2.0
2496,1.0,1.0,849.0,0.0,2.0
2930,1.0,0.0,848.0,2.0,6.0
2068,1.0,0.0,846.0,4.0,5.0
2675,1.0,0.0,845.0,2.0,6.0
2149,2.0,1.0,854.0,0.0,1.0
3600,0.0,1.0,855.0,3.0,2.0
3153,0.0,1.0,855.0,11.0,4.0
2303,1.0,2.0,846.0,2.0,5.0
2509,2.0,0.0,850.0,3.0,4.0
2909,1.0,0.0,845.0,0.0,5.0
2966,2.0,1.0,850.0,13.0,1.0
3544,2.0,0.0,849.0,1.0,3.0
3918,2.0,0.0,1858.0,2.0,1.0
3549,2.0,1.0,1852.0,1.0,9.0
3405,2.0,0.0,847.0,4.0,1.0
3768,2.0,0.0,851.0,4.0,1.0
3880,0.0,0.0,854.0,8.0,3.0
3668,1.0,0.0,847.0,2.0,4.0
3122,2.0,0.0,847.0,6.0,3.0
2502,1.0,0.0,847.0,4.0,9.0
3738,1.0,0.0,847.0,4.0,5.0
2329,0.0,1.0,851.0,4.0,6.0
3512,1.0,1.0,848.0,3.0,8.0
3507,3.0,0.0,1867.0,10.0,2.0
2414,1.0,0.0,851.0,5.0,10.0
2625,1.0,2.0,845.0,6.0,1.0
2250,1.0,0.0,847.0,2.0,0.0
2614,0.0,0.0,844.0,5.0,1.0
3597,1.0,1.0,850.0,1.0,4.0
2048,2.0,0.0,850.0,0.0,2.0
2235,1.0,0.0,847.0,6.0,2.0
3044,2.0,0.0,1863.0,1.0,2.0
2170,1.0,1.0,852.0,2.0,1.0
3390,3.0,0.0,1864.0,4.0,4.0
2846,1.0,0.0,848.0,1.0,1.0
3276,3.0,0.0,1857.0,4.0,6.0
2033,3.0,0.0,1857.0,6.0,6.0
3624,1.0,1.0,848.0,6.0,7.0
2511,1.0,0.0,850.0,3.0,4.0
2593,2.0,0.0,850.0,2.0,2.0
2813,1.0,0.0,852.0,1.0,0.0
3104,1.0,1.0,845.0,1.0,2.0
2941,0.0,0.0,851.0,4.0,6.0
2606,0.0,1.0,853.0,2.0,4.0
2990,3.0,0.0,1852.0,0.0,2.0
2447,1.0,1.0,845.0,6.0,2.0
2026,1.0,1.0,848.0,4.0,5.0
3406,1.0,1.0,847.0,5.0,4.0
2207,1.0,1.0,850.0,2.0,9.0
2465,1.0,1.0,848.0,4.0,8.0
3325,2.0,0.0,853.0,0.0,4.0
2007,1.0,0.0,850.0,1.0,1.0
3577,2.0,0.0,854.0,7.0,4.0
2759,2.0,0.0,1859.0,2.0,5.0
3178,2.0,0.0,1853.0,0.0,0.0
3484,0.0,2.0,841.0,0.0,13.0
2393,2.0,0.0,851.0,9.0,6.0
2679,1.0,0.0,852.0,0.0,5.0
2877,1.0,0.0,842.0,7.0,2.0
3610,3.0,0.0,1860.0,3.0,2.0
3224,0.0,3.0,855.0,7.0,1.0
3428,2.0,1.0,845.0,6.0,7.0
3334,0.0,1.0,849.0,3.0,3.0
3166,0.0,0.0,845.0,2.0,4.0
3513,1.0,0.0,851.0,2.0,2.0
2383,0.0,0.0,851.0,4.0,5.0
2505,0.0,2.0,846.0,7.0,4.0
3546,2.0,0.0,849.0,6.0,1.0
3053,1.0,1.0,854.0,16.0,6.0
2985,2.0,0.0,842.0,4.0,0.0
2239,2.0,1.0,846.0,1.0,1.0
2144,1.0,0.0,846.0,8.0,1.0
2142,2.0,0.0,1854.0,3.0,4.0
3528,3.0,0.0,1861.0,12.0,0.0
2391,0.0,2.0,851.0,9.0,6.0
2192,2.0,1.0,844.0,0.0,3.0
3706,1.0,0.0,849.0,4.0,6.0
2490,1.0,0.0,848.0,7.0,2.0
3434,0.0,2.0,848.0,1.0,1.0
3851,0.0,2.0,846.0,0.0,3.0
2086,4.0,0.0,853.0,0.0,18.0
3547,2.0,0.0,853.0,2.0,6.0
2888,1.0,0.0,848.0,6.0,7.0
2558,1.0,0.0,853.0,2.0,12.0
3132,1.0,2.0,843.0,5.0,1.0
2290,0.0,1.0,843.0,5.0,6.0
3503,2.0,0.0,851.0,9.0,3.0
3714,1.0,0.0,845.0,2.0,4.0
3861,2.0,0.0,848.0,6.0,3.0
3653,0.0,0.0,851.0,6.0,4.0
2900,2.0,1.0,851.0,0.0,1.0
3208,1.0,1.0,848.0,6.0,2.0
2218,2.0,0.0,846.0,1.0,3.0
3240,1.0,0.0,848.0,3.0,3.0
2741,0.0,2.0,848.0,0.0,2.0
3591,2.0,0.0,848.0,1.0,1.0
3182,2.0,0.0,844.0,6.0,2.0
2973,0.0,0.0,850.0,4.0,3.0
2242,2.0,1.0,842.0,2.0,2.0
2331,1.0,0.0,852.0,3.0,0.0
3704,0.0,0.0,855.0,11.0,2.0
2071,3.0,0.0,1856.0,0.0,1.0
