,y_hat
628,False
842,False
530,False
895,False
775,False
961,False
928,False
661,False
818,False
865,False
816,False
939,False
670,False
696,False
859,False
697,False
501,False
890,False
738,False
925,False
707,False
717,False
557,False
600,False
615,False
987,False
706,False
518,False
779,False
771,False
667,False
714,False
858,False
980,False
832,False
591,False
751,False
580,False
552,False
930,False
611,False
904,False
625,False
668,False
907,False
885,False
899,False
614,False
951,False
737,False
948,False
731,False
835,False
722,False
772,False
921,False
763,False
998,False
791,False
906,False
857,False
541,False
840,False
911,False
559,False
844,False
898,False
745,False
674,False
660,False
887,False
728,False
804,False
810,False
537,False
662,False
922,False
770,False
732,False
843,False
718,False
833,False
950,False
672,False
705,False
616,False
719,False
736,False
553,False
684,False
913,False
924,False
563,False
802,False
794,False
710,False
700,False
727,False
986,False
798,False
