,y_hat
3821,False
3347,False
2003,False
2318,False
2112,False
3954,False
3966,False
3614,False
2202,False
2494,False
2115,False
2330,False
3895,False
3448,False
3399,False
3048,False
2293,False
3711,False
2698,False
3300,False
3420,False
3780,False
2817,False
3946,False
3912,False
3728,False
3568,False
3787,False
3566,False
3578,False
2089,False
3127,False
3467,False
3445,False
2950,False
3617,False
3440,False
2073,False
3291,False
2747,False
3843,False
3720,False
2432,False
3616,False
2636,False
2581,False
3902,False
2319,False
3903,False
2389,False
3537,False
2092,False
3356,False
2631,False
3462,False
3808,False
3062,False
3092,False
3498,False
2306,False
3893,False
2695,False
2879,False
3573,False
3325,False
2641,False
2403,False
2688,False
2109,False
3377,False
3481,False
2176,False
2084,False
3607,False
3094,False
3575,False
2906,False
3786,False
2621,False
2637,False
3937,False
2408,False
3795,False
2381,False
3567,False
2481,False
2475,False
2643,False
3681,False
2144,False
3584,False
3725,False
2327,False
2339,False
2097,False
2477,False
3363,False
3510,False
2759,False
3180,False
2920,False
3395,False
3400,False
3926,False
3024,False
2396,False
2555,False
3365,False
2107,False
3231,False
2512,False
3166,False
3940,False
3392,False
3953,False
3784,False
3688,False
3851,False
2155,False
3084,False
2635,False
2697,False
3548,False
2947,False
3323,False
2455,False
2495,False
3241,False
2705,False
2063,False
3430,False
3729,False
3839,False
3036,False
2733,False
2714,False
2558,False
2977,False
2139,False
2458,False
2008,False
2772,False
2061,False
2758,False
2752,False
2814,False
2356,False
3010,False
3183,False
3255,False
2345,False
2586,False
2745,False
3722,False
2368,False
2027,False
2774,False
3431,False
2454,False
2656,False
3082,False
3306,False
3502,False
2532,False
2077,False
2980,False
3014,False
2437,False
3153,False
2127,False
2193,False
2141,False
3929,False
3554,False
2783,False
2526,False
2328,False
3175,False
3296,False
3259,False
2608,False
3595,False
2870,False
3106,False
2283,False
3482,False
3308,False
2099,False
3339,False
3668,False
2128,False
2995,False
3112,False
3214,False
3841,False
3069,False
2162,False
3171,False
3378,False
3240,False
