,age,gender,experience,loan_amount,loan_duration,income,saving
6542,-0.0,0.0,0.0,0.3,0.0,-0.7,-3.2
6116,0.1,0.0,-0.0,0.0,0.2,-6.5,-41.6
7711,-0.0,0.0,-0.0,-0.1,-0.3,-1.9,-14.2
6571,0.0,0.0,-0.0,-0.3,0.0,-1.1,-7.3
5712,0.0,0.0,-0.0,0.0,-0.1,-4.7,-28.5
8924,0.1,0.0,-0.0,-0.4,-0.3,-0.4,-2.5
7595,-0.5,0.0,-0.0,0.2,-0.4,-3.6,-24.2
5402,0.4,0.0,-0.0,-4.5,-0.4,0.1,-26.8
7027,0.0,0.0,-0.0,0.1,0.2,-0.9,-4.9
5187,-0.1,0.0,-0.0,0.1,0.1,-3.3,-21.3
5537,0.0,0.0,-0.0,-0.3,-0.1,-5.6,-34.8
7344,0.1,0.0,-0.0,-0.5,0.4,-0.5,-1.7
7498,0.0,0.0,-0.1,-0.3,0.1,0.1,-65.5
7875,0.0,0.0,-0.0,0.3,0.2,-3.3,-22.9
7331,0.0,0.0,-0.1,0.2,0.5,0.5,-47.3
9512,-0.0,0.0,-0.0,0.5,0.3,-5.4,-32.3
5662,-0.0,0.0,-0.1,-0.1,0.2,0.1,-59.3
7104,0.0,0.0,-0.0,-0.4,-0.3,-3.5,-21.9
7763,-0.2,0.0,0.0,0.4,-0.5,-6.0,-37.0
5396,-0.0,0.0,-0.0,0.2,-0.2,-0.8,-6.6
7846,0.0,0.0,0.0,-0.5,-0.3,-7.0,-42.8
8772,0.0,0.0,-0.0,0.5,0.3,-4.4,-26.1
6286,-0.1,0.0,-0.0,0.1,0.1,-0.9,-5.8
9265,0.0,0.0,-0.0,-0.3,-0.3,-1.3,-7.6
8364,0.2,0.0,-0.0,-0.5,0.0,0.4,-1.6
8782,0.0,0.0,-0.0,0.3,0.4,-0.4,-3.0
7475,-0.1,0.0,0.0,0.4,0.4,-3.3,-21.6
5257,-0.0,0.0,-0.1,-0.4,0.2,-0.4,-63.1
7329,-0.0,0.0,-0.0,-2.1,-0.4,-0.1,-14.9
6799,0.0,0.0,-0.0,0.5,-0.1,-6.2,-39.4
5089,0.1,0.0,-0.0,-3.2,-0.4,-0.2,-21.3
7647,0.0,0.0,-0.0,0.0,0.2,-1.2,-6.2
5886,-0.0,0.0,-0.0,0.2,-0.3,-5.0,-31.7
7927,-0.2,0.0,-0.0,-0.3,-0.1,-0.3,-1.9
6982,0.0,0.0,0.0,0.4,0.2,-2.0,-11.2
8327,0.1,0.0,-0.0,0.0,-0.2,-1.0,-5.2
7634,-0.0,0.0,-0.0,0.4,0.3,-3.6,-18.0
6098,0.0,0.0,-0.0,0.4,-0.4,-1.8,-12.1
8328,0.1,0.0,-0.0,-7.0,0.4,-0.4,-43.4
8452,0.1,0.0,0.0,0.1,0.4,-4.0,-27.5
7144,0.1,0.0,-0.0,-0.3,-0.1,-3.0,-20.3
9411,0.1,0.0,0.0,-0.2,0.5,-0.2,-0.6
7244,0.0,0.0,-0.0,-3.3,0.3,-0.2,-21.0
6962,-0.1,0.0,0.0,0.2,-0.3,-1.7,-11.0
9342,0.0,0.0,-0.0,0.1,0.5,-8.2,-51.6
9685,0.1,0.0,-0.0,0.2,0.0,-5.5,-33.7
6993,0.1,0.0,-0.0,0.0,-3.1,-0.4,-6.1
7563,0.0,0.0,-0.0,0.5,0.3,-6.2,-39.2
7564,-0.2,0.0,-0.0,-0.1,-0.2,-2.6,-18.2
9988,0.0,0.0,-0.0,-0.5,-0.2,-3.0,-20.2
5641,0.1,0.0,-0.0,-2.1,-0.3,-0.3,-13.6
6466,0.1,0.0,-0.0,-0.4,-0.2,-4.0,-24.5
8013,0.1,0.0,-0.0,-1.7,0.2,0.4,-11.9
5473,0.1,0.0,-0.0,0.4,-0.2,-3.6,-23.0
7263,0.3,0.0,-0.1,0.4,-0.2,0.3,-71.9
8357,-0.0,0.0,-0.0,-0.2,0.0,-3.1,-19.5
6005,0.0,0.0,-0.0,0.0,0.5,-1.9,-12.1
9455,-0.1,0.0,-0.0,0.4,0.1,-3.9,-24.8
7433,0.0,0.0,-0.0,-0.8,0.5,0.3,-5.1
5415,-0.0,0.0,-0.0,-0.2,-0.5,-3.1,-20.5
7504,0.2,0.0,-0.0,-0.1,0.4,-3.3,-20.7
8168,0.1,0.0,-0.0,-1.7,-0.3,0.3,-11.5
7852,-0.0,0.0,-0.0,-3.2,-0.2,0.3,-22.3
5468,0.1,0.0,-0.0,0.4,-0.3,-1.7,-12.2
8479,-0.0,0.0,-0.0,-0.1,-0.2,-2.3,-17.2
7839,0.1,0.0,-0.0,0.4,0.2,-0.5,-3.1
7444,0.1,0.0,-0.0,-2.2,0.3,0.1,-15.9
9275,-0.1,0.0,0.0,0.4,0.3,-4.8,-31.3
6989,-0.1,0.0,-0.0,0.0,0.1,-1.0,-4.6
9951,-0.2,0.0,0.0,0.0,-0.2,-1.0,-5.4
9521,-0.0,0.0,-0.0,-0.5,0.1,-2.9,-16.8
6400,0.0,0.0,-0.0,0.4,0.3,-0.2,-3.2
5960,0.0,0.0,-0.0,-0.2,0.2,-7.1,-43.4
8314,0.0,0.0,0.0,0.1,-0.5,-4.7,-28.7
8753,0.1,0.0,-0.0,-2.4,0.5,0.3,-17.0
5392,-0.0,0.0,-0.0,-2.6,0.2,-0.2,-17.4
8043,-0.1,0.0,-0.0,0.4,0.2,-4.5,-27.6
7552,0.0,0.0,-0.0,0.0,-0.3,-1.0,-5.9
9459,0.0,0.0,-0.0,-0.1,0.3,-4.3,-27.2
6333,0.1,0.0,-0.0,-0.1,0.1,-2.1,-15.1
5362,0.1,0.0,-0.0,0.3,-0.3,-4.6,-29.2
9431,-0.0,0.0,-0.0,-0.3,0.0,-1.3,-8.4
8449,-0.0,0.0,-0.0,-0.3,-0.1,-1.1,-8.5
8904,0.0,0.0,-0.0,-0.1,-0.4,-0.1,-0.8
6880,-0.0,0.0,-0.0,0.3,0.1,-2.1,-14.2
7667,-0.0,0.0,-0.0,-0.2,0.2,-0.2,-0.6
9778,-0.0,0.0,-0.0,0.5,-0.3,-4.5,-29.4
6704,-0.3,0.0,-0.0,-0.2,0.4,-3.1,-21.3
6500,-0.0,0.0,-0.0,0.1,0.1,-0.9,-5.6
6134,0.2,0.0,-0.0,-1.9,0.4,0.1,-12.6
7203,-0.1,0.0,-0.0,0.5,0.4,-12.9,-82.0
7956,0.0,0.0,0.1,0.4,0.4,-7.8,-48.1
5013,0.1,0.0,-0.0,0.4,0.0,-0.6,-3.0
5832,0.0,0.0,-0.0,0.5,0.4,-2.5,-16.5
8692,-0.1,0.0,-0.0,-3.9,0.1,0.2,-26.1
6183,-0.2,0.0,-0.0,-0.1,-0.3,-2.1,-11.2
6459,0.2,0.0,-0.0,-0.1,0.1,-5.0,-32.5
6194,-0.0,0.0,-0.0,-0.2,0.3,-1.1,-6.5
7767,0.0,0.0,-0.0,0.0,-0.2,-1.0,-6.1
6759,0.0,0.0,-0.0,0.2,-0.2,-2.0,-11.5
