,y_hat
6542,False
6116,False
7711,False
6571,False
5712,False
8924,False
7595,False
5402,False
7027,False
5187,False
5537,False
7344,False
7498,False
7875,False
7331,False
9512,False
5662,False
7104,False
7763,False
5396,False
7846,False
8772,False
6286,False
9265,False
8364,False
8782,False
7475,False
5257,False
7329,False
6799,False
5089,False
7647,False
5886,False
7927,False
6982,False
8327,False
7634,False
6098,False
8328,False
8452,False
7144,False
9411,False
7244,False
6962,False
9342,False
9685,False
6993,False
7563,False
7564,False
9988,False
5641,False
6466,False
8013,False
5473,False
7263,False
8357,False
6005,False
9455,False
7433,False
5415,False
7504,False
8168,False
7852,False
5468,False
8479,False
7839,False
7444,False
9275,False
6989,False
9951,False
9521,False
6400,False
5960,False
8314,False
8753,False
5392,False
8043,False
7552,False
9459,False
6333,False
5362,False
9431,False
8449,False
8904,False
6880,False
7667,False
9778,False
6704,False
6500,False
6134,False
7203,False
7956,False
5013,False
5832,False
8692,False
6183,False
6459,False
6194,False
7767,False
6759,False
