ix,goal_cost,intv_cost
1244,1.0,1.4
1945,1.0,2.3
1858,1.0,6.800000000000001
1533,1.0,2.2
1776,1.0,0.6000000000000001
1507,1.0,11.2
1199,1.0,1.3
1951,1.0,0.4
1222,0.976,0.8
1550,1.0,2.7
1259,1.0,1.0
1779,1.0,1.0
1869,1.0,0.1
1700,1.0,1.3
1025,1.0,1.1
1128,1.0,1.1
1305,1.0,10.899999999999999
1288,0.976,2.7
1761,1.0,0.4
1332,1.0,3.5
1627,1.0,4.0
1276,1.0,1.5
1937,1.0,3.6000000000000005
1151,1.0,4.5
1977,1.0,3.6
1307,1.0,2.0
1008,1.0,1.4
1034,1.0,9.6
1385,1.0,5.9
1777,1.0,6.699999999999999
1470,1.0,1.6
1744,1.0,1.4
1369,1.0,0.6000000000000001
1193,1.0,6.199999999999999
1602,1.0,1.6
1255,1.0,1.4000000000000001
1983,1.0,2.4
1053,0.962,1.2
1628,1.0,0.30000000000000004
1947,0.996,1.9
1214,1.0,3.7
1491,1.0,0.9
1241,1.0,0.2
1014,1.0,1.2000000000000002
1333,1.0,1.4
1958,1.0,0.5
1560,1.0,1.9000000000000001
1230,1.0,0.30000000000000004
1680,1.0,2.7
1681,1.0,1.4000000000000001
1666,1.0,0.6000000000000001
1235,1.0,2.5
1466,0.99,6.6
1099,1.0,10.4
1146,1.0,3.8
1443,1.0,3.7
1593,0.97,2.1
1992,1.0,5.6
1933,1.0,0.8
1981,1.0,5.5
1624,1.0,0.1
1629,1.0,4.3
1809,1.0,4.0
1331,1.0,1.7000000000000002
1724,1.0,7.199999999999999
1954,1.0,6.6
1220,1.0,2.4
1295,1.0,11.2
1006,1.0,0.9
1772,1.0,3.0
1449,1.0,0.9
1361,1.0,3.0
1655,1.0,0.9
1930,1.0,3.1
1322,1.0,1.7
1154,1.0,0.7
1084,1.0,2.4000000000000004
1907,1.0,2.0
1299,1.0,2.7
1460,1.0,7.4
1731,1.0,5.4
1902,1.0,0.6000000000000001
1298,1.0,2.0
1531,0.97,0.9
1344,1.0,0.30000000000000004
1030,1.0,2.3
1905,1.0,0.1
1488,1.0,4.2
1688,1.0,3.1
1684,1.0,1.0
1482,1.0,5.1
1236,1.0,3.1
1968,0.99,1.6
1293,1.0,3.4000000000000004
1651,0.984,1.1
1890,1.0,3.1999999999999997
1581,1.0,0.6000000000000001
1542,1.0,8.5
1704,1.0,4.6
1452,1.0,7.8
