,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0]",150.0,0.5,individualized,improvement,2,,1.0,5.3660000000000005
1,1.0,0.95,0.95,0.25,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,2,,0.8479999303817749,4.9830000000000005
2,1.0,0.95,0.95,0.10000000149011612,0.0,0.97,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,2,,0.8260000348091125,5.1690000000000005
3,1.0,0.95,0.95,1.0,0.0,0.91,,"[1.0, 1.0]",150.0,0.5,subpopulation,improvement,2,,0.9100000262260437,3.734000000000001
4,1.0,0.95,0.95,0.2199999988079071,0.0,0.99,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,2,,0.8399999737739563,5.092000000000001
5,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0]",150.0,0.5,individualized,improvement,1,,1.0,4.710000000000001
6,1.0,0.95,0.95,0.1899999976158142,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,1,,0.9559999704360962,3.9619999999999997
7,1.0,0.95,0.95,0.09000000357627869,0.0,0.99,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,1,,0.9479999542236328,4.122999999999999
8,1.0,0.95,0.95,1.0,0.0,0.92,,"[1.0, 1.0]",150.0,0.5,subpopulation,improvement,1,,0.9220000505447388,3.2260000000000004
9,1.0,0.95,0.95,0.1599999964237213,0.0,0.99,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,1,,0.9539999961853027,4.005999999999999
10,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0]",150.0,0.5,individualized,improvement,0,,1.0,4.944
11,1.0,0.95,0.95,0.20000000298023224,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,0,,0.9959999918937683,4.2010000000000005
12,1.0,0.95,0.95,0.11999999731779099,0.0,0.97,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,0,,0.9699999690055847,4.279
13,1.0,0.95,0.95,1.0,0.0,0.95,,"[1.0, 1.0]",150.0,0.5,subpopulation,improvement,0,,0.949999988079071,3.5239999999999996
14,1.0,0.95,0.95,0.20000000298023224,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,0,,0.9919999837875366,4.254
