,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.94,0.0,0.9,0.94,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,"[[-1.5993085870025386e-05, 4.4832218659505406e-05, 0.027561909976115444, 7.124567944101945e-05, 0.0002743780694399988], [-15.29119042839106]]",0.9,10.5
1,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,"[[-1.5993085870025386e-05, 4.4832218659505406e-05, 0.027561909976115444, 7.124567944101945e-05, 0.0002743780694399988], [-15.29119042839106]]",1.0,0.308742
2,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,"[[-1.5993085870025386e-05, 4.4832218659505406e-05, 0.027561909976115444, 7.124567944101945e-05, 0.0002743780694399988], [-15.29119042839106]]",1.0,0.3308900000000001
3,1.0,0.85,0.85,0.92,0.0,0.86,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,"[[-1.5993085870025386e-05, 4.4832218659505406e-05, 0.027561909976115444, 7.124567944101945e-05, 0.0002743780694399988], [-15.29119042839106]]",0.86,10.1
4,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,"[[-1.5993085870025386e-05, 4.4832218659505406e-05, 0.027561909976115444, 7.124567944101945e-05, 0.0002743780694399988], [-15.29119042839106]]",1.0,0.330306
5,0.98,0.85,0.85,0.9387755102040817,0.0,0.9183673469387755,0.9387755102040817,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,"[[-0.20416728819721927, 0.3789173175978646, 0.013919862508394712, -0.517451313053269, 0.9092118263075646], [-9.368161423491328]]",0.9183673469387756,10.0
6,1.0,0.85,0.85,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,"[[-0.20416728819721927, 0.3789173175978646, 0.013919862508394712, -0.517451313053269, 0.9092118263075646], [-9.368161423491328]]",0.8119999999999999,0.393204
7,1.0,0.85,0.85,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,"[[-0.20416728819721927, 0.3789173175978646, 0.013919862508394712, -0.517451313053269, 0.9092118263075646], [-9.368161423491328]]",0.8,0.392536
8,0.98,0.85,0.85,0.9183673469387755,0.0,0.8775510204081632,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.20416728819721927, 0.3789173175978646, 0.013919862508394712, -0.517451313053269, 0.9092118263075646], [-9.368161423491328]]",0.8408163265306122,9.693877551020408
9,1.0,0.85,0.85,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,"[[-0.20416728819721927, 0.3789173175978646, 0.013919862508394712, -0.517451313053269, 0.9092118263075646], [-9.368161423491328]]",0.876,0.40963400000000005
10,1.0,0.85,0.85,0.92,0.0,0.82,0.92,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,"[[-0.5176517533033055, 0.9265584802375996, 0.009902208607704277, 0.3419470310786441, 0.6737283315699382], [-12.95356554238956]]",0.8640000000000001,10.1
11,1.0,0.85,0.85,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,"[[-0.5176517533033055, 0.9265584802375996, 0.009902208607704277, 0.3419470310786441, 0.6737283315699382], [-12.95356554238956]]",0.992,0.374038
12,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,"[[-0.5176517533033055, 0.9265584802375996, 0.009902208607704277, 0.3419470310786441, 0.6737283315699382], [-12.95356554238956]]",0.944,0.38497
13,0.98,0.85,0.85,1.0,0.0,0.9183673469387755,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.5176517533033055, 0.9265584802375996, 0.009902208607704277, 0.3419470310786441, 0.6737283315699382], [-12.95356554238956]]",0.9387755102040817,10.408163265306122
14,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,"[[-0.5176517533033055, 0.9265584802375996, 0.009902208607704277, 0.3419470310786441, 0.6737283315699382], [-12.95356554238956]]",0.9800000000000001,0.400604
