,years_experience,degree
3128,0.0,2.0
2969,0.0,1.0
3850,1.0,2.0
3880,1.0,0.0
3364,1.0,2.0
2966,1.0,1.0
3137,2.0,0.0
2940,0.0,1.0
3626,0.0,2.0
2330,2.0,1.0
2326,0.0,1.0
2420,3.0,0.0
3507,3.0,0.0
3064,3.0,0.0
2506,0.0,2.0
2336,1.0,0.0
2825,2.0,1.0
3065,0.0,3.0
3368,2.0,0.0
2600,1.0,0.0
2201,0.0,1.0
3026,0.0,2.0
3052,1.0,0.0
3016,1.0,0.0
2170,1.0,0.0
3746,1.0,1.0
2801,1.0,0.0
2683,0.0,1.0
2874,0.0,2.0
3361,1.0,0.0
3284,1.0,1.0
2931,0.0,1.0
2255,1.0,0.0
2985,1.0,1.0
2176,2.0,0.0
2367,0.0,2.0
3996,1.0,0.0
2800,0.0,3.0
3150,0.0,3.0
3703,1.0,0.0
3215,0.0,2.0
2400,2.0,1.0
2266,0.0,1.0
3270,0.0,1.0
2649,1.0,1.0
2841,2.0,0.0
3429,1.0,1.0
2119,0.0,2.0
2652,0.0,2.0
2047,1.0,1.0
2281,0.0,3.0
2702,0.0,3.0
2321,0.0,3.0
2654,0.0,1.0
2868,0.0,3.0
3040,0.0,2.0
2259,2.0,0.0
3336,1.0,0.0
3456,1.0,0.0
2619,0.0,2.0
2066,1.0,0.0
2315,0.0,1.0
3340,0.0,1.0
3283,2.0,0.0
3830,0.0,2.0
3469,1.0,1.0
3527,0.0,1.0
3521,1.0,0.0
2291,0.0,2.0
2528,0.0,3.0
3083,1.0,0.0
2961,0.0,3.0
3213,0.0,3.0
3248,0.0,1.0
2621,0.0,2.0
2169,0.0,3.0
2335,0.0,2.0
3973,1.0,0.0
3875,1.0,1.0
2368,0.0,1.0
2707,0.0,2.0
3126,1.0,1.0
2431,1.0,0.0
2463,0.0,2.0
3125,2.0,0.0
3060,0.0,1.0
2628,1.0,0.0
3042,0.0,1.0
2312,1.0,1.0
3538,0.0,1.0
3624,2.0,0.0
3287,0.0,2.0
2845,0.0,2.0
3974,0.0,1.0
3199,0.0,3.0
3143,0.0,2.0
2756,1.0,0.0
2313,0.0,2.0
3099,1.0,0.0
3804,0.0,3.0
2134,0.0,1.0
3297,0.0,3.0
2746,2.0,0.0
2418,0.0,2.0
2376,0.0,3.0
2288,0.0,2.0
3702,0.0,2.0
3307,2.0,1.0
3896,0.0,3.0
3661,2.0,1.0
3853,0.0,2.0
3578,0.0,1.0
3382,2.0,1.0
2556,1.0,1.0
2899,3.0,0.0
3617,1.0,1.0
3251,0.0,2.0
3451,0.0,2.0
3053,1.0,0.0
3672,1.0,1.0
2994,2.0,1.0
2567,0.0,1.0
2802,0.0,1.0
2151,0.0,1.0
3298,1.0,1.0
2748,0.0,3.0
2190,0.0,2.0
2428,2.0,0.0
3759,2.0,0.0
3001,1.0,1.0
2719,0.0,3.0
3983,0.0,1.0
3293,1.0,1.0
3344,0.0,3.0
2388,1.0,0.0
3588,0.0,2.0
3660,1.0,1.0
2572,0.0,1.0
2785,0.0,1.0
2954,0.0,1.0
2332,0.0,3.0
3597,1.0,0.0
2900,1.0,2.0
2211,0.0,1.0
2509,1.0,1.0
3192,0.0,1.0
3822,0.0,2.0
2593,0.0,3.0
3711,0.0,2.0
2246,0.0,2.0
3903,3.0,0.0
3256,0.0,2.0
3773,3.0,0.0
2231,0.0,3.0
3599,0.0,3.0
3755,2.0,1.0
2480,1.0,0.0
2630,0.0,1.0
2849,0.0,3.0
2534,3.0,0.0
3341,3.0,0.0
2847,0.0,3.0
2638,0.0,2.0
3209,0.0,1.0
3023,0.0,1.0
2352,0.0,2.0
2386,1.0,0.0
2614,2.0,0.0
2108,2.0,1.0
3633,0.0,1.0
3551,1.0,2.0
2165,1.0,2.0
2383,0.0,1.0
2116,0.0,1.0
3832,0.0,2.0
2347,2.0,1.0
3727,0.0,3.0
2699,2.0,0.0
3103,2.0,0.0
3275,3.0,0.0
3532,0.0,3.0
3913,0.0,2.0
2361,0.0,3.0
3579,0.0,2.0
3643,0.0,3.0
3905,1.0,1.0
2109,0.0,2.0
2380,2.0,0.0
2643,1.0,0.0
2640,0.0,3.0
2403,2.0,0.0
3603,0.0,2.0
3195,0.0,3.0
3575,0.0,1.0
3638,0.0,1.0
2788,1.0,1.0
2187,0.0,2.0
2147,1.0,2.0
3208,1.0,1.0
3947,0.0,1.0
