,0
1818,0.0
1542,0.0
1543,0.0
1510,0.0
1366,0.0
1733,0.0
1457,0.0
1302,0.0
1332,0.0
1495,0.0
1474,0.0
1336,0.0
1916,0.0
1858,0.0
1961,0.0
1235,0.0
1470,0.0
1567,0.0
1501,0.0
1627,0.0
1301,0.0
1257,0.0
1455,0.0
1486,0.0
1316,0.0
1934,0.0
1642,0.0
1079,0.0
1368,0.0
1560,0.0
1796,0.0
1464,0.0
1522,0.0
1494,0.0
1334,0.0
1372,0.0
1913,0.0
1714,0.0
1701,0.0
1558,0.0
1240,0.0
1972,0.0
1581,0.0
1344,0.0
1883,0.0
1119,0.0
1324,0.0
1361,0.0
1333,0.0
1467,0.0
1212,0.0
1283,0.0
1518,0.0
1805,0.0
1245,0.0
1654,0.0
1634,0.0
1821,0.0
1007,0.0
1983,0.0
1792,0.0
1746,0.0
1556,0.0
1218,0.0
1072,0.0
1590,0.0
1179,0.0
1440,0.0
1541,0.0
1084,0.0
1868,0.0
1965,0.0
1741,0.0
1074,0.0
1828,0.0
1001,0.0
1202,0.0
1942,0.0
1229,0.0
1201,0.0
1304,0.0
1747,0.0
1165,0.0
1935,0.0
1307,0.0
1371,0.0
1612,0.0
1637,1.0
1622,0.0
1233,0.0
1220,0.0
1684,0.0
1894,0.0
1459,0.0
1491,0.0
1825,0.0
1864,0.0
1951,0.0
1559,0.0
1736,0.0
