,h_post,h_post_individualized
2918,1.0,1.0
3201,1.0,1.0
3404,1.0,1.0
3996,0.96,1.0
2713,0.0,0.0
2470,1.0,1.0
2665,1.0,1.0
2236,1.0,1.0
2778,1.0,1.0
2783,1.0,1.0
3743,1.0,1.0
2260,1.0,1.0
2091,0.96,1.0
3551,1.0,1.0
2353,1.0,1.0
3234,1.0,1.0
3205,1.0,1.0
3129,1.0,1.0
3903,1.0,1.0
2225,1.0,1.0
2573,1.0,1.0
3538,1.0,1.0
3074,1.0,1.0
3038,1.0,1.0
2637,1.0,1.0
2694,1.0,1.0
3484,1.0,1.0
3858,1.0,1.0
2738,0.15999999999999998,0.0
2461,1.0,1.0
3138,1.0,1.0
2504,1.0,1.0
2382,1.0,1.0
3500,1.0,1.0
3986,1.0,1.0
2769,1.0,1.0
2424,1.0,1.0
3692,1.0,1.0
2750,1.0,1.0
3980,1.0,1.0
3822,1.0,1.0
3985,1.0,1.0
2282,0.94,1.0
2491,0.96,1.0
3908,1.0,1.0
2229,1.0,1.0
3916,1.0,1.0
2514,1.0,1.0
2220,1.0,1.0
2541,0.94,1.0
2821,0.96,1.0
2013,0.96,1.0
2109,1.0,1.0
3981,0.98,1.0
3055,0.02,0.0
2068,1.0,1.0
2059,1.0,1.0
3953,1.0,1.0
2584,1.0,1.0
3158,1.0,1.0
3752,1.0,1.0
3755,1.0,1.0
2722,1.0,1.0
3563,1.0,1.0
3591,0.12000000000000001,0.0
2621,1.0,1.0
3756,0.88,1.0
2381,1.0,1.0
2338,1.0,1.0
2686,1.0,1.0
2623,1.0,1.0
3282,1.0,1.0
3390,0.96,1.0
3307,1.0,1.0
3061,0.04000000000000001,0.0
2132,1.0,1.0
2164,0.02,0.0
2008,1.0,1.0
3373,1.0,1.0
3489,1.0,1.0
2715,0.0,0.0
3576,1.0,1.0
2391,1.0,1.0
2938,1.0,1.0
2697,1.0,1.0
3381,1.0,1.0
2609,1.0,1.0
2617,1.0,1.0
2107,1.0,1.0
3891,0.94,1.0
3533,1.0,1.0
3647,1.0,1.0
2350,0.9,1.0
3847,0.0,0.0
3430,1.0,1.0
2836,1.0,1.0
3710,1.0,1.0
3634,1.0,1.0
2065,1.0,1.0
3912,1.0,1.0
2967,1.0,1.0
2925,1.0,1.0
3501,1.0,1.0
3678,0.98,1.0
2015,1.0,1.0
2300,1.0,1.0
3747,1.0,1.0
3717,0.7,1.0
2270,1.0,1.0
3722,0.98,1.0
3131,0.22,0.0
2365,1.0,1.0
2505,0.9,1.0
3944,1.0,1.0
3942,1.0,1.0
3749,1.0,1.0
3937,1.0,1.0
2321,1.0,1.0
3627,1.0,1.0
2020,1.0,1.0
2631,1.0,1.0
2812,1.0,1.0
2183,1.0,1.0
2216,0.98,1.0
2892,1.0,1.0
2513,1.0,1.0
2509,1.0,1.0
2480,1.0,1.0
3432,0.82,1.0
3940,0.0,0.0
2800,1.0,1.0
3042,1.0,1.0
3442,1.0,1.0
2360,0.15999999999999998,0.0
3932,1.0,1.0
2795,1.0,1.0
3681,0.88,1.0
2966,1.0,1.0
3874,0.32,0.0
3742,1.0,1.0
2839,1.0,1.0
2249,1.0,1.0
2841,1.0,1.0
2797,1.0,1.0
2587,1.0,1.0
3729,1.0,1.0
2611,1.0,1.0
3146,1.0,1.0
2598,0.98,1.0
2073,0.88,1.0
3905,0.96,1.0
2961,1.0,1.0
3988,0.0,0.0
2281,1.0,1.0
2640,0.0,0.0
3508,1.0,1.0
3204,0.98,1.0
2255,0.96,1.0
2261,1.0,1.0
2482,1.0,1.0
2848,0.9,1.0
2298,1.0,1.0
2914,0.94,1.0
3314,0.9,1.0
3019,1.0,1.0
3237,1.0,1.0
3275,0.92,1.0
2628,1.0,1.0
2782,1.0,1.0
3459,1.0,1.0
2156,1.0,1.0
3686,1.0,1.0
2230,1.0,1.0
3784,1.0,1.0
3994,1.0,1.0
3828,0.15999999999999998,0.0
2347,1.0,1.0
3035,1.0,1.0
2639,1.0,1.0
2680,1.0,1.0
3510,1.0,1.0
3020,1.0,1.0
2362,1.0,1.0
3165,1.0,1.0
3069,1.0,1.0
3833,0.98,1.0
3844,1.0,1.0
2954,1.0,1.0
2685,1.0,1.0
2217,0.98,1.0
2653,1.0,1.0
3829,1.0,1.0
2078,1.0,1.0
2232,1.0,1.0
2096,0.0,0.0
2605,1.0,1.0
2532,1.0,1.0
2998,1.0,1.0
2257,1.0,1.0
2372,1.0,1.0
