,years_experience,degree,nr_commits,nr_languages,nr_stars
2918,2.0,0.0,21.0,2.0,6.0
3201,2.0,0.0,25.0,8.0,1.0
3404,3.0,0.0,35.0,2.0,2.0
3996,0.0,1.0,2.0,3.0,3.0
2713,3.0,0.0,38.0,7.0,5.0
2470,3.0,0.0,32.0,9.0,5.0
2665,1.0,1.0,11.0,3.0,5.0
2236,1.0,0.0,15.0,5.0,11.0
2778,3.0,0.0,40.0,0.0,2.0
2783,3.0,0.0,35.0,2.0,11.0
3743,2.0,0.0,27.0,3.0,1.0
2260,2.0,0.0,22.0,2.0,0.0
2091,0.0,0.0,2.0,4.0,3.0
3551,1.0,0.0,15.0,5.0,1.0
2353,1.0,0.0,17.0,5.0,4.0
3234,2.0,0.0,25.0,3.0,0.0
3205,3.0,0.0,34.0,2.0,2.0
3129,3.0,0.0,33.0,0.0,5.0
3903,1.0,1.0,14.0,0.0,5.0
2225,3.0,0.0,38.0,3.0,10.0
2573,1.0,2.0,16.0,1.0,5.0
3538,1.0,0.0,16.0,4.0,5.0
3074,2.0,0.0,23.0,2.0,5.0
3038,1.0,0.0,13.0,7.0,3.0
2637,1.0,1.0,13.0,5.0,12.0
2694,2.0,0.0,25.0,1.0,6.0
3484,1.0,0.0,18.0,7.0,3.0
3858,2.0,0.0,24.0,6.0,3.0
2738,0.0,0.0,5.0,2.0,5.0
2461,3.0,0.0,32.0,1.0,7.0
3138,3.0,0.0,35.0,0.0,8.0
2504,2.0,0.0,22.0,11.0,1.0
2382,2.0,1.0,23.0,2.0,5.0
3500,2.0,0.0,29.0,5.0,3.0
3986,1.0,0.0,14.0,1.0,5.0
2769,1.0,1.0,16.0,5.0,2.0
2424,1.0,0.0,16.0,0.0,7.0
3692,1.0,0.0,17.0,9.0,7.0
2750,2.0,0.0,23.0,3.0,4.0
3980,4.0,0.0,43.0,11.0,1.0
3822,2.0,0.0,24.0,1.0,2.0
3985,1.0,2.0,15.0,4.0,4.0
2282,0.0,0.0,5.0,11.0,3.0
2491,0.0,2.0,2.0,0.0,8.0
3908,3.0,0.0,35.0,3.0,7.0
2229,1.0,0.0,11.0,8.0,10.0
3916,3.0,0.0,32.0,5.0,6.0
2514,3.0,0.0,36.0,2.0,2.0
2220,1.0,0.0,13.0,5.0,0.0
2541,0.0,1.0,6.0,3.0,15.0
2821,0.0,1.0,2.0,14.0,8.0
2013,0.0,0.0,3.0,3.0,8.0
2109,1.0,0.0,12.0,1.0,0.0
3981,0.0,1.0,4.0,3.0,2.0
3055,2.0,0.0,24.0,2.0,9.0
2068,2.0,0.0,23.0,2.0,6.0
2059,1.0,2.0,14.0,0.0,4.0
3953,1.0,0.0,13.0,4.0,7.0
2584,2.0,0.0,25.0,3.0,2.0
3158,2.0,0.0,23.0,1.0,5.0
3752,1.0,0.0,14.0,6.0,3.0
3755,0.0,2.0,1.0,5.0,7.0
2722,3.0,0.0,34.0,3.0,0.0
3563,2.0,0.0,25.0,3.0,1.0
3591,0.0,0.0,7.0,5.0,2.0
2621,2.0,0.0,27.0,0.0,3.0
3756,0.0,0.0,7.0,4.0,3.0
2381,1.0,3.0,12.0,5.0,1.0
2338,2.0,1.0,24.0,1.0,7.0
2686,1.0,1.0,11.0,1.0,14.0
2623,1.0,1.0,12.0,2.0,8.0
3282,2.0,1.0,22.0,2.0,2.0
3390,0.0,0.0,5.0,2.0,2.0
3307,4.0,0.0,43.0,4.0,1.0
