ix,goal_cost,intv_cost
1611,1.0,3.5
1665,1.0,0.8
1223,1.0,2.2
1985,1.0,4.5
1811,1.0,1.8
1814,1.0,4.1000000000000005
1794,1.0,1.1
1690,1.0,0.9
1638,1.0,0.4
1723,0.758,2.2
1210,1.0,1.8
1778,1.0,3.6999999999999997
1282,1.0,1.8000000000000003
1146,1.0,2.9000000000000004
1588,1.0,5.4
1270,0.884,0.6
1291,1.0,3.4
1105,1.0,1.9000000000000001
1610,1.0,3.0
1557,1.0,1.9000000000000001
1045,1.0,0.2
1504,1.0,2.4000000000000004
1131,0.85,1.5999999999999999
1994,1.0,2.5000000000000004
1101,1.0,1.3
1030,1.0,3.8
1789,1.0,0.6
1258,1.0,2.9000000000000004
1212,1.0,1.0
1071,1.0,2.0
1388,1.0,3.3000000000000003
1993,1.0,0.2
1118,1.0,1.2
1961,0.842,1.2
1475,0.828,0.6
1320,1.0,4.1
1029,1.0,0.4
1072,1.0,1.2000000000000002
1257,0.898,0.9
1646,1.0,2.5
1308,1.0,0.9
1277,1.0,1.2
1201,1.0,1.9000000000000001
1840,1.0,4.1
1788,1.0,0.30000000000000004
1084,1.0,3.2
1895,1.0,1.9000000000000001
1469,1.0,3.5
1541,0.914,0.7
1014,1.0,2.0
1324,1.0,1.0
1227,0.934,1.0
1287,1.0,1.1
1805,0.97,0.9
1651,1.0,0.8
1533,1.0,2.2
1290,1.0,0.6000000000000001
1383,1.0,3.5999999999999996
1697,1.0,4.1
1978,1.0,0.7
1585,1.0,0.9
1319,1.0,2.8000000000000003
1567,1.0,1.5
1191,1.0,1.4000000000000001
1046,1.0,1.1
1922,1.0,1.3
1182,1.0,0.7
1884,1.0,3.6
1529,0.828,1.4000000000000001
1179,1.0,2.4000000000000004
1519,1.0,3.0000000000000004
1699,1.0,0.8
1906,1.0,2.7
1067,1.0,2.3000000000000003
1195,1.0,2.3
1992,1.0,2.9000000000000004
1952,1.0,1.6
1177,1.0,1.8
1162,1.0,2.1
1036,1.0,2.7
1242,1.0,0.2
1348,0.804,0.6
1771,1.0,1.2000000000000002
1412,1.0,0.4
1769,1.0,3.1000000000000005
1569,1.0,4.2
1886,1.0,2.5
1267,1.0,1.9000000000000001
1971,1.0,3.1
1675,1.0,2.8
1539,1.0,3.8
1532,1.0,3.5999999999999996
1025,1.0,0.5
1253,1.0,1.5
1618,1.0,0.30000000000000004
1076,1.0,4.8
1070,1.0,2.0
1426,1.0,0.5
1081,0.794,1.0
1964,1.0,2.0
