,u_x1,u_x2,u_x3,u_y
500,2.2487571,0.8019165,0.0105002085,0.02669549
501,-0.87499547,-0.0073012114,0.04588549,0.08951092
502,-2.2761588,2.9158368,-0.20177431,0.5555365
503,1.027465,1.3630068,0.12150544,0.9747329
504,-0.54610413,-0.09436029,0.0742003,0.14143872
505,-0.36324084,0.81714594,-0.06281855,0.3238567
506,2.9797797,-0.105336785,-0.095932126,0.2250756
507,0.6201681,0.382906,-0.047452487,0.8147837
508,1.9794346,0.5064473,0.07059813,0.12771928
509,0.09878745,-0.1478731,0.053909402,0.826517
510,0.8545767,0.9170034,0.016904442,0.7693974
511,0.84809697,0.3738663,-0.1427679,0.91600204
512,2.9313874,0.15951422,0.022099443,0.9349749
513,1.2571175,-0.21180135,0.00603842,0.27434897
514,1.010728,-0.13667452,-0.045053568,0.20159268
515,-0.40648627,3.5350008,-0.1627022,0.42014742
516,1.0430692,-0.2702422,0.108471476,0.97344816
517,-0.21134502,0.3061353,0.048862908,0.9307891
518,-1.8682883,1.1210028,0.10374874,0.764312
519,0.6529676,1.6356759,0.1743037,0.81271493
520,0.4630835,-1.3023877,0.013208966,0.6543789
521,0.9982697,0.62296283,0.00049430656,0.7550453
522,0.05581241,-1.0671921,0.042568963,0.34424233
523,-0.73288655,0.65063244,-0.06499069,0.42188704
524,1.3826327,1.044514,-0.060292847,0.37368953
525,-0.0987819,1.46871,-0.17360263,0.14056885
526,-0.74202764,0.9222561,0.25241867,0.4600724
527,-0.495889,1.3520454,-0.20465854,0.7375835
528,-0.14774759,0.8169825,0.0670744,0.62234676
529,-0.18903877,-0.42104357,-0.045053836,0.08240628
530,0.2271085,-0.42923498,0.110300995,0.25237238
531,-0.06635556,-0.09095234,-0.02996259,0.32968044
532,-0.29276034,0.34047264,-0.18534936,0.014803767
533,0.77102286,0.31293634,0.08841747,0.8379681
534,0.37784648,2.172584,-0.02362239,0.57226384
535,1.2358001,2.6150644,-0.19685867,0.76852095
536,-0.5856649,0.98235714,0.07771241,0.9513657
537,-0.5425384,-0.66519773,-6.698648e-05,0.21860623
538,-2.1654422,-1.2025366,-0.021044951,0.7398354
539,-1.3531767,0.949373,0.07420554,0.14114487
540,-0.48324805,-0.021670938,0.11912147,0.3873242
541,-0.3001707,-0.026875615,0.057860583,0.29581344
542,1.1478515,1.4637606,-0.031939458,0.31633723
543,0.6878117,1.8430018,-0.014103596,0.9925641
544,0.2003084,-0.8326279,-0.09967563,0.43408072
545,0.8502327,0.66180074,-0.0842734,0.73242307
546,0.4719021,-0.33994013,-0.071226604,0.30652583
547,-0.62680614,0.40799308,0.12136439,0.4899155
548,-0.20000523,2.0235186,0.05651759,0.11257923
549,0.90345466,-0.4683686,-0.019462321,0.48984814
550,-0.71763444,-0.17531443,-0.17007278,0.46635318
551,0.9452626,-0.5220146,-0.09486919,0.69484234
552,-0.6458745,1.2624645,-0.0025328258,0.2428366
553,-0.5431779,1.0363669,0.025185565,0.31805968
554,0.55838275,1.9691602,0.19725469,0.9961375
555,-0.25800106,1.5664791,-0.04866376,0.40423048
556,-0.1500992,2.046897,0.16631226,0.39514637
557,-1.2512027,0.6614226,0.05240004,0.3387822
558,0.44943613,0.15829235,-0.124541156,0.09244478
