,years_experience,degree
3664,0.0,3.0
2741,0.0,1.0
3947,0.0,1.0
2282,1.0,1.0
2980,1.0,0.0
2916,0.0,1.0
2206,0.0,3.0
2841,1.0,1.0
2731,2.0,1.0
2112,1.0,1.0
2106,0.0,2.0
2561,0.0,3.0
2749,0.0,1.0
3635,0.0,1.0
2203,0.0,1.0
3770,0.0,2.0
2303,2.0,0.0
3581,0.0,3.0
2438,2.0,0.0
2887,0.0,1.0
3471,0.0,1.0
2272,1.0,1.0
2665,0.0,3.0
2010,2.0,0.0
2094,1.0,1.0
2648,0.0,3.0
3710,1.0,1.0
3479,0.0,3.0
2768,0.0,2.0
2200,2.0,0.0
3155,2.0,0.0
2507,0.0,1.0
3856,0.0,1.0
3040,2.0,0.0
2739,0.0,1.0
3603,0.0,1.0
3854,0.0,2.0
2797,0.0,2.0
3220,2.0,1.0
3767,0.0,2.0
2237,0.0,1.0
3262,1.0,2.0
3598,0.0,1.0
2280,0.0,1.0
2170,0.0,1.0
3705,1.0,1.0
3106,0.0,1.0
2777,0.0,2.0
2323,3.0,0.0
3204,0.0,2.0
2950,0.0,3.0
2285,0.0,1.0
2878,0.0,1.0
3585,0.0,2.0
3965,0.0,1.0
3091,0.0,2.0
3867,1.0,0.0
2468,0.0,2.0
2109,0.0,2.0
2088,0.0,1.0
2029,0.0,1.0
3938,0.0,3.0
2137,0.0,3.0
3544,0.0,2.0
3914,0.0,1.0
3520,2.0,1.0
2393,0.0,1.0
2350,0.0,2.0
3504,1.0,1.0
2133,1.0,0.0
2215,0.0,1.0
3733,0.0,2.0
2373,1.0,2.0
2213,0.0,1.0
2114,2.0,0.0
2179,0.0,3.0
2992,0.0,3.0
3509,1.0,0.0
2504,1.0,0.0
3102,0.0,1.0
3990,0.0,3.0
3303,1.0,0.0
2943,0.0,3.0
3594,0.0,2.0
2796,2.0,1.0
2298,0.0,2.0
2819,0.0,2.0
3646,0.0,2.0
3762,0.0,1.0
3491,1.0,1.0
2147,0.0,3.0
2613,0.0,1.0
2558,0.0,2.0
3597,0.0,1.0
3190,0.0,1.0
2556,2.0,0.0
2652,1.0,1.0
3054,0.0,1.0
3286,0.0,1.0
3027,0.0,3.0
2849,1.0,2.0
2483,1.0,1.0
2799,0.0,3.0
3842,1.0,0.0
3231,2.0,0.0
2826,0.0,3.0
3396,0.0,3.0
2527,1.0,1.0
3501,0.0,2.0
2045,0.0,1.0
3505,0.0,3.0
3087,0.0,2.0
3878,0.0,1.0
3462,0.0,3.0
2096,0.0,3.0
3790,0.0,3.0
2398,2.0,1.0
2290,0.0,1.0
3173,1.0,0.0
2217,0.0,2.0
3461,2.0,0.0
2019,0.0,1.0
2007,2.0,0.0
3390,2.0,0.0
2812,0.0,2.0
2467,1.0,0.0
3418,0.0,1.0
3420,0.0,1.0
3458,1.0,1.0
2554,0.0,1.0
3953,0.0,3.0
3587,0.0,3.0
3824,0.0,1.0
2220,2.0,0.0
2344,2.0,0.0
2461,2.0,0.0
3726,1.0,0.0
2790,2.0,0.0
3050,2.0,0.0
3805,1.0,0.0
3559,1.0,1.0
3746,1.0,1.0
3178,0.0,3.0
3545,1.0,1.0
3415,0.0,2.0
3828,0.0,1.0
2886,0.0,2.0
3662,0.0,1.0
3441,2.0,0.0
3376,0.0,1.0
3252,1.0,1.0
2926,3.0,0.0
2426,0.0,1.0
2784,0.0,2.0
3175,0.0,1.0
2612,0.0,1.0
3950,0.0,3.0
2278,0.0,1.0
2068,1.0,1.0
3827,2.0,0.0
3316,0.0,3.0
3819,0.0,1.0
2580,2.0,1.0
2985,2.0,0.0
2324,1.0,1.0
2404,1.0,1.0
3197,0.0,2.0
2513,0.0,2.0
2160,0.0,2.0
3970,0.0,1.0
2431,0.0,1.0
3952,0.0,1.0
2105,0.0,1.0
2420,0.0,2.0
2056,0.0,1.0
3280,0.0,3.0
3311,1.0,0.0
3228,0.0,3.0
3764,0.0,3.0
2549,1.0,1.0
3362,0.0,1.0
3557,0.0,1.0
2495,0.0,2.0
2162,0.0,1.0
2300,1.0,1.0
3051,0.0,2.0
2338,0.0,2.0
3410,0.0,1.0
3306,0.0,1.0
3906,0.0,3.0
3648,2.0,0.0
2813,0.0,1.0
3776,0.0,3.0
2108,1.0,0.0
2746,0.0,3.0
3201,0.0,2.0
3413,0.0,1.0
2372,0.0,3.0
3686,0.0,1.0
3601,0.0,1.0
