,y_hat
738,False
544,False
835,False
618,False
661,False
682,False
577,False
772,False
705,False
822,False
713,False
794,False
951,False
736,False
779,False
924,False
691,False
657,False
840,False
523,False
706,False
857,False
882,False
832,False
936,False
694,False
925,False
818,False
670,False
695,False
560,False
578,False
796,False
756,False
668,False
732,False
915,False
727,False
701,False
600,False
675,False
763,False
530,False
842,False
628,False
921,False
998,False
780,False
987,False
501,False
646,False
540,False
846,False
771,False
538,False
502,False
745,False
826,False
856,False
687,False
841,False
823,False
906,False
585,False
899,False
961,False
526,False
522,False
567,False
950,False
537,False
717,False
504,False
610,False
693,False
992,False
770,False
910,False
810,False
824,False
845,False
707,False
858,False
520,False
614,False
662,False
626,False
541,False
795,False
665,False
942,False
637,False
719,False
667,False
922,False
742,False
877,False
804,False
898,False
647,False
