,0
1165,0.0
1194,0.0
1483,0.0
1239,0.0
1889,0.0
1741,0.0
1304,0.0
1158,0.0
1883,0.0
1428,0.0
1278,0.0
1248,0.0
1838,0.0
1422,0.0
1937,0.0
1296,0.0
1724,0.0
1900,0.0
1012,0.0
1554,0.0
1313,0.0
1089,0.0
1326,0.0
1578,0.0
1240,0.0
1488,0.0
1981,0.0
1357,0.0
1459,0.0
1896,0.0
1739,0.0
1602,0.0
1145,0.0
1593,0.0
1053,0.0
1683,0.0
1680,0.0
1859,0.0
1010,0.0
1693,0.0
1453,0.0
1549,0.0
1858,0.0
1011,0.0
1295,0.0
1622,0.0
1093,0.0
1579,0.0
1293,0.0
1289,0.0
1796,0.0
1034,0.0
1612,0.0
1531,0.0
1106,0.0
1717,0.0
1960,0.0
1114,0.0
1969,0.0
1201,0.0
1642,0.0
1084,0.0
1222,0.0
1398,0.0
1529,0.0
1903,0.0
1777,0.0
1008,0.0
1057,0.0
1947,0.0
1820,0.0
1284,0.0
1542,0.0
1546,0.0
1437,0.0
1111,0.0
1873,0.0
1301,0.0
1513,0.0
1288,0.0
1245,0.0
1998,0.0
1049,0.0
1415,0.0
1759,0.0
1916,0.0
1216,0.0
1689,0.0
1590,0.0
1687,0.0
1627,0.0
1316,0.0
1823,0.0
1235,0.0
1704,0.0
1373,0.0
1829,0.0
1253,0.0
1005,0.0
1193,0.0
