,senior-level_skill
3771,0.0
2919,0.0
2740,0.0
3627,0.0
3713,0.0
2119,0.0
3513,0.0
3723,0.0
3467,0.0
2489,0.0
3387,0.0
2851,0.0
2055,0.0
2580,0.0
3951,0.0
2474,0.0
3520,0.0
2225,0.0
2269,0.0
2499,0.0
2577,0.0
2883,0.0
2468,0.0
3058,0.0
3136,0.0
3185,0.0
2519,0.0
3960,0.0
2122,0.0
3793,0.0
3049,0.0
3054,0.0
3086,0.0
2852,0.0
2363,0.0
2893,0.0
3000,0.0
2757,0.0
3294,0.0
2090,0.0
3492,0.0
3135,0.0
2465,0.0
3807,0.0
2678,0.0
2012,0.0
3092,0.0
3338,0.0
2258,0.0
2839,0.0
2270,0.0
3085,0.0
3878,0.0
2534,0.0
2768,0.0
3834,0.0
3425,0.0
2655,0.0
2617,0.0
2261,0.0
2081,0.0
3316,0.0
2343,0.0
2620,0.0
2244,0.0
3630,0.0
2699,0.0
2135,0.0
2117,0.0
2881,0.0
2181,0.0
2556,0.0
3094,0.0
3364,0.0
2150,0.0
2239,0.0
2913,0.0
2753,0.0
2856,0.0
2103,0.0
2526,0.0
2550,0.0
3559,0.0
3315,0.0
3326,0.0
2220,0.0
2388,0.0
2985,0.0
3739,0.0
2236,0.0
3269,0.0
3122,0.0
2223,0.0
3042,0.0
2427,0.0
3629,0.0
3530,0.0
2603,0.0
2597,0.0
3553,0.0
2802,0.0
2730,0.0
3282,0.0
3231,0.0
3772,0.0
2571,0.0
3202,0.0
3099,0.0
3021,0.0
3016,0.0
3079,0.0
2227,0.0
3397,0.0
2331,0.0
2381,0.0
2976,0.0
2804,0.0
2222,0.0
3428,0.0
2944,0.0
2624,0.0
2259,0.0
2378,0.0
3591,0.0
2933,0.0
2572,0.0
3169,0.0
3339,0.0
3954,0.0
3120,0.0
3096,0.0
2008,0.0
2560,0.0
2810,0.0
3773,0.0
2963,0.0
2943,0.0
3507,0.0
3846,0.0
2165,0.0
3691,0.0
2362,0.0
2711,0.0
2530,0.0
2845,0.0
3137,0.0
3039,0.0
3675,0.0
3222,0.0
3486,0.0
2555,0.0
2741,0.0
2770,0.0
2360,0.0
3940,0.0
2170,0.0
2351,0.0
2197,0.0
3787,0.0
3247,0.0
2528,0.0
3015,0.0
2984,0.0
2384,0.0
3074,0.0
2743,0.0
3551,0.0
2091,0.0
2483,0.0
2836,0.0
3526,0.0
3503,0.0
3897,0.0
2639,0.0
3775,0.0
2317,0.0
2938,0.0
2069,0.0
3563,0.0
3046,0.0
2310,0.0
3104,0.0
3615,0.0
3841,0.0
3440,0.0
2073,0.0
2056,0.0
3695,0.0
3524,0.0
2548,0.0
2432,0.0
3919,0.0
3500,0.0
2348,0.0
3985,0.0
3129,0.0
2942,0.0
2584,0.0
3609,0.0
3297,0.0
