,y_hat
1911,False
1687,False
1563,False
1495,False
1989,False
1611,False
1097,False
1898,False
1842,False
1652,False
1746,False
1769,False
1332,False
1533,False
1934,False
1635,False
1961,False
1189,False
1855,False
1914,False
1076,False
1364,False
1410,False
1452,False
1781,False
1383,False
1210,False
1906,False
1594,False
1971,False
1517,False
1814,False
1427,False
1860,False
1437,False
1458,False
1681,False
1574,False
1955,False
1434,False
1736,False
1245,False
1679,False
1952,False
1642,False
1707,False
1741,False
1093,False
1557,False
1651,False
1941,False
1028,False
1274,False
1568,False
1606,False
1090,False
1864,False
1440,False
1994,False
1131,False
1289,False
1766,False
1373,False
1560,False
1674,False
1026,False
1708,False
1923,False
1492,False
1329,False
1198,False
1935,False
1420,False
1519,False
1044,False
1186,False
1645,False
1067,False
1831,False
1100,False
1745,False
1537,False
1824,False
1379,False
1657,False
1587,False
1177,False
1128,False
1254,False
1529,False
1565,False
1162,False
1386,False
1660,False
1713,False
1033,False
1816,False
1621,False
1629,False
1145,False
