ix,goal_cost,intv_cost
13631,1.0,0.5
18235,1.0,0.5
12994,1.0,0.2
14480,1.0,0.4
13376,1.0,0.9
14272,1.0,0.5
12910,1.0,0.4
13897,1.0,0.3
17891,1.0,0.9
12484,1.0,0.7
15510,1.0,0.9
10801,1.0,0.8
15254,1.0,0.6
17417,1.0,0.6
10335,1.0,0.1
12011,1.0,0.6
10087,1.0,1.0
14502,1.0,0.2
12401,1.0,0.6
18881,1.0,0.9
14951,1.0,0.3
14456,1.0,0.5
18501,1.0,0.1
11258,1.0,0.4
17462,1.0,0.4
17851,1.0,0.4
12742,1.0,0.4
15184,1.0,0.5
12238,1.0,0.3
13414,1.0,0.5
12269,1.0,0.8
10715,1.0,0.1
14084,1.0,0.8
14884,1.0,1.0
16531,1.0,0.2
17389,1.0,0.5
17106,1.0,0.4
19079,1.0,0.3
17915,1.0,0.8
11536,1.0,0.4
19077,1.0,0.2
10008,1.0,0.4
12736,1.0,0.7
19268,1.0,0.7
18113,1.0,0.4
10461,1.0,0.4
10658,1.0,0.3
12930,1.0,0.8
12440,1.0,0.3
11836,1.0,1.0
17151,1.0,0.3
10976,1.0,0.5
11121,1.0,0.1
13824,1.0,0.6
15485,1.0,0.3
12205,1.0,0.2
15607,1.0,0.2
13771,1.0,0.3
12452,1.0,0.4
12637,1.0,0.6
11224,1.0,0.7
18530,1.0,0.7
14887,1.0,0.7
16481,1.0,0.8
12548,1.0,0.4
12673,1.0,1.0
13187,1.0,0.7
14541,1.0,0.5
19294,1.0,0.1
18106,1.0,0.7
12847,1.0,0.2
15574,1.0,0.3
15511,1.0,0.6
10556,1.0,1.0
17826,1.0,0.1
15969,1.0,0.8
14388,1.0,0.3
18422,1.0,0.2
11101,1.0,0.2
11705,1.0,0.9
12469,1.0,0.8
14820,1.0,0.3
11293,1.0,0.4
17501,1.0,0.4
14257,1.0,0.4
15748,1.0,0.7
19764,1.0,1.1
19892,1.0,0.3
12506,1.0,0.9
13164,1.0,0.8
15103,1.0,0.1
10708,1.0,0.6
14207,1.0,0.6
19595,1.0,0.5
13478,1.0,0.3
11297,1.0,0.3
15992,1.0,0.5
16896,1.0,0.5
16208,1.0,0.6
10912,1.0,0.4
18900,1.0,0.9
17192,1.0,0.1
18914,1.0,0.2
18432,1.0,0.8
19100,1.0,0.5
19504,1.0,0.4
12887,1.0,0.4
10531,1.0,0.6
17715,1.0,0.9
15594,1.0,0.9
18179,1.0,0.8
10436,1.0,0.9
15357,1.0,1.0
19787,1.0,0.4
14673,1.0,0.9
19630,1.0,0.4
16530,1.0,0.8
16903,1.0,0.5
19068,1.0,0.9
19389,1.0,0.9
10629,1.0,0.6
13388,1.0,0.8
13927,1.0,0.6
14556,1.0,0.5
15268,1.0,0.3
15702,1.0,0.4
13189,1.0,1.0
14966,1.0,0.2
17218,1.0,1.0
17678,1.0,0.1
11985,1.0,0.4
17873,1.0,0.2
11741,1.0,0.7
10632,1.0,0.3
19882,1.0,0.7
12386,1.0,0.8
11251,1.0,0.8
18192,1.0,0.7
19388,1.0,0.5
10760,1.0,0.7
11629,1.0,1.0
15666,1.0,0.5
17700,1.0,0.1
11924,1.0,0.5
17376,1.0,0.3
15602,1.0,1.0
15015,1.0,0.6
19978,1.0,0.7
12551,1.0,0.6
13887,1.0,1.0
12296,1.0,0.2
13505,1.0,0.4
12229,1.0,0.4
19542,1.0,0.9
14221,1.0,0.2
19853,1.0,0.2
13618,1.0,0.6
16709,1.0,0.5
16449,1.0,0.1
16297,1.0,0.5
14118,1.0,1.0
18531,1.0,0.5
19904,1.0,0.7
17431,1.0,0.1
15744,1.0,0.4
19263,1.0,0.3
10410,1.0,1.0
16743,1.0,0.2
16931,1.0,1.0
19198,1.0,0.3
12431,1.0,0.8
18872,1.0,0.4
19429,1.0,0.6
10497,1.0,0.8
16250,1.0,0.7
16732,1.0,0.3
15045,1.0,0.4
17705,1.0,0.5
14531,1.0,0.2
17867,1.0,0.6
11933,1.0,0.3
17345,1.0,0.5
15037,1.0,0.5
16414,1.0,0.1
17328,1.0,0.8
10200,1.0,0.1
19205,1.0,0.9
14381,1.0,1.0
11369,1.0,0.4
14854,1.0,0.2
18275,1.0,0.7
16625,1.0,0.9
14184,1.0,0.6
19750,1.0,0.9
19907,1.0,0.2
12766,1.0,0.9
18987,1.0,0.7
14052,1.0,0.1
19587,1.0,0.7
16538,1.0,0.6
