,y_hat
1964,False
1496,False
1781,False
1426,False
1805,False
1870,False
1617,False
1206,False
1168,False
1925,False
1217,False
1157,False
1958,False
1787,False
1111,False
1467,False
1510,False
1697,False
1932,False
1609,False
1208,False
1288,False
1491,False
1966,False
1671,False
1761,False
1827,False
1425,False
1017,False
1357,False
1883,False
1283,False
1661,False
1409,False
1834,False
1620,False
1230,False
1817,False
1785,False
1062,False
1554,False
1484,False
1881,False
1221,False
1568,False
1063,False
1198,False
1468,False
1261,False
1737,False
1079,False
1646,False
1845,False
1242,False
1660,False
1562,False
1435,False
1304,False
1286,False
1855,False
1170,False
1449,False
1273,False
1557,False
1395,False
1586,False
1430,False
1387,False
1957,False
1340,False
1582,False
1911,False
1018,False
1985,False
1216,False
1555,False
1011,False
1495,False
1838,False
1122,False
1412,False
1740,False
1365,False
1828,False
1873,False
1880,False
1453,False
1779,False
1091,False
1652,False
1726,False
1025,False
1485,False
1840,False
1643,False
1459,False
1031,False
1155,False
1995,False
1436,False
