,senior-level_skill
3922,0.0
2265,0.0
2978,0.0
3522,0.0
2612,0.0
3973,0.0
2154,0.0
3638,0.0
3332,0.0
3719,0.0
2901,0.0
3069,0.0
3960,0.0
2498,0.0
3440,0.0
3853,0.0
3290,0.0
2177,0.0
2049,0.0
3236,0.0
3125,0.0
2758,0.0
3193,0.0
3761,0.0
3702,0.0
2831,0.0
3898,0.0
3096,0.0
2607,0.0
2524,0.0
3203,0.0
3986,0.0
3848,0.0
2127,0.0
2036,0.0
3436,0.0
3883,0.0
2122,0.0
2653,0.0
3178,0.0
2897,0.0
2942,0.0
3548,0.0
3234,0.0
2283,0.0
3645,0.0
2772,0.0
3313,0.0
2707,0.0
3380,0.0
2111,0.0
2601,0.0
3494,0.0
2117,0.0
3589,0.0
2499,0.0
3909,0.0
3730,0.0
3657,0.0
3517,0.0
3690,0.0
3809,0.0
2445,0.0
3278,0.0
3136,0.0
2030,0.0
3211,0.0
2099,0.0
3159,0.0
2516,0.0
3352,0.0
2512,0.0
3625,0.0
2508,0.0
3233,0.0
3920,0.0
2494,0.0
3777,0.0
3414,0.0
2264,0.0
2194,0.0
3932,0.0
2404,0.0
3133,0.0
3773,0.0
2697,0.0
2930,0.0
3744,0.0
2357,0.0
2534,0.0
2933,0.0
2401,0.0
2325,0.0
3826,0.0
2646,0.0
2065,0.0
2672,0.0
2444,0.0
3806,0.0
2535,0.0
2746,0.0
2202,0.0
3562,0.0
3834,0.0
2931,0.0
3349,0.0
3186,0.0
3632,0.0
3656,0.0
3902,0.0
2692,0.0
2235,0.0
2777,0.0
2304,0.0
3083,0.0
3800,0.0
2716,0.0
3092,0.0
3641,0.0
2302,0.0
3921,0.0
3051,0.0
2856,0.0
2711,0.0
3631,0.0
3573,0.0
3996,0.0
2544,0.0
2213,0.0
2085,0.0
2622,0.0
2104,0.0
3879,0.0
2481,0.0
2565,0.0
2081,0.0
2511,0.0
2263,0.0
2781,0.0
3098,0.0
2453,0.0
2741,0.0
2016,0.0
3559,0.0
2078,0.0
2426,0.0
2956,0.0
2693,0.0
3179,0.0
3714,0.0
3929,0.0
3024,0.0
3413,0.0
3881,0.0
2749,0.0
2642,0.0
2365,0.0
2702,0.0
3252,0.0
2857,0.0
2797,0.0
2540,0.0
2318,0.0
2805,0.0
3874,0.0
2468,0.0
3472,0.0
2846,0.0
2079,0.0
3846,0.0
2464,0.0
2428,0.0
2814,0.0
2245,0.0
2221,0.0
2209,0.0
2259,0.0
3693,0.0
3917,0.0
2715,0.0
3741,0.0
2466,0.0
3169,0.0
2821,0.0
2858,0.0
3116,0.0
3364,0.0
2022,0.0
3617,0.0
3074,0.0
3062,0.0
3339,0.0
3312,0.0
2611,0.0
2907,0.0
2276,0.0
3569,0.0
3979,0.0
2495,0.0
2979,0.0
