,y
466,0.0
260,1.0
418,1.0
282,1.0
332,1.0
257,1.0
350,0.0
300,1.0
395,0.0
355,0.0
496,1.0
449,0.0
337,1.0
326,0.0
365,0.0
411,1.0
447,0.0
330,0.0
297,0.0
458,1.0
413,0.0
450,0.0
429,0.0
316,0.0
255,1.0
289,1.0
348,0.0
372,0.0
268,0.0
463,0.0
480,1.0
364,1.0
393,0.0
376,1.0
340,1.0
291,0.0
498,1.0
484,0.0
352,0.0
370,0.0
322,1.0
396,0.0
448,1.0
272,0.0
481,1.0
317,1.0
280,0.0
309,0.0
436,0.0
259,1.0
483,1.0
388,0.0
420,1.0
430,1.0
499,1.0
336,1.0
425,0.0
487,1.0
279,1.0
488,0.0
435,1.0
403,0.0
360,1.0
274,0.0
320,1.0
342,0.0
273,1.0
415,0.0
468,1.0
451,1.0
258,1.0
434,0.0
409,0.0
261,0.0
457,1.0
366,0.0
492,1.0
304,0.0
479,0.0
424,0.0
375,0.0
379,0.0
341,0.0
495,1.0
426,0.0
250,1.0
286,0.0
410,0.0
383,1.0
400,0.0
454,0.0
391,0.0
308,1.0
357,0.0
464,0.0
412,0.0
367,1.0
387,0.0
371,0.0
482,1.0
