,y
660,0.0
938,0.0
676,0.0
661,0.0
871,1.0
868,0.0
525,1.0
963,1.0
817,0.0
775,0.0
976,1.0
924,1.0
521,0.0
797,1.0
979,0.0
731,0.0
596,0.0
561,0.0
671,0.0
650,0.0
685,0.0
604,0.0
520,0.0
812,0.0
670,1.0
841,0.0
875,0.0
754,1.0
842,1.0
971,1.0
581,1.0
662,0.0
882,1.0
630,0.0
528,0.0
626,0.0
964,1.0
779,0.0
784,0.0
993,1.0
572,0.0
589,0.0
782,1.0
804,1.0
843,1.0
562,1.0
891,0.0
710,1.0
922,0.0
554,0.0
885,0.0
904,1.0
614,0.0
955,0.0
568,1.0
826,1.0
994,1.0
923,0.0
696,0.0
965,1.0
912,0.0
582,0.0
750,0.0
893,0.0
795,0.0
862,0.0
970,0.0
674,0.0
510,0.0
668,0.0
792,1.0
793,1.0
622,0.0
530,0.0
839,0.0
709,0.0
989,1.0
959,0.0
840,0.0
873,0.0
857,0.0
907,0.0
985,0.0
649,1.0
947,1.0
767,0.0
677,1.0
870,1.0
872,0.0
691,1.0
647,0.0
644,1.0
753,0.0
544,0.0
886,0.0
571,0.0
975,1.0
563,1.0
553,0.0
718,0.0
