,x1,x2
792,2.8,2.7
962,1.9,1.7
837,2.2,0.0
614,0.5,4.4
514,3.4,0.0
752,1.5,-0.0
991,1.2,3.2
505,1.5,2.5
623,2.3,2.3
854,2.2,2.2
952,2.0,-0.0
606,2.6,0.0
812,3.3,-0.0
920,1.8,-0.0
993,2.9,4.1
645,1.9,2.9
875,2.0,0.0
609,3.1,-0.0
581,1.3,-0.0
711,2.5,2.0
577,0.0,6.5
697,1.8,2.9
838,2.8,0.0
725,2.0,1.6
533,2.9,-0.0
651,1.8,0.0
690,-0.0,4.5
779,1.5,0.0
826,2.5,-0.0
943,1.8,2.9
570,3.9,0.0
743,1.9,4.7
508,3.3,3.7
661,3.0,-0.0
686,2.8,2.4
530,2.0,4.9
941,3.1,0.0
566,1.8,0.0
789,3.5,-0.0
663,2.1,2.7
975,2.1,1.6
546,2.8,-0.0
994,0.3,4.6
936,2.4,0.0
881,2.4,-0.0
734,3.3,2.6
768,3.8,0.0
599,2.4,0.0
575,2.2,0.0
739,4.1,-0.0
938,0.3,3.2
637,1.1,0.9
995,0.5,4.0
948,2.9,5.0
597,1.5,-0.0
798,2.2,0.0
828,1.1,2.4
696,3.1,-0.0
845,1.6,2.6
687,2.1,0.0
553,2.3,4.0
729,2.8,0.0
924,3.3,-0.0
629,3.0,3.9
567,0.3,3.5
976,3.1,0.0
786,1.5,1.5
815,1.9,3.9
820,2.2,4.7
825,1.6,-0.0
988,2.8,0.0
776,2.4,0.0
638,2.2,0.0
668,1.0,4.8
664,2.6,6.2
783,1.8,0.0
620,1.5,1.5
574,2.5,-0.0
864,2.9,0.0
748,3.6,5.0
564,3.2,0.0
870,1.8,3.6
850,3.4,0.0
907,2.2,1.2
655,2.9,-0.0
926,3.0,1.0
569,2.6,-0.0
933,2.5,0.0
944,2.5,0.0
685,0.9,3.1
894,2.8,-0.0
649,2.3,0.0
796,1.3,2.8
909,1.7,-0.0
583,3.8,0.0
974,2.4,0.0
531,0.0,3.2
560,2.5,2.3
756,3.9,0.0
960,1.0,3.3
