,years_experience,degree,nr_commits,nr_languages,nr_stars
2599,2.0,0.0,23.0,7.0,2.0
2994,1.0,1.0,15.0,7.0,4.0
2817,3.0,0.0,37.0,7.0,7.0
3475,2.0,1.0,25.0,3.0,2.0
2801,2.0,0.0,21.0,16.0,7.0
3860,1.0,2.0,15.0,11.0,5.0
3572,0.0,0.0,3.0,5.0,1.0
2507,0.0,0.0,1.0,11.0,13.0
2711,2.0,1.0,26.0,6.0,3.0
2690,2.0,0.0,24.0,4.0,11.0
2261,3.0,0.0,33.0,3.0,9.0
3400,1.0,1.0,12.0,1.0,2.0
2169,3.0,1.0,35.0,12.0,1.0
2146,3.0,0.0,33.0,1.0,9.0
3465,0.0,0.0,4.0,1.0,3.0
2968,2.0,0.0,24.0,3.0,8.0
2491,2.0,0.0,24.0,3.0,5.0
2032,3.0,1.0,35.0,0.0,5.0
3889,3.0,0.0,32.0,5.0,3.0
3319,3.0,0.0,37.0,0.0,3.0
3094,1.0,2.0,14.0,0.0,0.0
2066,0.0,0.0,4.0,5.0,5.0
3414,3.0,0.0,34.0,1.0,2.0
3622,0.0,0.0,6.0,3.0,4.0
3539,1.0,0.0,13.0,5.0,2.0
3231,1.0,0.0,13.0,6.0,4.0
2391,2.0,0.0,29.0,1.0,7.0
3675,1.0,2.0,11.0,1.0,5.0
3009,1.0,0.0,12.0,0.0,6.0
2912,2.0,1.0,27.0,0.0,1.0
2442,1.0,0.0,14.0,3.0,2.0
2434,0.0,2.0,2.0,3.0,3.0
3895,3.0,0.0,34.0,5.0,3.0
2296,1.0,0.0,13.0,1.0,4.0
2915,1.0,0.0,12.0,0.0,4.0
2076,2.0,0.0,21.0,3.0,1.0
3066,1.0,0.0,12.0,1.0,3.0
2454,2.0,1.0,22.0,1.0,3.0
3956,2.0,0.0,25.0,2.0,2.0
2775,2.0,0.0,20.0,0.0,2.0
3437,1.0,1.0,11.0,3.0,4.0
2985,2.0,0.0,23.0,2.0,3.0
3073,0.0,2.0,4.0,15.0,8.0
