ix,goal_cost,intv_cost
1743,0.957,3.8
1255,0.951,1.1
1202,0.955,5.0
1645,0.951,0.8
1906,0.952,6.199999999999999
1684,0.974,1.2
1495,0.954,2.9000000000000004
1165,0.96,1.1
1592,0.962,0.9
1303,0.951,0.9
1386,0.952,1.5
1288,0.953,1.3
1448,0.959,1.6
1415,0.959,1.2
1896,0.953,5.800000000000001
1706,0.952,3.2
1156,0.959,0.8
1313,0.958,1.2
1422,0.953,2.4
1182,0.962,0.9
1840,0.951,0.8
1204,0.952,2.6
1904,0.957,4.5
1980,0.952,2.3
1351,0.953,10.2
1014,0.952,3.3
1089,0.953,6.2
1094,0.966,1.1
1336,0.964,1.7000000000000002
1615,0.953,3.0
1680,0.953,2.7
1538,0.957,0.9
1933,0.952,3.1999999999999997
1529,0.954,7.1
1531,0.962,1.2
1701,0.951,0.8
1074,0.967,2.0
1144,0.957,2.8
1015,0.971,1.2
1356,0.962,0.8
1802,0.955,4.8
1093,0.952,6.0
1734,0.958,3.5
1220,0.988,1.6
1976,0.96,1.4
1166,0.961,0.8
1612,0.962,3.1
1459,0.958,2.3
1839,0.961,1.2
1634,0.953,2.8
1601,0.976,0.9
1858,0.951,1.8
1049,0.951,2.8
1337,0.951,1.7
1131,0.951,2.5
1319,0.951,2.5
1847,0.951,1.4
1731,0.952,5.5
1965,0.956,0.9
1623,0.951,1.9
1863,0.956,4.7
1590,0.951,6.300000000000001
1460,0.959,6.699999999999999
1627,0.962,1.5
1219,0.9599999785423279,1.5
1059,0.962,0.8
1031,0.951,1.8
1720,0.9670000076293945,1.0
1079,0.967,0.9
1384,0.951,0.8
1332,0.953,4.5
1434,0.953,6.0
1428,0.955,1.6
1768,0.953,10.4
1145,0.956,1.6
1276,0.955,2.2
1139,0.955,8.0
1889,0.967,1.4
1405,0.96,2.1
1688,0.951,4.0
1030,0.955,2.4
1928,0.9580000042915344,1.5
1286,0.957,1.3
1764,0.957,0.9
1259,0.963,2.2
1488,0.952,6.0
1805,0.976,0.9
1479,0.952,5.5
1491,0.975,1.2
1036,0.954,2.7
1890,0.952,4.3
1568,0.956,6.199999999999999
1245,0.953,5.699999999999999
1851,0.951,6.3
1244,0.957,1.1
1695,0.954,3.7
1528,0.955,1.2
1659,0.9580000042915344,1.5
1588,0.956,3.1
1250,0.951,5.5
