,y_hat
2784,False
3254,False
2361,False
3005,False
3933,False
2348,False
3938,False
2599,False
2383,False
2968,False
3589,False
3207,False
2231,False
2253,False
2353,False
3900,False
2227,False
2955,False
3292,False
2940,False
2212,False
3948,False
3774,False
2891,False
2777,False
3693,False
2753,False
2640,False
3327,False
2975,False
2831,False
3878,False
3029,False
3224,False
3461,False
2412,False
2346,False
2351,False
2766,False
2921,False
3694,False
3489,False
2456,False
3667,False
3980,False
2345,False
3856,False
3687,False
3103,False
2173,False
3382,False
2461,False
3888,False
3100,False
3559,False
3628,False
2359,False
3711,False
3899,False
2668,False
2216,False
2181,False
3671,False
3580,False
2867,False
3558,False
2156,False
2595,False
2164,False
2708,False
2670,False
3338,False
2730,False
2495,False
2863,False
3014,False
3963,False
2218,False
2307,False
3472,False
2856,False
3854,False
2715,False
3860,False
2213,False
3779,False
3117,False
3221,False
3728,False
3726,False
2079,False
2923,False
2403,False
2418,False
2702,False
2538,False
2946,False
3664,False
3163,False
3672,False
2605,False
3527,False
2812,False
3385,False
3081,False
2239,False
3872,False
2502,False
3834,False
3319,False
3241,False
2886,False
2113,False
2069,False
3237,False
2609,False
3902,False
3691,False
3031,False
3668,False
2093,False
2938,False
3918,False
3879,False
2032,False
3562,False
2508,False
3243,False
2679,False
2868,False
2002,False
2933,False
3311,False
3633,False
3048,False
3674,False
2900,False
3820,False
2754,False
3732,False
3829,False
2829,False
2836,False
3442,False
2870,False
2734,False
3853,False
2828,False
2646,False
2044,False
2472,False
2571,False
2630,False
3951,False
2322,False
3324,False
2770,False
2243,False
3196,False
3825,False
2287,False
2184,False
2518,False
3018,False
3097,False
2152,False
2357,False
3260,False
3152,False
2447,False
2380,False
3386,False
2869,False
3960,False
3715,False
3831,False
3718,False
2132,False
3114,False
3299,False
3554,False
2915,False
2908,False
3092,False
3598,False
3778,False
2581,False
3795,False
2799,False
3495,False
2088,False
2909,False
3320,False
3162,False
3208,False
3799,False
3015,False
2396,False
3564,False
3911,False
