,x1,x2
2294,2.0,2.1
3276,1.6,0.0
3983,1.7,-0.0
3945,0.3,0.0
2992,2.8,1.5
3192,2.3,0.0
2434,1.0,0.0
3570,1.9,0.0
2873,0.2,0.2
2963,0.9,0.0
2695,2.0,2.0
3841,0.5,-0.0
3882,2.1,4.0
2504,0.7,0.0
2145,1.1,-0.0
3674,0.4,0.0
2274,1.1,-0.0
2383,1.2,0.0
3879,0.2,1.5
3370,-0.1,-0.0
2672,0.5,0.0
3063,0.3,0.3
3867,1.7,0.0
2631,2.7,0.0
3808,2.1,0.0
2671,2.2,0.0
2074,-0.1,0.0
2204,-0.0,-0.1
2249,-0.0,-0.1
3923,1.3,0.0
3650,-0.0,0.2
2032,4.1,0.0
2560,1.0,0.0
2630,0.3,0.6
3605,1.9,2.6
3419,1.0,0.0
3023,1.7,0.0
2137,2.6,3.5
2208,0.7,-0.0
2194,1.5,-0.0
2825,1.3,3.3
3143,0.8,0.0
3254,1.5,3.0
3106,1.9,1.7
3117,0.3,1.6
3478,0.8,2.3
2354,0.0,0.1
3457,-0.1,0.0
2890,1.2,-0.0
3565,1.7,-0.0
3955,1.3,1.4
2762,1.3,1.3
2499,0.9,1.8
3502,2.7,0.0
2092,2.4,-0.0
3429,2.0,0.0
3855,2.1,4.1
2838,1.8,-0.0
3785,1.4,-0.0
2246,0.5,2.0
3507,1.6,-0.0
2031,0.8,3.5
3956,0.1,0.0
2409,0.8,0.3
2909,2.0,0.0
3048,1.9,2.6
2080,1.5,0.0
2846,2.2,0.0
2042,1.5,2.2
3256,1.4,2.8
3363,0.4,-0.0
3526,2.0,2.3
2772,1.5,-0.0
3988,2.5,0.0
3184,1.6,2.6
2829,0.7,-0.0
3284,2.6,2.4
3061,3.1,1.9
3737,0.9,0.0
2290,0.0,0.1
3050,1.8,0.0
3261,1.0,-0.0
3930,0.6,0.0
3826,0.9,0.0
3693,0.4,4.1
2306,1.0,1.4
3700,0.8,0.0
2599,1.0,-0.0
2529,1.5,0.5
3490,1.2,-0.0
2820,1.0,0.5
3969,1.1,0.0
2795,2.4,0.0
3420,0.5,1.3
2370,1.2,3.5
3215,0.9,0.0
2991,0.9,-0.0
3220,1.4,0.2
3563,2.6,2.1
2009,1.6,-0.0
2628,0.7,-0.0
2002,1.1,-0.0
2342,1.8,2.4
3633,0.5,-0.0
2396,0.1,0.7
2576,1.2,0.0
2015,1.1,-0.0
3573,0.3,3.6
3768,0.6,-0.0
2151,1.6,-0.0
2610,1.8,0.0
2328,0.1,0.9
3916,1.3,-0.0
3065,2.0,0.0
3677,0.2,3.6
2923,0.9,2.8
3730,1.7,0.0
2480,1.0,0.1
2302,0.1,0.2
2193,1.0,1.5
3058,0.3,0.0
2467,1.4,0.0
3865,1.0,0.0
3126,-0.0,1.3
3481,0.7,-0.0
3756,1.5,0.0
2893,0.8,2.1
2277,-0.1,0.0
2835,1.3,0.0
2960,0.1,0.7
3829,2.0,1.9
2596,0.6,-0.0
2010,1.0,0.0
2742,0.9,3.2
3692,1.6,4.2
3794,0.4,3.0
3295,1.7,2.6
3838,1.4,-0.0
2870,1.1,2.7
2937,1.6,0.0
3615,0.8,-0.0
3323,1.5,2.7
3514,0.9,0.2
3351,0.1,0.2
2980,-0.1,0.0
2162,2.6,4.6
3970,0.1,0.5
2505,0.2,2.4
3427,1.0,0.0
3168,1.1,0.0
3222,0.5,2.1
3021,1.5,-0.0
3863,1.6,0.0
3908,2.3,-0.0
2182,1.9,1.6
3226,0.5,0.0
2496,0.0,-0.1
2996,2.2,0.0
3252,0.5,0.0
3141,0.7,1.9
2532,0.5,-0.0
3811,0.6,2.1
3304,0.5,1.7
3357,1.1,2.1
2558,1.4,0.0
3974,2.0,2.3
3742,0.8,0.0
3658,2.6,0.0
2466,0.9,0.0
2402,0.4,0.8
3521,1.7,0.0
2482,3.0,0.0
2969,0.0,0.3
2472,2.9,3.1
2626,1.0,2.0
3162,2.1,0.0
3287,0.8,0.0
3822,1.1,-0.0
3036,0.5,2.5
3487,1.3,2.0
3369,2.0,0.0
3891,0.2,-0.0
2759,2.8,2.0
3797,1.5,2.0
3986,1.1,-0.0
3741,0.3,2.0
2098,1.1,2.4
3316,0.7,0.0
3858,0.9,4.7
2057,2.0,1.3
2867,0.7,1.4
3664,3.1,2.8
2231,1.1,2.3
2793,1.3,-0.0
3139,2.6,-0.0
2372,0.5,0.0
2270,2.1,0.0
3274,1.5,2.3
2414,0.9,2.6
2333,2.0,1.6
