,h_post,h_post_individualized
3141,1.0,1.0
2878,1.0,1.0
3772,1.0,1.0
2141,1.0,1.0
3245,1.0,1.0
3478,0.0,0.0
2957,1.0,1.0
3119,1.0,1.0
3837,1.0,1.0
2759,0.0,0.0
3583,1.0,1.0
3973,0.98,1.0
3148,1.0,1.0
2629,1.0,1.0
3142,1.0,1.0
2241,1.0,1.0
2204,1.0,1.0
3936,1.0,1.0
3045,1.0,1.0
3914,1.0,1.0
2439,1.0,1.0
3349,1.0,1.0
3750,1.0,1.0
3176,1.0,1.0
2019,1.0,1.0
3113,1.0,1.0
3069,1.0,1.0
3916,1.0,1.0
3566,1.0,1.0
2538,1.0,1.0
3009,1.0,1.0
2832,1.0,1.0
2198,1.0,1.0
3599,1.0,1.0
3665,1.0,1.0
2549,0.12000000000000001,0.0
2999,1.0,1.0
2325,1.0,1.0
2992,1.0,1.0
3674,1.0,1.0
3616,1.0,1.0
2756,1.0,1.0
2232,1.0,1.0
3847,1.0,1.0
2199,1.0,1.0
3089,1.0,1.0
3124,1.0,1.0
3663,1.0,1.0
3951,1.0,1.0
2357,1.0,1.0
3117,1.0,1.0
2988,1.0,1.0
3054,1.0,1.0
2280,1.0,1.0
2577,1.0,1.0
2505,1.0,1.0
3523,1.0,1.0
2826,1.0,1.0
3530,1.0,1.0
3828,1.0,1.0
3485,1.0,1.0
2677,1.0,1.0
2501,1.0,1.0
3635,1.0,1.0
3839,1.0,1.0
2704,1.0,1.0
3169,1.0,1.0
2809,1.0,1.0
3945,1.0,1.0
3207,1.0,1.0
2663,1.0,1.0
2347,1.0,1.0
2314,1.0,1.0
3505,1.0,1.0
2791,1.0,1.0
2579,1.0,1.0
3077,1.0,1.0
3806,1.0,1.0
3248,1.0,1.0
3455,1.0,1.0
3421,0.02,0.0
3714,1.0,1.0
3418,1.0,1.0
3251,0.02,0.0
2659,1.0,1.0
3203,1.0,1.0
3122,1.0,1.0
3133,0.0,0.0
2156,1.0,1.0
2745,1.0,1.0
3925,1.0,1.0
3627,1.0,1.0
2966,1.0,1.0
2518,1.0,1.0
3669,1.0,1.0
3597,1.0,1.0
3220,1.0,1.0
3754,1.0,1.0
2938,1.0,1.0
3919,1.0,1.0
3978,1.0,1.0
3290,1.0,1.0
2817,1.0,1.0
2340,1.0,1.0
2343,1.0,1.0
2691,1.0,1.0
3229,1.0,1.0
3958,1.0,1.0
2904,1.0,1.0
2115,1.0,1.0
3929,1.0,1.0
2207,1.0,1.0
2048,1.0,1.0
3202,1.0,1.0
3517,1.0,1.0
2584,1.0,1.0
2731,1.0,1.0
3001,1.0,1.0
2744,1.0,1.0
3437,1.0,1.0
2435,1.0,1.0
3621,1.0,1.0
2446,1.0,1.0
2137,0.02,0.0
3946,1.0,1.0
3697,1.0,1.0
3862,1.0,1.0
3724,1.0,1.0
3992,1.0,1.0
2239,1.0,1.0
3086,1.0,1.0
2416,1.0,1.0
2098,1.0,1.0
2175,1.0,1.0
2066,1.0,1.0
3860,1.0,1.0
3008,1.0,1.0
2165,1.0,1.0
3272,1.0,1.0
2418,1.0,1.0
3159,1.0,1.0
2735,1.0,1.0
2386,1.0,1.0
3356,1.0,1.0
2427,1.0,1.0
3883,1.0,1.0
3003,1.0,1.0
2210,1.0,1.0
2687,1.0,1.0
3680,1.0,1.0
2863,1.0,1.0
3384,1.0,1.0
3675,1.0,1.0
3360,1.0,1.0
3387,0.02,0.0
3486,1.0,1.0
2845,1.0,1.0
3691,1.0,1.0
3758,1.0,1.0
3416,1.0,1.0
2758,1.0,1.0
2093,1.0,1.0
2775,1.0,1.0
3944,1.0,1.0
2380,1.0,1.0
3103,1.0,1.0
2275,1.0,1.0
2716,1.0,1.0
3287,1.0,1.0
3923,1.0,1.0
3760,1.0,1.0
2919,1.0,1.0
2131,1.0,1.0
2088,1.0,1.0
3322,1.0,1.0
2685,1.0,1.0
3532,1.0,1.0
3043,1.0,1.0
2864,1.0,1.0
2323,1.0,1.0
2186,1.0,1.0
2465,1.0,1.0
3704,0.98,1.0
2454,1.0,1.0
3575,0.0,0.0
3708,1.0,1.0
2300,1.0,1.0
2693,1.0,1.0
3390,1.0,1.0
3598,1.0,1.0
2143,1.0,1.0
2972,1.0,1.0
3681,1.0,1.0
2956,1.0,1.0
3728,1.0,1.0
3686,0.02,0.0
3238,1.0,1.0
3638,1.0,1.0
2634,1.0,1.0
3483,1.0,1.0
