ix,goal_cost,intv_cost
1938,1.0,0.30000000000000004
1961,1.0,1.1
1154,1.0,0.7999999999999999
1298,1.0,0.8999999999999999
1158,1.0,1.5
1743,1.0,1.7
1560,1.0,0.9
1590,1.0,1.5
1538,1.0,0.2
1883,1.0,1.0
1516,1.0,0.4
1229,1.0,0.5
1161,1.0,1.9999999999999998
1439,1.0,1.5
1204,1.0,1.3
1701,1.0,0.6000000000000001
1964,1.0,0.9999999999999999
1336,1.0,0.30000000000000004
1607,1.0,2.7
1182,1.0,0.4
1781,1.0,1.1
1270,1.0,0.9
1842,1.0,1.9000000000000001
1546,1.0,1.1
1006,1.0,0.7000000000000001
1804,1.0,1.6
1332,1.0,1.3000000000000003
1250,1.0,1.1
1059,1.0,0.1
1084,1.0,0.8
1794,1.0,0.6
1042,1.0,1.0
1711,1.0,0.1
1065,1.0,0.4
1434,1.0,1.3
1218,1.0,0.5
1956,1.0,0.2
1561,1.0,0.30000000000000004
1470,1.0,0.7
1119,1.0,1.7000000000000002
1368,1.0,1.2000000000000002
1491,1.0,0.8
1947,1.0,1.6
1937,1.0,1.1
1034,1.0,3.2
1473,1.0,0.30000000000000004
1681,1.0,0.5
1808,1.0,1.3
1652,1.0,0.5
1936,1.0,0.5
1455,1.0,0.2
1440,1.0,0.2
1449,1.0,0.4
1518,1.0,0.7000000000000001
1882,1.0,0.30000000000000004
1226,1.0,0.8
1306,1.0,0.7
1562,1.0,1.6
1212,1.0,0.5
1733,1.0,0.4
1692,1.0,1.5999999999999999
1959,1.0,1.2000000000000002
1257,1.0,0.30000000000000004
1108,1.0,0.2
1016,1.0,1.9000000000000001
1443,1.0,1.8
1235,1.0,0.9999999999999999
1602,1.0,0.7
1623,1.0,0.5
1103,1.0,0.1
1980,1.0,0.5
1147,1.0,1.9
1467,1.0,0.7
1519,1.0,0.7999999999999999
1256,1.0,1.4000000000000001
1978,1.0,1.9000000000000001
1494,1.0,1.0
1244,1.0,0.5
1338,1.0,0.5
1007,1.0,0.30000000000000004
1316,1.0,1.8
1572,1.0,0.6
1658,1.0,0.2
1303,1.0,0.3
1238,1.0,2.4000000000000004
1731,1.0,1.6
1272,1.0,2.5
1375,1.0,0.9
1873,1.0,1.5000000000000002
1453,1.0,0.7
1259,1.0,0.6
1894,1.0,2.2
1496,1.0,0.7
1279,1.0,0.5
1413,1.0,0.1
1931,1.0,0.4
1612,1.0,1.3000000000000003
1405,1.0,0.5
1820,1.0,0.9
1913,1.0,0.2
