,y_hat
16562,False
13798,False
15002,False
19717,False
19902,False
17104,False
10391,False
13829,False
15834,False
15347,False
18166,False
13099,False
14755,False
10124,False
17525,False
10813,False
19373,False
18926,False
19690,False
17738,False
16835,False
18449,False
16368,False
12392,False
14251,False
18919,False
14100,False
13048,False
12377,False
14243,False
15696,False
14556,False
16181,False
14520,False
12984,False
10385,False
14277,False
19110,False
17561,False
10365,False
10540,False
18232,False
13373,False
19684,False
12011,False
19028,False
12098,False
14029,False
10030,False
11894,False
12361,False
14037,False
19909,False
12046,False
15966,False
10671,False
15406,False
14479,False
14621,False
19128,False
12182,False
15597,False
11341,False
11494,False
19385,False
12994,False
13252,False
19615,False
14675,False
17726,False
17249,False
13409,False
11107,False
18419,False
12298,False
17002,False
14554,False
10175,False
12849,False
15824,False
18180,False
13494,False
19353,False
13966,False
17175,False
13125,False
13764,False
19855,False
17647,False
18994,False
18260,False
12459,False
18098,False
10798,False
13212,False
14087,False
15120,False
10510,False
10227,False
11619,False
15463,False
19239,False
10134,False
18306,False
16646,False
17113,False
17920,False
16037,False
10972,False
12846,False
19930,False
17906,False
10673,False
13700,False
12381,False
13248,False
11728,False
16538,False
12202,False
18520,False
14745,False
11521,False
14707,False
16813,False
14449,False
11229,False
18892,False
19409,False
16290,False
10297,False
15807,False
15190,False
10083,False
14946,False
13817,False
14268,False
17922,False
12897,False
12256,False
13311,False
16723,False
18488,False
13740,False
14788,False
19189,False
14728,False
12243,False
13399,False
17327,False
11244,False
13371,False
14164,False
14555,False
15550,False
11987,False
19390,False
18954,False
13343,False
14504,False
14633,False
10526,False
12273,False
14282,False
13504,False
16282,False
14098,False
15433,False
17701,False
17688,False
14367,False
17792,False
16972,False
15621,False
15176,False
12054,False
10888,False
18795,False
17567,False
12731,False
13014,False
16111,False
18230,False
16390,False
12691,False
16249,False
15323,False
18849,False
11937,False
19455,False
12782,False
19601,False
17915,False
15919,False
18881,False
11925,False
14974,False
11900,False
15607,False
10930,False
18147,False
