,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.8849999904632568,0.11999999731779099,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.8490102903667088, 1.1891595970426325, 1.000774229514408], [-0.08200352650546748]]",0.9950000643730164,2.753
1,1.0,0.85,0.85,0.5450000166893005,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.8490102903667088, 1.1891595970426325, 1.000774229514408], [-0.08200352650546748]]",0.6980000138282776,3.6115
2,1.0,0.85,0.85,0.5,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.8490102903667088, 1.1891595970426325, 1.000774229514408], [-0.08200352650546748]]",0.5509999990463257,4.185500000000001
3,1.0,0.85,0.85,0.8299999833106995,0.11999999731779099,0.96,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.8490102903667088, 1.1891595970426325, 1.000774229514408], [-0.08200352650546748]]",0.9530000686645508,2.9535
4,1.0,0.85,0.85,0.5350000262260437,0.11999999731779099,0.925,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.8490102903667088, 1.1891595970426325, 1.000774229514408], [-0.08200352650546748]]",0.656999945640564,3.4845000000000006
5,1.0,0.85,0.85,0.8349999785423279,0.0949999988079071,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[1.0300750413293145, 1.078646316958721, 0.8258862331425801], [0.08883355505358558]]",0.984000027179718,2.1
6,1.0,0.85,0.85,0.49000000953674316,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[1.0300750413293145, 1.078646316958721, 0.8258862331425801], [0.08883355505358558]]",0.8289999961853027,3.4164999999999996
7,1.0,0.85,0.85,0.46000000834465027,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[1.0300750413293145, 1.078646316958721, 0.8258862331425801], [0.08883355505358558]]",0.784000039100647,3.8139999999999996
8,1.0,0.85,0.85,0.824999988079071,0.0949999988079071,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[1.0300750413293145, 1.078646316958721, 0.8258862331425801], [0.08883355505358558]]",0.9699999690055847,2.488
9,1.0,0.85,0.85,0.5149999856948853,0.0949999988079071,0.92,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[1.0300750413293145, 1.078646316958721, 0.8258862331425801], [0.08883355505358558]]",0.8009999990463257,4.176
10,1.0,0.85,0.85,0.9100000262260437,0.11500000208616257,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[1.2313851450590834, 0.854286740097216, 1.1278437422173095], [-0.07335527942389601]]",0.9850000143051147,2.4855
11,1.0,0.85,0.85,0.5350000262260437,0.11500000208616257,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[1.2313851450590834, 0.854286740097216, 1.1278437422173095], [-0.07335527942389601]]",0.7010000348091125,3.7039999999999997
12,1.0,0.85,0.85,0.5,0.11500000208616257,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[1.2313851450590834, 0.854286740097216, 1.1278437422173095], [-0.07335527942389601]]",0.5300000309944153,4.315
13,1.0,0.85,0.85,0.8700000047683716,0.11500000208616257,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[1.2313851450590834, 0.854286740097216, 1.1278437422173095], [-0.07335527942389601]]",0.950999915599823,2.9585000000000004
14,1.0,0.85,0.85,0.5849999785423279,0.11500000208616257,0.875,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[1.2313851450590834, 0.854286740097216, 1.1278437422173095], [-0.07335527942389601]]",0.6320000290870667,
