,y
381,0.0
261,1.0
264,0.0
385,0.0
345,0.0
460,0.0
440,0.0
463,0.0
490,0.0
448,0.0
288,0.0
256,0.0
442,0.0
299,0.0
487,0.0
397,1.0
346,0.0
488,0.0
363,0.0
321,0.0
278,0.0
489,1.0
259,0.0
392,0.0
474,0.0
279,1.0
486,1.0
382,0.0
425,1.0
461,0.0
471,0.0
390,0.0
313,0.0
280,0.0
479,0.0
373,1.0
364,1.0
458,0.0
319,0.0
269,0.0
324,1.0
475,0.0
336,0.0
268,0.0
359,0.0
451,0.0
413,0.0
310,0.0
340,0.0
470,0.0
334,1.0
433,0.0
356,0.0
368,0.0
498,0.0
285,1.0
481,0.0
312,1.0
266,1.0
258,0.0
452,0.0
386,0.0
252,0.0
399,0.0
450,0.0
429,0.0
331,0.0
445,0.0
343,0.0
467,0.0
499,0.0
314,0.0
371,0.0
418,0.0
282,0.0
330,0.0
431,0.0
305,0.0
375,1.0
473,0.0
329,0.0
396,0.0
484,0.0
325,0.0
406,0.0
354,0.0
271,0.0
281,0.0
344,0.0
272,0.0
423,0.0
327,0.0
273,0.0
316,1.0
349,1.0
308,0.0
376,0.0
426,0.0
437,0.0
495,0.0
