,x1,x2
1528,1.9,0.0
1384,1.4,2.8
1477,1.5,3.0
1703,1.4,0.0
1501,1.7,-0.0
1351,1.7,-0.0
1863,2.0,0.0
1995,3.1,-0.0
1512,1.0,4.7
1444,0.9,0.0
1137,1.7,0.0
1640,1.4,-0.0
1339,1.6,9.5
1166,1.3,-0.0
1975,2.1,0.0
1180,1.7,-0.0
1217,2.7,5.3
1380,1.3,0.0
1494,2.0,4.0
1885,1.0,-0.0
1335,3.6,7.2
1911,1.6,-0.0
1620,2.5,5.0
1941,2.5,5.1
1329,1.9,0.0
1845,1.6,3.3
1227,1.6,3.3
1084,1.8,0.0
1379,1.6,0.0
1966,2.1,-0.0
1288,1.3,0.0
1164,1.3,0.0
1588,1.7,-0.0
1533,2.2,0.0
1024,0.9,8.5
1759,0.0,4.2
1683,1.9,0.0
1636,2.1,3.7
1423,1.4,-0.0
1402,2.0,-0.0
1320,1.0,-0.0
1159,2.3,4.7
1570,2.4,4.8
1080,1.8,-0.0
1148,1.9,-0.0
1491,1.1,0.0
1946,0.1,6.0
1686,1.5,0.0
1399,2.1,4.2
1776,2.9,0.0
1669,1.7,-0.0
1109,1.3,-0.0
1449,2.3,4.6
1914,1.2,3.1
1412,3.0,-0.0
1436,1.1,0.0
1515,0.8,6.5
1717,1.0,-0.0
1895,2.8,5.7
1881,1.7,3.3
1685,1.7,-0.0
1427,1.8,3.5
1154,1.5,3.0
1791,1.3,0.0
1467,1.9,-0.0
1882,4.1,2.3
1319,1.6,3.1
1576,1.0,2.8
1906,1.3,0.0
1246,2.2,4.4
1230,1.7,3.4
1043,1.9,-0.0
1805,1.8,3.5
1614,1.7,3.4
1862,1.6,0.0
1676,2.2,4.2
1117,1.0,-0.0
1275,1.2,-0.0
1215,2.1,4.3
1046,0.9,-0.0
1127,1.1,9.0
1446,3.4,6.7
1828,2.0,3.9
1204,1.4,0.0
1337,1.6,0.0
1369,1.7,3.5
1142,1.5,0.0
1775,1.3,-0.0
1074,2.0,0.0
1284,3.1,6.1
1785,1.5,-0.0
1992,0.9,-0.0
1009,2.4,0.0
1149,2.4,4.9
1714,1.6,0.0
1555,2.0,-0.0
1786,2.6,0.0
1378,1.6,0.0
1218,2.6,5.2
1270,3.2,6.3
