,senior-level_skill
2347,0.0
3158,0.0
3236,0.0
2063,0.0
3445,0.0
3646,0.0
3775,0.0
2468,0.0
3672,0.0
3257,0.0
2454,0.0
2900,0.0
3182,0.0
2636,0.0
2731,0.0
2967,0.0
2329,0.0
3412,0.0
2536,0.0
2078,0.0
2227,0.0
3722,0.0
3562,0.0
2197,0.0
2752,0.0
3575,0.0
2917,0.0
3426,0.0
3705,0.0
2485,0.0
3098,0.0
3810,0.0
3598,0.0
3650,0.0
3724,0.0
3996,0.0
2540,0.0
3519,0.0
3616,0.0
3564,0.0
3195,0.0
3390,0.0
3507,0.0
3424,0.0
3680,0.0
3251,0.0
2048,0.0
3542,0.0
2110,0.0
3531,0.0
2384,0.0
3167,0.0
3602,0.0
2165,0.0
2622,0.0
2121,0.0
3633,0.0
3292,0.0
2750,0.0
3169,0.0
2389,0.0
2851,0.0
2470,0.0
2787,0.0
2769,0.0
3601,0.0
3641,0.0
3709,0.0
3958,0.0
3985,0.0
2205,0.0
3595,0.0
3522,0.0
3909,0.0
2128,0.0
3952,0.0
3164,0.0
3220,0.0
3698,0.0
3867,0.0
3000,0.0
2543,0.0
3749,0.0
2788,0.0
2515,0.0
3059,0.0
3077,0.0
2138,0.0
3726,0.0
3918,0.0
3335,0.0
2702,0.0
3661,0.0
2545,0.0
3845,0.0
3174,1.0
2964,0.0
3230,0.0
2412,0.0
2354,0.0
3368,0.0
3751,0.0
3358,0.0
2940,0.0
3387,0.0
2934,0.0
3941,0.0
3735,0.0
2813,0.0
3223,0.0
3222,0.0
2356,0.0
2938,0.0
2839,0.0
3973,0.0
2156,0.0
2188,0.0
2250,0.0
2831,0.0
2027,0.0
3891,0.0
3887,0.0
2272,0.0
3013,0.0
3643,0.0
3882,0.0
2277,0.0
3224,0.0
2619,0.0
2585,0.0
3819,0.0
2550,0.0
2437,0.0
3512,0.0
3385,0.0
2379,0.0
3543,0.0
2081,0.0
3203,0.0
3017,0.0
3240,0.0
2601,0.0
2283,0.0
2663,0.0
2743,0.0
3345,0.0
2776,0.0
2936,0.0
3451,0.0
2689,0.0
2699,0.0
3302,0.0
2738,0.0
2802,0.0
2883,0.0
3129,0.0
2262,0.0
3119,0.0
2944,0.0
3270,0.0
3778,0.0
2101,0.0
2880,0.0
3287,0.0
3209,0.0
2972,0.0
3528,0.0
3084,1.0
2908,0.0
3529,0.0
3265,0.0
2219,0.0
2593,0.0
2212,0.0
2842,0.0
3056,0.0
2115,0.0
3097,1.0
3587,0.0
3506,0.0
3713,0.0
3948,0.0
3459,0.0
3243,0.0
2628,0.0
2959,0.0
2413,0.0
3394,0.0
2597,0.0
3295,0.0
3665,0.0
2174,0.0
3558,0.0
3483,0.0
2951,0.0
3762,0.0
3326,0.0
2147,0.0
2074,0.0
2040,0.0
