,y_hat
2347,False
3158,False
3236,False
2063,False
3445,False
3646,False
3775,False
2468,False
3672,False
3257,False
2454,False
2900,False
3182,False
2636,False
2731,False
2967,False
2329,False
3412,False
2536,False
2078,False
2227,False
3722,False
3562,False
2197,False
2752,False
3575,False
2917,False
3426,False
3705,False
2485,False
3098,False
3810,False
3598,False
3650,False
3724,False
3996,False
2540,False
3519,False
3616,False
3564,False
3195,False
3390,False
3507,False
3424,False
3680,False
3251,False
2048,False
3542,False
2110,False
3531,False
2384,False
3167,False
3602,False
2165,False
2622,False
2121,False
3633,False
3292,False
2750,False
3169,False
2389,False
2851,False
2470,False
2787,False
2769,False
3601,False
3641,False
3709,False
3958,False
3985,False
2205,False
3595,False
3522,False
3909,False
2128,False
3952,False
3164,False
3220,False
3698,False
3867,False
3000,False
2543,False
3749,False
2788,False
2515,False
3059,False
3077,False
2138,False
3726,False
3918,False
3335,False
2702,False
3661,False
2545,False
3845,False
3174,False
2964,False
3230,False
2412,False
2354,False
3368,False
3751,False
3358,False
2940,False
3387,False
2934,False
3941,False
3735,False
2813,False
3223,False
3222,False
2356,False
2938,False
2839,False
3973,False
2156,False
2188,False
2250,False
2831,False
2027,False
3891,False
3887,False
2272,False
3013,False
3643,False
3882,False
2277,False
3224,False
2619,False
2585,False
3819,False
2550,False
2437,False
3512,False
3385,False
2379,False
3543,False
2081,False
3203,False
3017,False
3240,False
2601,False
2283,False
2663,False
2743,False
3345,False
2776,False
2936,False
3451,False
2689,False
2699,False
3302,False
2738,False
2802,False
2883,False
3129,False
2262,False
3119,False
2944,False
3270,False
3778,False
2101,False
2880,False
3287,False
3209,False
2972,False
3528,False
3084,False
2908,False
3529,False
3265,False
2219,False
2593,False
2212,False
2842,False
3056,False
2115,False
3097,False
3587,False
3506,False
3713,False
3948,False
3459,False
3243,False
2628,False
2959,False
2413,False
3394,False
2597,False
3295,False
3665,False
2174,False
3558,False
3483,False
2951,False
3762,False
3326,False
2147,False
2074,False
2040,False
