,y_hat
14157,False
12156,False
11687,False
12365,False
13293,False
19504,False
15365,False
15698,False
11420,False
13543,False
12282,False
14954,False
15442,False
15964,False
14117,False
10150,False
19125,False
11617,False
15727,False
15446,False
12917,False
17375,False
18926,False
16973,False
19755,False
10617,False
18480,False
15772,False
12270,False
16496,False
16459,False
19924,False
14472,False
12991,False
17709,False
12776,False
18098,False
15629,False
11853,False
15064,False
12866,False
12255,False
18726,False
17433,False
11775,False
14009,False
14739,False
16177,False
11280,False
11469,False
10284,False
10511,False
18307,False
12205,False
17897,False
16849,False
13233,False
10600,False
13880,False
14427,False
18327,False
10868,False
15691,False
15612,False
12024,False
11485,False
13963,False
10890,False
15543,False
11021,False
19091,False
16617,False
19105,False
17904,False
19075,False
19147,False
16110,False
17500,False
14264,False
14331,False
13116,False
16838,False
16051,False
12749,False
13378,False
12999,False
14646,False
12767,False
16447,False
16984,False
19296,False
10426,False
13369,False
12228,False
12015,False
10744,False
12067,False
13886,False
12702,False
19907,False
17414,False
10100,False
10450,False
18519,False
15028,False
15033,False
14885,False
14781,False
12164,False
18157,False
15846,False
12495,False
12522,False
18795,False
11746,False
13732,False
13556,False
12062,False
10592,False
13092,False
12756,False
17815,False
13224,False
17816,False
18819,False
15016,False
13854,False
19055,False
18851,False
18611,False
12432,False
12326,False
12876,False
13018,False
17056,False
16071,False
11233,False
16704,False
17520,False
12488,False
11152,False
14716,False
16876,False
12555,False
12615,False
18708,False
11144,False
10610,False
12398,False
16992,False
17906,False
14857,False
13442,False
19527,False
16450,False
14438,False
11359,False
12632,False
11148,False
14241,False
17431,False
18872,False
11417,False
15797,False
19757,False
14280,False
15805,False
14415,False
13801,False
19854,False
19921,False
10703,False
10515,False
17363,False
11752,False
19575,False
19473,False
11389,False
19712,False
12562,False
13272,False
12642,False
13972,False
14431,False
13386,False
11086,False
16072,False
14344,False
11600,False
19608,False
15929,False
12588,False
15428,False
10626,False
13655,False
14324,False
15483,False
18734,False
18138,False
15009,False
