,years_experience,degree,nr_commits,nr_languages,nr_stars
2379,1.0,1.0,852.0,4.0,4.0
2950,1.0,2.0,849.0,2.0,1.0
2755,0.0,2.0,856.0,3.0,3.0
2368,1.0,1.0,847.0,5.0,5.0
2486,1.0,1.0,852.0,1.0,9.0
2594,2.0,1.0,849.0,1.0,2.0
2391,2.0,1.0,852.0,2.0,2.0
3491,1.0,1.0,844.0,5.0,3.0
2780,1.0,1.0,849.0,7.0,8.0
2109,3.0,0.0,2870.0,5.0,5.0
3334,3.0,0.0,1856.0,6.0,2.0
3765,1.0,2.0,5.0,7.0,12.0
2103,1.0,0.0,844.0,3.0,7.0
3801,0.0,1.0,855.0,3.0,0.0
2216,1.0,2.0,845.0,6.0,2.0
3994,2.0,0.0,846.0,5.0,2.0
3452,1.0,1.0,853.0,2.0,4.0
3711,0.0,2.0,5.0,6.0,10.0
2277,1.0,0.0,845.0,5.0,9.0
3948,1.0,0.0,854.0,5.0,1.0
3579,2.0,0.0,853.0,0.0,3.0
2573,1.0,0.0,852.0,2.0,3.0
2195,2.0,0.0,852.0,7.0,8.0
3136,1.0,0.0,849.0,7.0,2.0
2184,2.0,0.0,843.0,4.0,8.0
2787,3.0,0.0,849.0,8.0,5.0
2077,0.0,0.0,848.0,0.0,3.0
3527,3.0,0.0,2865.0,1.0,5.0
3689,0.0,2.0,853.0,1.0,4.0
3239,2.0,0.0,846.0,4.0,7.0
2388,0.0,0.0,854.0,0.0,5.0
3098,3.0,0.0,848.0,1.0,4.0
3304,2.0,0.0,850.0,4.0,2.0
3235,2.0,0.0,851.0,2.0,3.0
3330,0.0,0.0,851.0,2.0,4.0
2474,0.0,1.0,846.0,0.0,2.0
2576,2.0,0.0,847.0,3.0,3.0
2990,1.0,0.0,849.0,1.0,1.0
2661,2.0,0.0,846.0,3.0,2.0
3925,2.0,0.0,853.0,6.0,4.0
2489,1.0,0.0,847.0,7.0,4.0
2380,0.0,0.0,848.0,1.0,4.0
2936,1.0,0.0,847.0,2.0,7.0
2030,2.0,0.0,854.0,2.0,1.0
2244,3.0,0.0,1860.0,9.0,11.0
2582,2.0,1.0,847.0,6.0,3.0
2031,2.0,1.0,852.0,1.0,6.0
2179,1.0,0.0,850.0,2.0,7.0
2311,0.0,2.0,851.0,7.0,0.0
2644,2.0,0.0,852.0,6.0,5.0
3113,0.0,0.0,846.0,2.0,4.0
3490,0.0,2.0,851.0,1.0,4.0
3671,2.0,1.0,848.0,6.0,3.0
3808,3.0,0.0,845.0,5.0,5.0
2166,1.0,0.0,848.0,2.0,7.0
3319,4.0,0.0,845.0,1.0,9.0
2954,0.0,2.0,1.0,0.0,10.0
2862,1.0,0.0,853.0,5.0,3.0
2465,3.0,0.0,858.0,7.0,6.0
3419,3.0,0.0,849.0,0.0,10.0
2097,2.0,0.0,856.0,7.0,5.0
3944,3.0,0.0,850.0,4.0,7.0
2826,1.0,1.0,846.0,2.0,6.0
3962,1.0,0.0,850.0,5.0,3.0
2441,3.0,0.0,854.0,0.0,10.0
3958,1.0,0.0,842.0,3.0,6.0
2269,0.0,2.0,852.0,6.0,2.0
3935,2.0,0.0,850.0,3.0,8.0
3687,3.0,0.0,846.0,6.0,8.0
3034,3.0,0.0,849.0,3.0,4.0
3468,2.0,0.0,1858.0,3.0,1.0
2585,3.0,0.0,849.0,6.0,1.0
3609,2.0,1.0,848.0,0.0,1.0
3930,2.0,1.0,851.0,3.0,3.0
2134,0.0,0.0,853.0,1.0,4.0
2330,2.0,0.0,850.0,18.0,3.0
2341,2.0,0.0,845.0,2.0,2.0
2200,3.0,0.0,850.0,2.0,6.0
2979,1.0,0.0,843.0,4.0,3.0
2385,2.0,0.0,846.0,3.0,4.0
3837,3.0,0.0,858.0,3.0,6.0
2043,2.0,0.0,853.0,4.0,3.0
