,u_x1,u_x2,u_x3,u_y
500,-0.6526941,1.0,-0.0028530608,0.89786494
501,-0.39521888,0.0,0.01915997,0.36379373
502,-0.42895642,0.0,-0.051083606,0.07851124
503,-0.029468682,1.0,0.0059496025,0.18372703
504,-0.082743324,1.0,0.09806337,0.17872548
505,1.6856952,1.0,-0.028510615,0.19733655
506,-0.50000453,1.0,0.086599454,0.018800616
507,-1.2475967,1.0,-0.012571536,0.9060501
508,0.013243272,1.0,0.041282464,0.66611814
509,0.7257391,1.0,0.034964666,0.17866898
510,2.3256836,1.0,0.033797156,0.40445662
511,-0.39713714,1.0,0.0016306445,0.78552866
512,-0.5210843,1.0,-0.07022443,0.5478041
513,1.9237239,0.0,-0.009778383,0.9448118
514,-0.6373184,1.0,-0.006691979,0.059773088
515,-0.18800153,1.0,0.064787924,0.41885984
516,0.66971904,0.0,0.00019342947,0.63590586
517,-2.279214,0.0,-0.053654205,0.17005885
518,0.064793155,0.0,0.08905955,0.24391341
519,-0.7619612,1.0,-0.00086560583,0.4454131
520,-0.56508034,1.0,0.07164569,0.2103945
521,0.61874324,0.0,-0.09976633,0.75705934
522,1.1148605,1.0,-0.14315231,0.86610746
523,2.0084798,1.0,-0.105196774,0.07797265
524,-0.05657125,1.0,0.0843306,0.86444235
525,-0.28076345,1.0,-0.03381935,0.31728828
526,0.90155715,1.0,0.02391198,0.54405725
527,-0.42698568,0.0,0.22884782,0.091828704
528,-0.35326615,0.0,0.11028202,0.45626998
529,-2.519256,1.0,0.05819248,0.5525458
530,0.75360966,1.0,0.018229144,0.36442757
531,2.3135526,1.0,-0.011695742,0.9534788
532,0.24791014,0.0,0.060716897,0.45135283
533,0.49133426,1.0,0.139717,0.1459769
534,0.57073253,0.0,-0.04878412,0.20035458
535,1.2545536,1.0,-0.008263479,0.33401024
536,0.15288289,0.0,0.021012126,0.58778274
537,-0.93917793,0.0,-0.13120382,0.45316446
538,1.8912778,0.0,-0.09405614,0.14543891
539,0.88840955,1.0,-0.025722576,0.9229208
540,0.27580437,0.0,-0.089467466,0.876156
541,-0.58742094,0.0,-0.05598391,0.8557687
542,0.61490995,0.0,-0.037020873,0.5986984
543,-0.7556465,0.0,-0.08042364,0.81132376
544,3.3229587,1.0,-0.04989565,0.2979424
545,-1.7452915,1.0,0.14832886,0.72788036
546,-0.03919963,1.0,-0.07258844,0.45026135
547,-0.150111,0.0,0.055403598,0.67826843
548,0.80899334,1.0,0.0538818,0.84182334
549,0.5148322,1.0,0.04492328,0.5733646
550,-0.39386618,1.0,-0.019488327,0.66635203
551,-0.93779373,1.0,-0.05329984,0.33729923
552,-0.050074175,0.0,-0.22940238,0.91147816
553,-0.48435256,1.0,0.110216,0.8156868
554,0.80826855,0.0,0.074421905,0.25778723
555,0.38971773,1.0,0.08036834,0.33237123
556,0.14513426,1.0,0.015933808,0.50998664
557,1.74491,1.0,-0.09454941,0.89109266
558,1.8031456,0.0,-0.088737324,0.9793029
559,-0.86094385,0.0,0.07803314,0.6336484
560,-0.008262508,1.0,0.040150415,0.6040149
561,0.18199462,1.0,0.0028440182,0.45312548
562,-1.3412592,1.0,0.08587183,0.23725867
563,-0.29512626,0.0,-0.08665688,0.97545624
564,-0.09540826,1.0,-0.15189789,0.3605082
565,-0.0558362,1.0,-0.20319365,0.7871212
566,1.1447681,1.0,-0.013735917,0.21433842
567,-1.2930578,0.0,-0.004727875,0.9194485
568,-0.11062473,1.0,0.1605334,0.97944415
569,1.10555,0.0,0.038547274,0.5808711
570,0.14991502,1.0,-0.032486822,0.22411168
571,1.250713,1.0,0.106414154,0.33513832
572,-0.49439433,1.0,-0.03345401,0.36374652
573,-0.6798236,1.0,0.21388896,0.8274503
574,1.2655065,0.0,-0.051751297,0.7687098
575,-0.74234366,0.0,0.14447233,0.47628045
576,0.8401495,1.0,0.020982495,0.796962
577,-0.067098275,0.0,-0.0031880343,0.29239213
578,1.7934487,1.0,0.019455941,0.7604426
