,y_hat
1567,False
1286,False
1494,False
1028,False
1875,False
1283,False
1927,False
1246,False
1068,False
1069,False
1072,False
1195,False
1211,False
1427,False
1127,False
1155,False
1399,False
1180,False
1321,False
1468,False
1464,False
1580,False
1779,False
1111,False
1094,False
1923,False
1235,False
1147,False
1083,False
1170,False
1335,False
1472,False
1272,False
1278,False
1794,False
1297,False
1533,False
1515,False
1225,False
1202,False
1724,False
1248,False
1764,False
1937,False
1118,False
1563,False
1174,False
1524,False
1841,False
1276,False
1373,False
1480,False
1161,False
1657,False
1536,False
1168,False
1379,False
1685,False
1785,False
1996,False
1287,False
1512,False
1791,False
1219,False
1353,False
1429,False
1422,False
1635,False
1492,False
1073,False
1337,False
1311,False
1620,False
1430,False
1273,False
1683,False
1483,False
1080,False
1873,False
1408,False
1674,False
1682,False
1381,False
1482,False
1063,False
1963,False
1038,False
1426,False
1091,False
1081,False
1308,False
1309,False
1672,False
1603,False
1039,False
1630,False
1615,False
1453,False
1547,False
1014,False
