,y
2795,0.0
3067,1.0
3481,0.0
2620,1.0
2641,1.0
3260,1.0
2665,1.0
2758,1.0
2102,0.0
2294,0.0
3017,1.0
3851,1.0
2147,1.0
3688,0.0
2406,1.0
2169,0.0
2345,0.0
2027,0.0
2387,1.0
2541,1.0
3937,0.0
2804,1.0
3892,0.0
2301,1.0
2704,0.0
3049,1.0
2417,1.0
3816,1.0
3884,0.0
2789,0.0
2877,0.0
3846,0.0
3608,1.0
3550,1.0
3100,0.0
2110,1.0
2782,1.0
3470,1.0
3240,0.0
2418,0.0
3902,0.0
3777,0.0
3290,0.0
3264,0.0
2840,0.0
3448,0.0
2076,0.0
3217,0.0
2563,0.0
2053,0.0
3307,1.0
2896,1.0
2890,1.0
3762,1.0
3447,1.0
2557,0.0
2015,0.0
2949,0.0
3676,0.0
3891,1.0
3389,0.0
3118,1.0
3698,1.0
3167,1.0
2139,1.0
3821,1.0
3907,1.0
3162,1.0
2234,1.0
2112,1.0
3869,1.0
2844,0.0
3387,1.0
3223,0.0
2174,1.0
3174,1.0
3106,1.0
2408,0.0
3379,1.0
2111,1.0
2233,1.0
2783,1.0
2913,1.0
2961,1.0
3365,0.0
2220,0.0
2801,1.0
2448,0.0
3893,1.0
2494,1.0
2283,1.0
3487,0.0
3183,1.0
2118,1.0
3779,0.0
3697,0.0
3748,1.0
3664,1.0
3789,1.0
3828,1.0
3298,1.0
2248,1.0
3771,0.0
3756,1.0
2539,1.0
2662,0.0
3441,1.0
2695,0.0
2697,0.0
2746,1.0
2814,1.0
2183,1.0
2435,1.0
3449,0.0
3764,0.0
2325,0.0
2214,1.0
2264,1.0
3968,1.0
3678,0.0
2507,1.0
2025,1.0
2586,1.0
3486,1.0
3014,1.0
2868,0.0
3622,1.0
2566,1.0
2127,0.0
2444,1.0
2451,0.0
2613,1.0
3647,0.0
3211,1.0
2042,1.0
2772,0.0
3033,1.0
2921,0.0
3159,1.0
3773,1.0
2339,1.0
2685,1.0
3145,1.0
3774,0.0
2521,1.0
3623,0.0
3793,1.0
3480,0.0
3599,1.0
3061,0.0
3595,1.0
2064,1.0
3190,0.0
2959,0.0
3918,0.0
2667,0.0
2160,0.0
3505,0.0
3381,0.0
3218,1.0
3588,1.0
2964,1.0
3155,1.0
2411,0.0
3605,0.0
2943,1.0
3109,1.0
3407,1.0
3048,0.0
2084,0.0
3716,0.0
2194,0.0
2602,0.0
2350,1.0
2311,0.0
3372,0.0
3391,1.0
2319,1.0
3547,1.0
3784,0.0
3429,1.0
2327,1.0
3069,0.0
2915,1.0
3880,1.0
2497,1.0
3233,1.0
2637,0.0
2088,0.0
3915,1.0
2931,0.0
2206,1.0
3253,1.0
3089,1.0
3132,0.0
3948,1.0
3912,1.0
3842,1.0
3180,1.0
3668,0.0
