,0
1560,0.0
1312,0.0
1224,0.0
1223,0.0
1071,0.0
1942,0.0
1408,0.0
1836,0.0
1030,0.0
1065,0.0
1237,0.0
1214,0.0
1327,0.0
1081,0.0
1219,0.0
1084,0.0
1168,0.0
1985,0.0
1992,0.0
1659,0.0
1306,0.0
1757,0.0
1443,0.0
1040,0.0
1574,0.0
1674,0.0
1495,0.0
1814,0.0
1835,0.0
1778,0.0
1026,0.0
1561,0.0
1668,0.0
1363,0.0
1816,0.0
1675,0.0
1892,0.0
1645,0.0
1320,0.0
1713,0.0
1625,0.0
1933,0.0
1372,0.0
1503,0.0
1711,0.0
1973,0.0
1332,0.0
1012,0.0
1743,0.0
1203,0.0
1532,0.0
1773,0.0
1697,0.0
1291,0.0
1562,0.0
1899,0.0
1366,0.0
1197,0.0
1633,0.0
1161,0.0
1014,0.0
1935,0.0
1860,0.0
1221,0.0
1998,0.0
1968,0.0
1458,0.0
1210,0.0
1281,0.0
1931,0.0
1884,0.0
1434,0.0
1492,0.0
1594,0.0
1166,0.0
1075,0.0
1177,0.0
1198,0.0
1233,0.0
1938,0.0
1034,0.0
1044,0.0
1231,0.0
1470,0.0
1070,0.0
1447,0.0
1941,0.0
1452,0.0
1923,0.0
1648,0.0
1934,0.0
1895,0.0
1567,0.0
1344,0.0
1872,0.0
1655,0.0
1906,0.0
1611,0.0
1360,0.0
1610,0.0
