,years_experience,degree,nr_commits,nr_languages,nr_stars
343,3.0,1.0,3034.0,4.0,14.0
228,3.0,1.0,3040.0,4.0,15.0
329,2.0,2.0,25.0,1.0,4.0
234,2.0,2.0,2026.0,1.0,17.0
305,2.0,2.0,2020.0,11.0,11.0
338,4.0,0.0,4045.0,6.0,11.0
273,3.0,1.0,3032.0,1.0,12.0
390,3.0,1.0,3031.0,5.0,16.0
291,3.0,1.0,31.0,1.0,4.0
317,3.0,1.0,3035.0,2.0,15.0
348,2.0,2.0,2026.0,3.0,20.0
331,2.0,2.0,2027.0,4.0,13.0
307,3.0,1.0,3033.0,2.0,13.0
374,0.0,3.0,5.0,8.0,16.0
375,4.0,1.0,4043.0,3.0,11.0
373,3.0,1.0,3032.0,4.0,12.0
352,4.0,0.0,43.0,1.0,5.0
377,4.0,1.0,4048.0,1.0,12.0
222,3.0,1.0,3034.0,12.0,14.0
286,4.0,0.0,4044.0,4.0,13.0
238,0.0,3.0,3.0,3.0,10.0
241,2.0,2.0,2022.0,5.0,11.0
303,1.0,3.0,1018.0,8.0,13.0
201,0.0,3.0,5.0,9.0,13.0
246,4.0,0.0,44.0,2.0,1.0
360,2.0,2.0,2022.0,3.0,13.0
270,3.0,1.0,3033.0,17.0,11.0
361,0.0,3.0,3.0,3.0,14.0
309,4.0,0.0,4046.0,4.0,13.0
207,1.0,3.0,1017.0,7.0,11.0
294,2.0,2.0,2027.0,2.0,13.0
371,2.0,2.0,2027.0,4.0,12.0
386,2.0,2.0,2024.0,3.0,16.0
203,0.0,3.0,2.0,6.0,10.0
275,3.0,1.0,3035.0,2.0,12.0
327,4.0,0.0,4045.0,2.0,12.0
319,4.0,0.0,4045.0,2.0,10.0
293,3.0,1.0,3032.0,1.0,12.0
297,1.0,3.0,1018.0,9.0,14.0
253,3.0,1.0,3033.0,7.0,15.0
224,4.0,0.0,4043.0,2.0,12.0
255,3.0,1.0,3037.0,6.0,13.0
212,2.0,2.0,2022.0,2.0,16.0
229,1.0,3.0,1017.0,2.0,15.0
265,3.0,1.0,3032.0,9.0,12.0
381,2.0,2.0,2023.0,1.0,18.0
219,4.0,0.0,4043.0,9.0,11.0
245,2.0,2.0,2022.0,1.0,11.0
395,1.0,3.0,1011.0,8.0,18.0
258,4.0,0.0,4044.0,1.0,10.0
