,years_experience,degree
343,1.0,0.0
228,0.0,1.0
329,0.0,2.0
234,1.0,1.0
305,1.0,2.0
338,2.0,0.0
273,1.0,1.0
390,1.0,0.0
291,2.0,0.0
317,2.0,1.0
348,1.0,1.0
331,0.0,2.0
307,0.0,1.0
374,0.0,3.0
375,0.0,1.0
373,1.0,0.0
352,1.0,0.0
377,0.0,1.0
222,2.0,0.0
286,1.0,0.0
238,0.0,1.0
241,0.0,2.0
303,1.0,2.0
201,0.0,3.0
246,3.0,0.0
360,0.0,1.0
270,0.0,1.0
361,0.0,3.0
309,2.0,0.0
207,1.0,0.0
294,1.0,2.0
371,0.0,2.0
386,0.0,1.0
203,0.0,0.0
275,1.0,0.0
327,2.0,0.0
319,1.0,0.0
293,2.0,1.0
297,0.0,3.0
253,2.0,1.0
224,3.0,0.0
255,0.0,1.0
212,1.0,1.0
229,0.0,1.0
265,2.0,1.0
381,0.0,2.0
219,4.0,0.0
245,1.0,1.0
395,0.0,3.0
258,1.0,0.0
