,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,1.0,0.0,0.98,1.0,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,improvement,2,,0.9800000190734863,6.927000000000001
1,1.0,0.95,0.95,0.5,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,2,,0.9860000610351562,3.04
2,1.0,0.95,0.95,0.4000000059604645,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,2,,0.984000027179718,3.196
3,1.0,0.95,0.95,0.9900000095367432,0.0,0.71,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,improvement,2,,0.7099999785423279,5.291
4,1.0,0.95,0.95,0.49000000953674316,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,2,,0.9880000352859497,3.115
5,1.0,0.95,0.95,1.0,0.0,0.99,1.0,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,improvement,1,,0.9899999499320984,5.507
6,1.0,0.95,0.95,0.6399999856948853,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,1,,0.9739999771118164,2.397
7,1.0,0.95,0.95,0.5899999737739563,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,1,,0.972000002861023,2.482
8,1.0,0.95,0.95,1.0,0.0,0.88,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,improvement,1,,0.8799999952316284,4.622
9,1.0,0.95,0.95,0.6399999856948853,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,1,,0.9739999771118164,2.4280000000000004
10,1.0,0.95,0.95,1.0,0.0,0.99,1.0,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,improvement,0,,0.9899999499320984,5.945
11,1.0,0.95,0.95,0.5199999809265137,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,0,,0.972000002861023,2.512
12,1.0,0.95,0.95,0.4699999988079071,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,0,,0.9699999690055847,2.6180000000000008
13,1.0,0.95,0.95,1.0,0.0,0.75,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,improvement,0,,0.75,4.664000000000001
14,1.0,0.95,0.95,0.49000000953674316,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,0,,0.9699999690055847,2.6120000000000005
