,x1,x2
1832,0.8,1.6
1330,0.5,0.0
1365,1.2,2.5
1838,1.3,0.0
1717,0.5,1.1
1272,0.8,3.6
1857,0.5,0.0
1890,0.6,1.2
1025,0.3,3.0
1710,0.2,0.9
1402,0.1,3.6
1582,1.0,-0.0
1399,1.0,3.1
1769,0.4,0.7
1669,1.0,-0.0
1451,0.9,2.0
1253,0.5,0.0
1184,0.8,-0.0
1786,2.1,4.1
1791,0.9,1.8
1954,0.4,-0.0
1767,0.7,1.4
1238,0.6,1.3
1782,0.7,-0.0
1354,0.7,0.0
1545,0.6,1.2
1805,0.5,2.6
1220,0.2,1.3
1759,0.5,0.0
1127,2.6,5.3
1748,0.1,1.5
1493,1.2,4.4
1357,0.7,0.0
1969,0.5,0.0
1113,2.0,0.4
1383,0.7,1.3
1023,0.8,0.0
1575,0.7,1.4
1097,1.8,1.2
1107,0.6,1.3
1696,1.6,0.0
1304,0.7,0.0
1537,0.6,1.2
1963,1.0,2.1
1231,0.6,0.0
1942,1.0,2.0
1118,1.1,-0.0
1344,0.8,1.5
1234,0.8,3.6
1352,0.7,-0.0
1335,4.5,4.1
1703,0.3,1.9
1501,1.1,1.8
1429,0.8,0.0
1100,1.0,2.0
1946,1.3,-0.0
1818,0.5,-0.0
1028,0.9,1.9
1288,0.9,1.8
1675,1.9,4.5
1814,1.0,-0.0
1148,1.1,-0.0
1410,0.9,0.5
1104,1.0,-0.0
1068,0.6,3.6
1465,0.4,-0.0
1876,1.2,0.0
1038,1.8,3.7
1691,1.1,2.2
1171,1.7,0.0
1041,2.6,5.1
1872,0.5,1.4
1477,0.8,1.5
1257,1.6,0.0
1433,0.6,-0.0
1605,0.6,0.0
1541,0.5,0.0
1373,1.1,2.1
1382,2.3,4.7
1211,0.9,3.1
1873,0.9,1.8
1479,1.0,0.2
1910,0.4,0.8
1992,0.5,0.9
1674,1.0,0.0
1863,1.0,3.8
1603,1.4,-0.0
1260,0.5,1.1
1636,0.6,3.0
1693,0.2,-0.0
1423,0.9,0.0
1761,1.8,0.0
1482,1.0,-0.0
1925,3.1,1.9
1336,1.8,3.5
1263,1.7,3.4
1305,0.4,0.8
1454,1.3,2.5
1180,1.0,-0.0
1061,1.1,4.2
