ix,goal_cost,intv_cost
1735,1.0,0.9
1348,1.0,1.7999999999999998
1716,1.0,1.5
1871,1.0,7.9
1523,1.0,4.1
1884,1.0,7.2
1725,1.0,1.5
1225,1.0,0.6000000000000001
1475,1.0,1.2
1285,1.0,0.7000000000000001
1203,1.0,2.8
1707,1.0,5.4
1030,1.0,7.2
1680,1.0,8.0
1290,1.0,0.7
1941,1.0,5.3
1382,1.0,0.6
1071,1.0,3.5
1010,1.0,6.2
1572,1.0,1.9
1858,1.0,4.3
1723,1.0,8.7
1274,1.0,4.699999999999999
1288,1.0,3.8000000000000003
1973,1.0,2.4
1504,1.0,4.2
1629,1.0,4.4
1352,1.0,1.7
1938,1.0,3.5
1026,1.0,3.0
1883,1.0,3.3000000000000003
1926,1.0,4.3
1560,1.0,7.4
1119,1.0,0.1
1624,1.0,1.0
1484,1.0,6.8
1528,1.0,0.8
1638,1.0,0.6000000000000001
1316,1.0,3.3000000000000003
1443,1.0,2.3000000000000003
1198,1.0,3.0
1184,1.0,0.9
1242,1.0,0.4
1994,1.0,5.0
1315,1.0,0.5
1950,1.0,2.8
1831,1.0,4.4
1029,1.0,0.8
1342,1.0,0.30000000000000004
1303,1.0,2.5
1055,1.0,8.100000000000001
1196,1.0,1.1
1077,1.0,6.5
1870,1.0,2.3
1213,1.0,0.30000000000000004
1373,1.0,2.5
1364,1.0,4.1
1731,1.0,5.1000000000000005
1681,1.0,7.3
1072,1.0,2.1
1476,1.0,1.0
1469,1.0,6.800000000000001
1057,1.0,4.5
1933,1.0,5.199999999999999
1801,1.0,3.5
1404,1.0,0.6000000000000001
1458,1.0,4.1
1696,1.0,2.3
1865,1.0,1.9
1900,1.0,3.0
1746,1.0,1.9000000000000001
1657,1.0,3.9
1650,1.0,5.2
1713,1.0,2.7
1561,1.0,4.7
1595,1.0,0.5
1942,1.0,3.5
1856,1.0,0.4
1568,1.0,4.8
1899,1.0,2.8
1097,1.0,11.1
1391,1.0,1.4
1677,1.0,3.0
1289,1.0,11.1
1701,1.0,0.4
1007,1.0,2.8000000000000003
1162,1.0,3.7
1492,1.0,6.6000000000000005
1631,1.0,1.3
1414,1.0,2.7
1778,1.0,5.9
1805,1.0,2.0
1170,1.0,6.0
1646,1.0,4.8
1237,1.0,2.3
1284,1.0,4.699999999999999
1096,1.0,0.1
1420,1.0,6.1
1569,1.0,7.0
1794,1.0,1.9
