,x1,x2
3485,1.9,3.6
3617,1.8,0.0
2342,1.3,-0.0
2637,1.3,0.0
3698,2.2,0.0
2109,1.4,0.0
2001,1.2,0.0
2403,2.2,5.2
2819,-0.0,2.6
3492,1.4,0.0
3231,2.0,0.0
2303,2.2,0.0
2677,3.0,0.0
3405,1.3,-0.0
2969,1.4,-0.0
3184,0.1,2.3
3214,1.2,4.0
2651,1.6,-0.0
3682,1.2,-0.0
3192,1.8,2.3
3429,1.4,-0.0
3242,1.6,0.0
3226,2.6,1.8
3966,2.1,0.0
3855,2.1,2.5
3691,1.1,-0.0
3830,1.2,3.6
3443,1.5,-0.0
2746,2.7,-0.0
2222,0.5,3.3
2244,3.7,0.0
2388,2.4,0.0
3948,0.5,3.3
3084,4.1,4.0
3207,1.6,-0.0
3899,1.9,-0.0
3924,1.9,0.0
2669,2.1,0.0
2297,1.3,2.6
3225,1.5,6.1
3995,1.9,0.0
3200,1.4,0.0
3754,2.1,3.0
2183,1.6,0.9
2352,0.9,1.3
3172,2.5,3.6
3133,1.8,-0.0
2253,2.1,1.3
3227,1.6,-0.0
3376,3.0,-0.0
3521,2.2,0.0
2573,4.1,5.2
2504,1.8,4.7
2448,2.5,0.0
3341,0.7,1.8
2645,1.4,-0.0
3469,0.2,2.6
2775,1.2,-0.0
3865,1.6,-0.0
2910,1.5,3.1
2121,-0.0,3.6
3410,1.8,-0.0
3987,1.4,0.0
2236,2.7,-0.0
2617,2.4,0.0
2726,1.4,0.0
2692,3.1,-0.0
3375,0.4,1.8
3854,1.3,0.0
2112,1.6,2.1
3642,2.7,0.0
2159,2.0,0.0
2502,0.2,2.8
2353,2.4,0.0
2011,1.2,2.1
2264,2.7,3.3
3149,1.4,0.0
3641,2.8,-0.0
3191,0.8,3.3
2404,1.8,0.0
3729,2.4,-0.0
2319,2.1,4.2
2145,1.9,-0.0
2014,1.2,0.0
3847,1.8,0.0
2735,2.1,2.7
2138,1.6,2.6
2681,2.0,-0.0
2461,2.3,-0.0
2696,0.7,1.4
3853,1.9,1.8
2273,0.1,3.1
2691,1.8,0.2
2161,1.6,0.0
3604,2.4,0.0
2065,1.6,0.0
3992,2.4,-0.0
3453,3.8,4.1
2189,2.2,-0.0
3736,1.9,0.0
3130,1.9,0.0
3239,1.3,0.0
3851,2.1,-0.0
2581,3.6,5.2
2895,3.1,-0.0
3424,1.0,0.0
3438,1.8,0.0
2301,1.3,1.3
3087,2.7,-0.0
2037,1.8,-0.0
3918,2.2,-0.0
2174,3.3,3.1
2422,2.1,2.6
2216,1.7,-0.0
2115,1.2,4.1
3414,1.3,-0.0
2985,3.1,-0.0
3267,1.3,1.8
2698,1.8,-0.0
3259,1.2,-0.0
2483,2.6,0.0
3279,1.7,0.0
3609,1.4,0.0
3930,2.2,-0.0
2494,1.9,-0.0
3809,1.3,-0.0
3066,2.0,-0.0
2959,2.8,0.0
3266,1.9,-0.0
2918,1.3,2.4
2267,0.5,2.6
3028,1.2,0.0
3722,1.7,2.6
2489,1.0,-0.0
2600,2.5,2.6
2294,1.8,0.0
3506,1.5,0.0
2347,2.2,2.6
2147,1.2,0.0
2293,1.6,0.0
3270,1.5,3.1
3057,1.5,3.1
3756,1.9,-0.0
3206,1.4,0.0
3249,2.1,4.9
2864,2.3,0.0
2734,1.7,-0.0
3904,1.3,0.0
3018,1.0,3.6
3712,1.6,4.1
3383,1.4,3.8
3449,0.2,4.1
2955,1.5,-0.0
3388,1.3,-0.0
2844,3.2,-0.0
2738,2.4,3.6
2842,1.8,2.6
2515,1.8,2.8
3194,2.5,-0.0
2687,1.3,2.1
2621,2.1,-0.0
3974,1.9,0.0
3396,1.5,-0.0
3626,0.1,2.8
3355,0.1,4.2
2197,1.4,3.3
2245,1.7,-0.0
3245,1.8,0.0
3882,2.5,-0.0
2265,0.9,2.1
3784,2.7,0.0
3069,1.5,0.0
2912,1.8,1.4
2601,2.6,2.3
3998,0.9,2.3
3484,2.6,-0.0
2381,1.7,-0.0
3337,2.1,0.0
2987,1.7,2.1
3293,2.3,0.0
3095,2.3,1.4
3884,2.0,-0.0
3407,1.0,0.0
2413,2.5,4.2
3369,0.2,2.6
2286,1.3,0.0
2594,3.5,0.0
3347,2.3,0.0
2953,2.0,-0.0
3169,1.6,0.0
3076,1.3,2.8
3867,1.3,0.0
3674,1.9,0.0
2311,0.9,2.6
3271,1.7,-0.0
3580,2.5,0.0
2257,0.7,2.6
2750,1.6,-0.0
2435,1.5,-0.0
2825,1.9,2.1
