,y_hat
3485,False
3617,False
2342,False
2637,False
3698,False
2109,False
2001,False
2403,False
2819,False
3492,False
3231,False
2303,False
2677,False
3405,False
2969,False
3184,False
3214,False
2651,False
3682,False
3192,False
3429,False
3242,False
3226,False
3966,False
3855,False
3691,False
3830,False
3443,False
2746,False
2222,False
2244,False
2388,False
3948,False
3084,False
3207,False
3899,False
3924,False
2669,False
2297,False
3225,False
3995,False
3200,False
3754,False
2183,False
2352,False
3172,False
3133,False
2253,False
3227,False
3376,False
3521,False
2573,False
2504,False
2448,False
3341,False
2645,False
3469,False
2775,False
3865,False
2910,False
2121,False
3410,False
3987,False
2236,False
2617,False
2726,False
2692,False
3375,False
3854,False
2112,False
3642,False
2159,False
2502,False
2353,False
2011,False
2264,False
3149,False
3641,False
3191,False
2404,False
3729,False
2319,False
2145,False
2014,False
3847,False
2735,False
2138,False
2681,False
2461,False
2696,False
3853,False
2273,False
2691,False
2161,False
3604,False
2065,False
3992,False
3453,False
2189,False
3736,False
3130,False
3239,False
3851,False
2581,False
2895,False
3424,False
3438,False
2301,False
3087,False
2037,False
3918,False
2174,False
2422,False
2216,False
2115,False
3414,False
2985,False
3267,False
2698,False
3259,False
2483,False
3279,False
3609,False
3930,False
2494,False
3809,False
3066,False
2959,False
3266,False
2918,False
2267,False
3028,False
3722,False
2489,False
2600,False
2294,False
3506,False
2347,False
2147,False
2293,False
3270,False
3057,False
3756,False
3206,False
3249,False
2864,False
2734,False
3904,False
3018,False
3712,False
3383,False
3449,False
2955,False
3388,False
2844,False
2738,False
2842,False
2515,False
3194,False
2687,False
2621,False
3974,False
3396,False
3626,False
3355,False
2197,False
2245,False
3245,False
3882,False
2265,False
3784,False
3069,False
2912,False
2601,False
3998,False
3484,False
2381,False
3337,False
2987,False
3293,False
3095,False
3884,False
3407,False
2413,False
3369,False
2286,False
2594,False
3347,False
2953,False
3169,False
3076,False
3867,False
3674,False
2311,False
3271,False
3580,False
2257,False
2750,False
2435,False
2825,False
