r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,0.9933333333333333,,0.6243333220481873,0.24666666487852731,2.1343333333333336,0.0,0.0,0.0,0.005773502691896262,,0.13291473464618228,0.01527524587815381,0.1715680137243925
individualized,acceptance,0.85,0.85,1.0,1.0,,0.6406666735808054,0.25833332538604736,2.0388333333333333,0.0,0.0,0.0,0.0,,0.18500089005007472,0.03547298999824487,0.17929886595662956
individualized,acceptance,0.9,0.9,1.0,1.0,,0.6216666499773661,0.23333333432674408,2.2418333333333336,0.0,0.0,0.0,0.0,,0.18293533580748028,0.04041452454595987,0.08434650753489067
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.8080000082651774,0.25333332518736523,1.8674999999999997,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.14440566627997325,0.04856266530081304,0.6813508640927962
subpopulation,acceptance,0.75,0.75,1.0,0.9133333333333334,,0.539333333571752,0.22833333909511566,2.0355,0.0,0.0,0.0,0.012583057392117928,,0.10795524449140004,0.05204165404301559,0.014849242404917433
subpopulation,acceptance,0.85,0.85,1.0,0.9700000000000001,,0.612333337465922,0.18833333253860474,2.2436666666666665,0.0,0.0,0.0,0.0050000000000000044,,0.21356342867637526,0.015275252381553726,0.15321580640825974
subpopulation,acceptance,0.9,0.9,1.0,0.9683333333333333,,0.5596666733423868,0.17833333214124045,2.2758333333333334,0.0,0.0,0.0,0.005773502691896262,,0.21198424761732373,0.033291639428651196,0.24969297814182392
subpopulation,acceptance,0.9499999999999998,0.9499999999999998,1.0,0.9916666666666667,,0.7553333242734274,0.163333331545194,2.0443333333333333,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.014433756729740658,,0.16444554240115247,0.03547299139847998,0.6852554876346
individualized,counterfactual,0.75,0.75,1.0,0.995,,0.5759999950726827,0.1699999968210856,1.8868333333333334,0.0,0.0,0.0,0.008660254037844395,,0.1552191857934151,0.027838818013764987,0.17081373871364475
individualized,counterfactual,0.85,0.85,1.0,0.9899999999999999,,0.5909999907016754,0.18000000218550363,2.3161666666666663,0.0,0.0,0.0,0.013228756555322964,,0.2015614085305417,0.014999993145466467,0.16553574639132573
individualized,counterfactual,0.9,0.9,1.0,0.9733333333333333,,0.559666633605957,0.16666666666666666,2.344666666666667,0.0,0.0,0.0,0.0028867513459481316,,0.21732998318030763,0.02362907819432601,0.11680575042922056
individualized,counterfactual,0.9499999999999998,0.9499999999999998,1.0,0.8683333333333333,,0.6709999640782675,0.14333333571751913,1.9591666666666667,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.22805335632990217,,0.11194643124083982,0.010408328422507884,0.7979806284198466
individualized,improvement,0.75,0.75,1.0,0.9,0.775,0.8986666202545166,0.7800000111262003,2.0660000000000003,0.0,0.0,0.0,0.013228756555322964,0.010000000000000009,0.019604433889646514,0.052201517015829285,0.15142572436676682
individualized,improvement,0.85,0.85,1.0,0.9733333333333333,0.9049999999999999,0.9733333786328634,0.8700000047683716,2.582666666666667,0.0,0.0,0.0,0.00763762615825974,0.027838821814150136,0.01001668153015816,0.01802773918471171,0.10514553406271387
individualized,improvement,0.9,0.9,1.0,0.9933333333333333,0.9283333333333333,0.9926666816075643,0.878333330154419,2.909333333333333,0.0,0.0,0.0,0.0028867513459481316,0.023629078131263002,0.004041434264995435,0.010408320071173668,0.03789569016832053
individualized,improvement,0.9499999999999998,0.9499999999999998,0.9983333333333334,0.8944807370184255,0.9899832495812394,0.8861072262128195,0.9682914614677429,3.1133969849246235,1.3597399555105182e-16,1.3597399555105182e-16,0.0028867513459481316,0.17845211020271082,0.005000084172250103,0.19207198529003994,0.016046854834213337,0.02274435546820357
subpopulation,improvement,0.75,0.75,1.0,0.7416666666666667,,0.7413333257039388,0.7133333285649618,2.044166666666667,0.0,0.0,0.0,0.017559422921421246,,0.01789784271926749,0.051071864193585274,0.14961728955349143
subpopulation,improvement,0.85,0.85,1.0,0.9266666666666667,,0.9240000446637472,0.82833331823349,2.2866666666666666,0.0,0.0,0.0,0.03785938897200179,,0.038974348086771804,0.06806858485788825,0.11782861848181587
subpopulation,improvement,0.9,0.9,1.0,0.9733333333333333,,0.9730000297228495,0.878333330154419,2.7851666666666666,0.0,0.0,0.0,0.00763762615825974,,0.009848879274086784,0.014433742964637562,0.19390740917595994
subpopulation,improvement,0.9499999999999998,0.9499999999999998,1.0,0.8466666666666667,,0.8423333168029785,0.9483333230018616,2.8305000000000002,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.25692086978938344,,0.2635608686246351,0.010408320071173668,0.18738262993137916
