,x1,x2
2113,1.3,0.0
3150,1.2,-0.0
2621,0.8,-0.0
2531,1.5,1.5
2325,0.9,0.4
3891,1.4,2.0
3138,0.8,3.3
2920,1.8,-0.0
3279,0.5,0.0
3564,1.1,0.0
3511,0.6,-0.0
2220,1.7,0.0
3568,0.9,-0.0
3722,0.2,-0.0
2021,0.2,0.0
3133,2.0,3.4
3193,-0.0,3.9
3709,2.1,3.7
2237,1.0,0.0
2348,0.7,0.0
2488,2.1,3.2
3969,1.1,1.9
3732,1.3,1.0
2321,-0.1,-0.0
2140,1.9,-0.0
3417,2.1,3.6
2714,1.2,-0.0
2981,1.5,0.3
3014,2.1,-0.0
3510,1.4,0.0
3668,1.4,3.2
3192,1.5,-0.0
2423,0.5,0.3
3325,0.5,0.0
2496,0.4,1.0
2928,1.6,-0.0
3455,0.9,2.3
2162,1.6,0.0
2848,0.8,-0.0
2062,0.1,-0.0
3739,0.7,3.1
3655,0.8,-0.0
3477,0.0,0.9
3221,1.7,0.0
2684,1.5,0.0
2000,2.5,0.0
2324,0.7,0.0
2719,1.8,0.0
2540,1.6,0.0
2254,1.5,0.0
2572,1.4,0.0
3689,1.4,0.0
3998,0.8,0.0
2200,0.9,1.6
3679,1.3,0.0
2819,1.3,-0.0
2573,1.4,0.0
2239,0.6,-0.0
2441,0.5,0.0
3164,0.2,0.1
2281,1.9,-0.0
3887,1.5,0.0
2265,0.9,0.0
2555,1.8,1.3
3167,1.6,-0.0
3284,0.6,2.1
3618,1.1,1.4
3046,1.1,-0.0
3005,2.1,-0.0
2781,2.5,0.0
2619,2.0,0.0
3272,-0.1,0.0
2773,2.0,2.5
2328,1.8,0.0
2646,3.5,-0.0
2601,2.3,1.5
3485,0.6,1.4
2505,2.1,0.0
2726,0.7,-0.0
3229,1.9,-0.0
2878,1.4,2.6
3212,0.5,0.1
3136,1.5,4.4
3859,0.7,0.3
2802,1.2,0.0
2938,0.3,-0.0
2797,1.0,2.1
2507,-0.0,0.4
2405,0.1,0.0
2487,0.1,0.4
2399,1.8,2.0
2326,0.7,-0.0
3498,1.7,0.0
3361,1.5,-0.0
3791,1.9,-0.0
2547,0.0,0.5
2078,0.3,0.0
3488,1.7,-0.0
2121,1.0,-0.0
2900,0.7,1.4
3903,1.3,0.0
3305,1.1,-0.0
2580,0.7,0.0
2627,1.7,-0.0
3907,0.5,-0.0
3354,0.2,0.3
3965,1.7,0.0
2704,2.5,-0.0
3875,1.4,0.0
3792,1.7,0.0
3062,1.1,2.1
3806,1.1,-0.0
2180,1.1,0.0
3586,0.2,0.7
3065,1.6,-0.0
2869,2.3,-0.0
2227,1.6,0.2
3742,0.1,-0.0
2814,0.5,0.0
3574,0.1,-0.0
3423,1.4,3.0
2479,2.1,1.9
2138,0.2,-0.0
3340,1.0,0.0
2525,0.2,0.7
3080,1.8,0.0
2727,2.0,2.8
2910,2.1,-0.0
2741,1.7,0.0
3286,1.5,-0.0
3425,1.1,0.0
3172,0.4,-0.0
3816,1.5,0.0
2272,1.5,-0.0
3663,0.8,0.6
2620,-0.0,2.1
3978,0.5,0.1
2770,1.9,-0.0
2626,0.3,2.2
3247,1.4,-0.0
3729,1.5,0.0
2289,1.8,3.0
3253,1.7,-0.0
3033,1.4,0.2
2383,1.7,0.0
2278,1.2,0.0
3877,1.1,2.1
3986,-0.1,-0.0
3559,1.8,0.0
2839,0.8,2.1
3098,1.9,-0.0
3961,1.5,-0.0
2965,0.5,0.0
3225,0.9,0.0
2918,0.2,0.0
3748,1.9,0.0
2558,0.2,1.4
3596,1.4,0.0
3525,0.9,0.0
3938,0.4,0.0
2268,1.5,-0.0
3479,1.8,-0.0
2117,1.3,-0.0
2061,1.5,0.1
2362,0.9,-0.0
3146,1.7,-0.0
2813,2.6,3.6
3457,1.0,-0.0
2409,1.1,3.2
2762,1.2,4.2
3438,0.7,-0.0
3925,0.7,-0.0
3010,1.1,0.9
2377,1.0,-0.0
3351,0.8,0.0
2578,0.4,0.0
2830,0.8,0.0
2482,0.9,-0.0
3031,2.2,0.0
3402,0.8,-0.0
2468,1.9,0.0
3298,1.1,0.0
3134,3.3,0.0
2067,2.9,-0.0
3208,2.4,1.9
2739,0.9,0.1
2119,1.5,1.5
2657,1.2,0.0
3935,0.7,-0.0
3007,2.9,0.0
3707,0.9,-0.0
2179,1.3,-0.0
2217,2.5,0.0
2986,1.0,1.0
2305,1.8,0.0
3973,2.3,0.0
3338,2.8,3.1
2014,0.9,-0.0
3719,1.3,-0.0
2821,0.9,-0.0
