,0
1574,1.0
1824,1.0
1888,1.0
1492,1.0
1840,1.0
1159,1.0
1597,1.0
1898,1.0
1340,1.0
1385,1.0
1655,1.0
1457,1.0
1831,1.0
1842,1.0
1102,1.0
1313,1.0
1987,1.0
1872,1.0
1662,1.0
1626,1.0
1276,1.0
1994,1.0
1236,1.0
1014,1.0
1238,1.0
1517,1.0
1520,1.0
1081,1.0
1627,1.0
1369,1.0
1677,1.0
1184,1.0
1128,1.0
1214,1.0
1752,1.0
1685,1.0
1731,1.0
1864,1.0
1397,1.0
1433,1.0
1386,1.0
1907,1.0
1464,1.0
1707,1.0
1267,1.0
1213,1.0
1697,1.0
1519,1.0
1977,1.0
1088,1.0
1942,1.0
1223,1.0
1789,1.0
1538,1.0
1621,1.0
1955,1.0
1632,1.0
1373,1.0
1761,1.0
1591,1.0
1784,1.0
1680,0.0
1070,1.0
1182,1.0
1161,1.0
1105,1.0
1949,1.0
1090,1.0
1535,1.0
1116,1.0
1303,1.0
1571,1.0
1348,1.0
1797,1.0
1805,1.0
1370,1.0
1013,1.0
1023,1.0
1638,1.0
1827,1.0
1939,1.0
1687,1.0
1383,1.0
1540,1.0
1277,1.0
1143,1.0
1569,1.0
1460,1.0
1146,1.0
1295,1.0
1651,1.0
1366,1.0
1607,1.0
1454,1.0
1611,1.0
1528,1.0
1349,1.0
1992,1.0
1225,1.0
1998,1.0
