,y_hat
1737,False
1130,False
1361,False
1319,False
1198,False
1840,False
1093,False
1110,False
1420,False
1711,False
1097,False
1752,False
1594,False
1973,False
1533,False
1269,False
1807,False
1961,False
1568,False
1864,False
1789,False
1982,False
1679,False
1701,False
1931,False
1454,False
1277,False
1306,False
1084,False
1855,False
1067,False
1742,False
1464,False
1233,False
1632,False
1363,False
1340,False
1213,False
1649,False
1414,False
1668,False
1372,False
1597,False
1806,False
1842,False
1418,False
1761,False
1552,False
1658,False
1439,False
1103,False
1431,False
1070,False
1884,False
1746,False
1077,False
1373,False
1519,False
1606,False
1348,False
1100,False
1969,False
1619,False
1366,False
1625,False
1002,False
1907,False
1886,False
1006,False
1645,False
1202,False
1504,False
1898,False
1817,False
1118,False
1320,False
1929,False
1539,False
1057,False
1572,False
1270,False
1485,False
1733,False
1899,False
1906,False
1950,False
1652,False
1797,False
1879,False
1823,False
1924,False
1805,False
1324,False
1254,False
1327,False
1290,False
1011,False
1399,False
1707,False
1595,False
