,years_experience,degree,nr_commits,nr_languages,nr_stars
2269,1.0,0.0,13.0,5.0,3.0
2656,0.0,0.0,1.0,8.0,1.0
2427,1.0,0.0,12.0,14.0,4.0
2789,2.0,0.0,25.0,3.0,5.0
3097,2.0,0.0,26.0,1.0,1.0
2670,1.0,0.0,19.0,9.0,1.0
2761,2.0,0.0,23.0,1.0,0.0
2850,1.0,1.0,17.0,10.0,3.0
2944,2.0,0.0,25.0,13.0,2.0
3574,2.0,0.0,25.0,9.0,7.0
2833,2.0,0.0,24.0,4.0,8.0
2106,0.0,0.0,8.0,3.0,3.0
3074,2.0,0.0,23.0,2.0,4.0
2219,0.0,2.0,9.0,4.0,5.0
3801,2.0,0.0,24.0,0.0,7.0
3517,1.0,0.0,14.0,9.0,2.0
2166,0.0,0.0,4.0,15.0,1.0
2734,1.0,2.0,13.0,5.0,9.0
3868,1.0,0.0,13.0,5.0,2.0
3962,1.0,1.0,12.0,4.0,0.0
3435,1.0,0.0,13.0,5.0,2.0
2515,2.0,0.0,21.0,2.0,6.0
3912,3.0,0.0,34.0,5.0,4.0
2565,2.0,0.0,26.0,6.0,3.0
3320,0.0,2.0,3.0,3.0,0.0
3901,2.0,1.0,25.0,1.0,4.0
3877,3.0,0.0,33.0,3.0,4.0
3690,1.0,0.0,16.0,1.0,6.0
3015,0.0,0.0,4.0,5.0,4.0
3364,0.0,2.0,3.0,8.0,8.0
3852,0.0,2.0,4.0,9.0,7.0
2363,0.0,0.0,1.0,5.0,1.0
2209,1.0,0.0,13.0,2.0,1.0
2109,2.0,1.0,22.0,8.0,7.0
2059,1.0,2.0,18.0,2.0,2.0
2434,4.0,0.0,48.0,1.0,9.0
2553,3.0,0.0,36.0,7.0,7.0
3486,2.0,0.0,25.0,2.0,6.0
2839,1.0,0.0,13.0,7.0,4.0
3477,1.0,2.0,12.0,5.0,1.0
3764,1.0,0.0,14.0,2.0,3.0
2285,0.0,2.0,4.0,1.0,2.0
2812,1.0,0.0,20.0,0.0,3.0
2476,3.0,0.0,34.0,4.0,8.0
2338,2.0,0.0,22.0,2.0,7.0
3292,1.0,0.0,13.0,0.0,3.0
3639,3.0,0.0,33.0,0.0,1.0
2162,1.0,0.0,12.0,1.0,1.0
3948,1.0,0.0,15.0,6.0,3.0
3122,1.0,0.0,13.0,2.0,4.0
3541,2.0,0.0,26.0,4.0,4.0
2084,2.0,0.0,24.0,15.0,14.0
3463,1.0,0.0,10.0,5.0,3.0
2983,1.0,0.0,13.0,10.0,5.0
2187,2.0,1.0,24.0,1.0,3.0
3525,0.0,2.0,3.0,3.0,6.0
2728,3.0,0.0,30.0,8.0,10.0
3334,3.0,0.0,35.0,3.0,1.0
2865,2.0,0.0,21.0,2.0,0.0
3367,2.0,0.0,21.0,5.0,2.0
3492,1.0,0.0,16.0,6.0,8.0
3434,2.0,1.0,23.0,6.0,1.0
3272,2.0,0.0,25.0,2.0,0.0
2370,2.0,0.0,29.0,1.0,3.0
2060,2.0,0.0,22.0,1.0,2.0
3271,2.0,0.0,24.0,4.0,1.0
3284,0.0,1.0,3.0,4.0,8.0
3547,2.0,0.0,24.0,4.0,7.0
3831,1.0,0.0,14.0,7.0,2.0
2306,3.0,0.0,34.0,1.0,0.0
2422,1.0,0.0,14.0,10.0,6.0
2645,3.0,0.0,31.0,2.0,4.0
2969,2.0,0.0,24.0,4.0,0.0
2473,1.0,0.0,17.0,0.0,3.0
3833,1.0,0.0,12.0,3.0,5.0
2331,3.0,0.0,36.0,1.0,1.0
3298,2.0,2.0,25.0,10.0,0.0
3642,0.0,2.0,1.0,2.0,8.0
3712,1.0,0.0,16.0,5.0,2.0
3148,0.0,0.0,3.0,4.0,1.0
3012,1.0,0.0,13.0,8.0,9.0
2526,1.0,1.0,11.0,6.0,3.0
3855,2.0,0.0,24.0,2.0,3.0
3294,2.0,0.0,24.0,5.0,1.0
2220,0.0,0.0,4.0,2.0,1.0
2744,1.0,0.0,13.0,2.0,3.0
3269,3.0,0.0,33.0,1.0,4.0
2505,1.0,0.0,11.0,5.0,7.0
2006,4.0,0.0,43.0,5.0,2.0
2639,1.0,1.0,15.0,4.0,3.0
2510,2.0,0.0,24.0,1.0,0.0
3235,2.0,0.0,25.0,1.0,2.0
3660,3.0,0.0,32.0,7.0,0.0
3457,1.0,2.0,15.0,5.0,6.0
3680,2.0,0.0,26.0,4.0,3.0
2552,1.0,0.0,15.0,2.0,6.0
2861,1.0,2.0,15.0,5.0,1.0
3369,1.0,0.0,17.0,12.0,5.0
3591,2.0,1.0,25.0,4.0,5.0
2742,3.0,0.0,35.0,4.0,2.0
3529,2.0,0.0,22.0,3.0,5.0
3974,1.0,0.0,11.0,12.0,7.0
3181,0.0,1.0,5.0,10.0,0.0
3112,1.0,2.0,12.0,0.0,1.0
2936,3.0,0.0,36.0,3.0,1.0
2245,3.0,0.0,37.0,7.0,1.0
2584,1.0,1.0,15.0,0.0,2.0
2351,3.0,0.0,35.0,5.0,0.0
2555,2.0,0.0,20.0,4.0,1.0
2967,1.0,1.0,15.0,3.0,2.0
2963,3.0,0.0,36.0,8.0,2.0
2133,4.0,0.0,43.0,3.0,0.0
3584,0.0,2.0,4.0,2.0,5.0
2455,1.0,0.0,14.0,5.0,2.0
2475,2.0,1.0,23.0,1.0,4.0
2149,3.0,0.0,38.0,1.0,3.0
2011,1.0,0.0,16.0,4.0,3.0
2267,1.0,0.0,13.0,2.0,1.0
3411,1.0,1.0,12.0,8.0,3.0
2140,0.0,2.0,4.0,8.0,12.0
3735,0.0,0.0,2.0,4.0,3.0
3641,1.0,0.0,12.0,1.0,3.0
3546,3.0,0.0,31.0,9.0,10.0
2625,1.0,1.0,15.0,3.0,2.0
3534,0.0,0.0,5.0,4.0,9.0
2380,2.0,1.0,22.0,2.0,2.0
3212,2.0,1.0,24.0,4.0,7.0
3643,0.0,2.0,6.0,5.0,0.0
2420,2.0,0.0,21.0,2.0,1.0
2716,3.0,0.0,36.0,3.0,2.0
2051,0.0,0.0,7.0,9.0,0.0
2397,3.0,0.0,35.0,1.0,6.0
3093,1.0,0.0,12.0,8.0,3.0
3854,2.0,0.0,23.0,1.0,0.0
3078,1.0,1.0,12.0,8.0,2.0
3991,2.0,0.0,24.0,8.0,1.0
3555,1.0,0.0,17.0,0.0,7.0
2994,0.0,0.0,0.0,3.0,7.0
2008,1.0,0.0,16.0,6.0,11.0
2048,0.0,0.0,2.0,2.0,3.0
2995,1.0,0.0,18.0,4.0,4.0
3391,2.0,0.0,23.0,0.0,2.0
2297,0.0,0.0,6.0,8.0,1.0
2334,1.0,0.0,13.0,6.0,1.0
3188,1.0,1.0,17.0,1.0,5.0
3506,1.0,0.0,12.0,2.0,4.0
2064,0.0,2.0,4.0,7.0,5.0
2835,2.0,0.0,29.0,3.0,4.0
3986,2.0,0.0,27.0,4.0,2.0
3968,2.0,0.0,27.0,5.0,9.0
2471,1.0,1.0,16.0,5.0,5.0
2640,2.0,0.0,24.0,13.0,4.0
3861,1.0,0.0,16.0,6.0,5.0
3898,4.0,0.0,46.0,6.0,0.0
2897,2.0,1.0,21.0,2.0,2.0
2362,2.0,0.0,23.0,7.0,3.0
2053,1.0,0.0,13.0,1.0,2.0
3885,1.0,1.0,13.0,0.0,6.0
2732,1.0,0.0,15.0,1.0,1.0
2150,3.0,1.0,36.0,2.0,12.0
2409,1.0,0.0,16.0,7.0,3.0
2836,2.0,1.0,23.0,14.0,2.0
3585,2.0,0.0,23.0,4.0,12.0
3515,2.0,0.0,23.0,10.0,0.0
