,years_experience,degree,nr_commits,nr_languages,nr_stars
2269,1.0,0.0,846.0,5.0,3.0
2656,0.0,0.0,847.0,8.0,1.0
2427,1.0,0.0,854.0,14.0,4.0
2789,2.0,0.0,853.0,3.0,5.0
3097,2.0,0.0,850.0,1.0,1.0
2670,1.0,0.0,849.0,9.0,1.0
2761,2.0,0.0,849.0,1.0,0.0
2850,1.0,1.0,846.0,10.0,3.0
2944,2.0,0.0,846.0,13.0,2.0
3574,2.0,0.0,850.0,9.0,7.0
2833,2.0,0.0,850.0,4.0,8.0
2106,0.0,0.0,844.0,3.0,3.0
3074,2.0,0.0,842.0,2.0,4.0
2219,0.0,2.0,846.0,4.0,10.0
3801,2.0,0.0,852.0,0.0,7.0
3517,1.0,0.0,849.0,9.0,2.0
2166,0.0,0.0,850.0,15.0,1.0
2734,1.0,2.0,846.0,5.0,9.0
3868,1.0,0.0,847.0,5.0,2.0
3962,1.0,1.0,850.0,4.0,0.0
3435,1.0,0.0,849.0,5.0,2.0
2515,2.0,0.0,852.0,2.0,6.0
3912,3.0,0.0,1861.0,5.0,4.0
2565,2.0,0.0,849.0,6.0,3.0
3320,0.0,2.0,851.0,3.0,10.0
3901,2.0,1.0,851.0,1.0,4.0
3877,3.0,0.0,1857.0,3.0,4.0
3690,1.0,0.0,844.0,1.0,6.0
3015,0.0,0.0,849.0,5.0,4.0
3364,0.0,2.0,849.0,8.0,10.0
3852,0.0,2.0,844.0,9.0,10.0
2363,0.0,0.0,852.0,5.0,1.0
2209,1.0,0.0,847.0,2.0,1.0
2109,2.0,1.0,848.0,8.0,7.0
2059,1.0,2.0,843.0,2.0,2.0
2434,4.0,0.0,1864.0,1.0,9.0
2553,3.0,0.0,852.0,7.0,7.0
3486,2.0,0.0,855.0,2.0,6.0
2839,1.0,0.0,856.0,7.0,4.0
3477,1.0,2.0,845.0,5.0,1.0
3764,1.0,0.0,852.0,2.0,3.0
2285,0.0,2.0,3.0,1.0,11.0
2812,1.0,0.0,850.0,0.0,3.0
2476,3.0,0.0,1860.0,4.0,8.0
2338,2.0,0.0,851.0,2.0,7.0
3292,1.0,0.0,853.0,0.0,3.0
3639,3.0,0.0,849.0,0.0,1.0
2162,1.0,0.0,847.0,1.0,1.0
3948,1.0,0.0,848.0,6.0,3.0
3122,1.0,0.0,846.0,2.0,4.0
3541,2.0,0.0,854.0,4.0,4.0
2084,2.0,0.0,850.0,15.0,14.0
3463,1.0,0.0,846.0,5.0,3.0
2983,1.0,0.0,848.0,10.0,5.0
2187,2.0,1.0,843.0,1.0,3.0
3525,0.0,2.0,848.0,3.0,10.0
2728,3.0,0.0,2873.0,8.0,10.0
3334,3.0,0.0,854.0,3.0,1.0
2865,2.0,0.0,849.0,2.0,0.0
3367,2.0,0.0,840.0,5.0,2.0
3492,1.0,0.0,849.0,6.0,8.0
3434,2.0,1.0,851.0,6.0,1.0
3272,2.0,0.0,844.0,2.0,0.0
2370,2.0,0.0,851.0,1.0,3.0
2060,2.0,0.0,1857.0,1.0,2.0
3271,2.0,0.0,849.0,4.0,1.0
3284,0.0,1.0,852.0,4.0,8.0
3547,2.0,0.0,847.0,4.0,7.0
3831,1.0,0.0,839.0,7.0,2.0
2306,3.0,0.0,848.0,1.0,0.0
2422,1.0,0.0,852.0,10.0,6.0
2645,3.0,0.0,1858.0,2.0,4.0
2969,2.0,0.0,1858.0,4.0,0.0
2473,1.0,0.0,845.0,0.0,3.0
3833,1.0,0.0,848.0,3.0,5.0
2331,3.0,0.0,1856.0,1.0,1.0
3298,2.0,2.0,1855.0,10.0,0.0
3642,0.0,2.0,854.0,2.0,10.0
3712,1.0,0.0,842.0,5.0,2.0
3148,0.0,0.0,852.0,4.0,1.0
3012,1.0,0.0,849.0,8.0,9.0
2526,1.0,1.0,849.0,6.0,3.0
3855,2.0,0.0,848.0,2.0,3.0
3294,2.0,0.0,846.0,5.0,1.0
2220,0.0,0.0,851.0,2.0,1.0
2744,1.0,0.0,842.0,2.0,3.0
3269,3.0,0.0,1862.0,1.0,4.0
2505,1.0,0.0,844.0,5.0,7.0
2006,4.0,0.0,2866.0,5.0,2.0
2639,1.0,1.0,850.0,4.0,3.0
2510,2.0,0.0,850.0,1.0,0.0
3235,2.0,0.0,848.0,1.0,2.0
3660,3.0,0.0,848.0,7.0,0.0
3457,1.0,2.0,846.0,5.0,6.0
3680,2.0,0.0,845.0,4.0,3.0
2552,1.0,0.0,848.0,2.0,6.0
2861,1.0,2.0,846.0,5.0,1.0
3369,1.0,0.0,851.0,12.0,5.0
3591,2.0,1.0,850.0,4.0,5.0
2742,3.0,0.0,1856.0,4.0,2.0
3529,2.0,0.0,852.0,3.0,5.0
3974,1.0,0.0,853.0,12.0,7.0
